Chr	Start	End	Distance_to_Origin	Distance_to_CTCF	Distance_to_DNaseIHSS1	Distance_to_DNaseIHSS2	Distance_to_H3K4me3	Distance_to_H3K27me3	Distance_to_H3K36me3
chr21	15575934	15578472	167584	16607065	9914	9864	9884	4762	4886
chr21	15598517	15599145	146911	16586392	9341	9736	10013	6393	13082
chr21	15820762	15822446	42777	16363091	63896	3410	1590	9361	0
chr21	15874204	15875521	71	16310016	20292	46960	18540	0	16934
chr21	15887139	15887564	0	16297973	8249	59895	18952	7625	27572
chr21	16076439	16077447	181130	16108090	56324	16633	15435	5643	0
chr21	16247953	16248942	352644	15936595	112375	0	0	878	57262
chr21	16408304	16408750	512995	15776787	27163	26252	15542	0	6897
chr21	16776670	16777681	361713	15407856	324048	2915	2895	4562	5841
chr21	17099937	17100731	38663	15084806	998	1345	1365	361	0
chr21	17158175	17158892	3290	15026645	52744	53291	9918	5815	0
chr21	17236475	17237349	81590	14948188	131044	5948	37698	15689	1089
chr21	17318230	17319075	163345	14866462	212799	74785	18165	30108	0
chr21	17329818	17331315	174933	14854222	224387	86373	5925	17868	9740
chr21	17616536	17617176	461651	14568361	19438	63540	44432	3766	31890
chr21	17617871	17618513	462986	14567024	18101	62203	45767	5101	33225
chr21	18013172	18014115	858287	14171422	376274	15810	15870	9035	26832
chr21	18340527	18341501	631997	13844036	543316	343165	181720	11604	39045
chr21	18461599	18462307	511191	13723230	422510	338109	101332	7078	672
chr21	18710921	18713144	260354	13472393	171673	87272	42297	3629	20037
chr21	18782990	18783470	190028	13402067	101347	16946	16956	576	0
chr21	18928479	18929312	44186	13256225	41349	28984	29027	849	0
chr21	18953177	18953885	19613	13231652	16776	4411	4454	4351	0
chr21	19067826	19069600	86695	13115937	78404	12096	2536	6378	0
chr21	19151797	19152564	6605	13032973	3356	352	372	343	1103
chr21	19262691	19265654	79511	12919883	69241	9822	8362	0	17755
chr21	19705969	19706842	522789	12478695	512519	165345	88460	5740	7070
chr21	19741854	19742571	558674	12442966	548404	129616	124345	204	2936
chr21	20010153	20011319	826973	12174218	816703	137818	86727	14839	0
chr21	20188163	20188514	1004983	11997023	994713	182317	85845	2562	0
chr21	20294958	20295673	1111778	11889864	1101508	75158	20451	4873	5743
chr21	20646424	20648149	1463244	11537388	1452974	275445	27780	0	2622
chr21	20685782	20686394	1502602	11499143	1492332	314803	28913	8330	0
chr21	20729425	20730092	1546245	11455445	1535975	358446	11264	10506	0
chr21	21399360	21400071	2216180	10785466	2205910	1028381	0	3649	11183
chr21	21477868	21479008	2294688	10706529	2284418	1106889	36474	8777	0
chr21	21506989	21508442	2323809	10677095	2313539	1136010	58577	942	2334
chr21	21600919	21601413	2417739	10584124	2407469	1229940	33752	3029	0
chr21	21669247	21673615	2486067	10511922	2475797	1298268	102080	0	0
chr21	21675439	21676048	2492259	10509489	2481989	1304460	108272	0	1941
chr21	22572889	22573721	3389709	9611816	3227252	2201910	25582	0	0
chr21	22858799	22860024	3675619	9325513	2940949	2487820	89710	36546	0
chr21	22888061	22888873	3704881	9296664	2912100	2517082	118972	7697	18849
chr21	23120100	23121840	3620876	9063697	2679133	2749121	81569	3766	0
chr21	23308143	23309538	3433178	8875999	2491435	2937164	18567	7321	3784
chr21	23517764	23520564	3222152	8664973	2280409	2807472	24628	564	18224
chr21	23889461	23890872	2851844	8294665	1910101	2437164	79522	16792	6469
chr21	24339279	24339960	2402756	7845577	1461013	1988076	26336	12282	4953
chr21	24346335	24347625	2395091	7837912	1453348	1980411	18671	17086	8652
chr21	24691680	24748314	1994402	7437223	1052659	1579722	47672	0	0
chr21	25439142	25439818	1302898	6745719	361155	888218	97838	20795	65168
chr21	25544660	25545137	1197579	6640400	255836	782899	35779	22975	36228
chr21	25663196	25663926	1078790	6521611	137047	664110	82132	24037	10507
chr21	26016677	26017573	725143	6167964	214386	310463	195123	7459	0
chr21	26357073	26357669	385047	5827868	54611	9472	8289	630	27601
chr21	26406421	26407324	335392	5778213	4956	4852	4472	2565	63044
chr21	26587580	26588245	154471	5597292	174924	171	151	440	8250
chr21	27091180	27091682	2621	5093855	14061	15514	9986	3664	0
chr21	27193288	27194041	60463	4991496	30429	19184	19204	11572	0
chr21	27221728	27222257	88903	4963280	58869	3444	3444	7217	6099
chr21	27294933	27295504	162108	4890033	132074	11792	11772	3302	3551
chr21	27318649	27319523	185824	4866014	155790	11205	11225	6070	1388
chr21	27379200	27380472	246375	4805065	216341	39056	6663	4005	0
chr21	27517866	27519868	385041	4665669	355007	8602	8009	2636	1529
chr21	27727618	27727999	594793	4457538	564759	218354	34540	6026	2866
chr21	27983490	27985550	850665	4199987	820631	474226	13224	0	2500
chr21	27994278	27995861	861453	4189676	831419	485014	2913	8956	0
chr21	28603978	28607444	1471153	3578093	1441119	626064	6640	8922	2490
chr21	29297578	29298691	947996	2886846	818929	33474	2481	40278	8699
chr21	29370603	29370936	875751	2814601	746684	106499	20408	20761	0
chr21	29955854	29957078	289609	2228459	160542	20498	20271	2964	15603
chr21	30728335	30729293	1001	1456244	13366	15648	6451	4428	6378
chr21	30855960	30856649	110042	1328888	140991	6936	6916	0	12560
chr21	31113183	31114774	367265	1070763	398214	100519	37621	2797	0
chr21	31411890	31413203	665972	772334	696921	189578	88578	3748	0
chr21	31836677	31841207	1090759	344330	573026	402282	29965	275	40393
chr21	31935875	31936557	1098181	248980	477676	306932	55994	602	8228
chr21	32025692	32026235	1008503	159302	387998	217254	32993	22258	0
chr21	32330234	32330708	704030	56231	83525	86597	20968	3030	20877
chr21	32429987	32431123	603615	155984	15429	39975	6099	1908	5206
chr21	32473905	32474887	559851	199902	59347	2659	2761	2755	27549
chr21	32827651	32828407	206331	102029	101474	50889	14773	357	0
chr21	32950360	32953166	81572	19737	17873	18516	10	13	0
chr21	33177700	33181598	103445	63019	63463	32516	4903	12301	0
chr21	33196668	33197809	122413	46808	47252	40693	23871	0	13065
chr21	34094102	34096837	14663	152381	1859	3459	2361	390	25462
chr21	34132712	34133700	0	190991	8241	10336	2956	8866	6811
chr21	34296064	34296972	157388	51156	4877	5144	5124	1867	7546
chr21	34603752	34606708	1728	49428	0	0	0	0	772
chr21	35367268	35368417	78687	100050	17493	18344	10624	705	2311
chr21	35725495	35727285	24211	39821	19907	6937	1231	1225	0
chr21	35782757	35783983	20635	97083	34013	26293	5550	767	0
chr21	35948668	35949708	127541	173600	30461	30904	5288	2520	7496
chr21	37696518	37697127	10010	189485	1882	3554	765	2075	0
chr21	38287461	38290904	17828	195674	46723	9136	9172	0	3915
chr21	38692564	38693732	59348	400332	43774	28758	28740	6679	0
chr21	39040837	39041420	150206	52644	36251	6216	6196	0	0
chr21	39272845	39273645	382214	178662	268259	199601	15517	4009	52757
chr21	39651908	39653083	536568	21051	10807	11544	10204	2726	19162
chr21	40019996	40020591	169060	12794	118348	85325	11785	3111	0
chr21	40566734	40567836	800	43205	7908	10430	4319	936	8120
chr21	41128763	41129457	360870	605234	310341	207886	30910	6949	0
chr21	41209694	41210413	441801	686165	391272	126930	30795	12953	0
chr21	41276309	41276890	508416	752780	457887	60453	34953	5242	0
chr21	41578259	41578742	810366	962259	759837	240768	20798	12238	27449
chr21	41666031	41666791	898138	874210	847609	328540	91612	2221	0
chr21	42060645	42061245	676496	479756	478103	432631	157667	6388	3808
chr21	42285726	42286385	451356	254616	252963	207491	66666	34365	11975
chr21	42843913	42846750	11815	32062	41679	11180	11209	0	4687
chr21	43450016	43450562	29782	73397	18285	19732	17845	10562	10144
chr21	43611929	43612469	191695	9442	17495	3345	2785	0	0
chr21	43720716	43721538	216835	6886	65331	8367	8324	1736	0
chr21	43744940	43745645	192728	16366	89555	12431	5216	4536	4446
chr21	44087607	44088532	92118	4731	12767	1323	1283	15	9147
chr21	44156642	44159184	101046	6194	81802	70358	0	0	0
chr21	44492740	44493856	18404	492	1404	12868	980	920	0
chr21	45060689	45091120	0	102373	0	0	0	0	0
chr21	45560453	45561140	0	146698	1810	2206	89	107	1466
chr21	45787478	45790166	37591	297218	13513	28154	12569	3165	1600
chr21	45807242	45808221	57355	279163	33277	40424	32333	3320	0
chr21	45954345	45954825	204458	132559	78266	23701	16929	13	21016
chr21	46140341	46141224	47131	11273	79180	80472	62259	1596	7327
chr21	46338009	46339576	0	69353	0	7940	959	700	0
chr21	46371723	46373652	0	35277	10280	11759	1839	1764	18054
chr21	46689050	46690447	0	50882	16062	13556	13546	0	0
chr21	46746102	46747164	40024	4505	37362	33478	0	2691	14891
chr21	47025843	47026938	70036	142477	11648	13479	8498	3829	108405
chr21	47282428	47283266	326621	74302	109725	43276	17190	1016	364990
chr21	47293679	47294416	316885	85553	98575	54527	6040	5990	376241
chr21	47318624	47319781	291520	73139	73210	73875	12280	1311	401186
chr21	47334651	47335104	276197	57816	57887	58552	28307	3964	417213
chr21	47457066	47458033	153268	63956	55708	63262	19178	13222	539628
chr21	47537853	47539844	71457	144743	23738	27584	23732	2149	620415
chr22	431965	433008	17092784	17414935	17084034	17085248	16615728	16640777	13998574
chr22	1463713	1464215	16061577	16383728	16052827	16054041	15584521	15609570	12967367
chr22	2179096	2179637	15346155	15668306	15337405	15338619	14869099	14894148	12251945
chr22	2220953	2221452	15304340	15626491	15295590	15296804	14827284	14852333	12210130
chr22	2489037	2489442	15036350	15358501	15027600	15028814	14559294	14584343	11942140
chr22	2918956	2919888	14605904	14928055	14597154	14598368	14128848	14153897	11511694
chr22	2921002	2922124	14603668	14925819	14594918	14596132	14126612	14151661	11509458
chr22	3510597	3514492	14011300	14333451	14002550	14003764	13534244	13559293	10917090
chr22	3923433	3924207	13601585	13923736	13592835	13594049	13124529	13149578	10507375
chr22	4257770	4258618	13267174	13589325	13258424	13259638	12790118	12815167	10172964
chr22	5409061	5410193	12115599	12437750	12106849	12108063	11638543	11663592	9021389
chr22	5805863	5808748	11717044	12039195	11708294	11709508	11239988	11265037	8622834
chr22	6462511	6466687	11059105	11381256	11050355	11051569	10582049	10607098	7964895
chr22	7528012	7528767	9997025	10319176	9988275	9989489	9519969	9545018	6902815
chr22	7768368	7768887	9756905	10079056	9748155	9749369	9279849	9304898	6662695
chr22	8330063	8330599	9195193	9517344	9186443	9187657	8718137	8743186	6100983
chr22	8903218	8904226	8621566	8943717	8612816	8614030	8144510	8169559	5527356
chr22	9461839	9462341	8063451	8385602	8054701	8055915	7586395	7611444	4969241
chr22	9999436	10000653	7525139	7847290	7516389	7517603	7048083	7073132	4430929
chr22	10418166	10420603	7105189	7427340	7096439	7097653	6628133	6653182	4010979
chr22	10741223	10741738	6784054	7106205	6775304	6776518	6306998	6332047	3689844
chr22	11463150	11463755	6062037	6384188	6053287	6054501	5584981	5610030	2967827
chr22	11923111	11927109	5598683	5920834	5589933	5591147	5121627	5146676	2504473
chr22	13902496	13904536	3621256	3943407	3612506	3613720	3144200	3169249	527046
chr22	13956269	13957248	3568544	3890695	3559794	3561008	3091488	3116537	474334
chr22	14703493	14704237	2821555	3143706	2812805	2814019	2344499	2369548	217348
chr22	15419983	15420480	2105312	2427463	2096562	2097776	1628256	1653305	0
chr22	15480011	15480423	2045369	2367520	2036619	2037833	1568313	1593362	49565
chr22	16126350	16133283	1392509	1714660	1383759	1384973	915453	940502	0
chr22	18738104	18738798	96717	232441	103814	105160	91213	91108	44339
chr22	19653119	19653427	123020	20621	43400	13793	13769	8875	0
chr22	19702521	19704166	72281	2754	0	1414	1410	1388	0
chr22	19736097	19737602	38845	3115	16846	17678	6574	2128	0
chr22	20246676	20248224	118696	46452	38338	25145	7672	265	25080
chr22	20341133	20341814	213153	140909	32568	33469	149	35751	0
chr22	20534102	20535584	259479	249505	212217	212752	154938	199192	0
chr22	21103202	21103823	1233	317930	45196	0	0	0	4940
chr22	21398757	21399399	43953	27726	811	657	637	2175	3926
chr22	21954395	21954905	837	527135	27798	28711	6231	4910	0
chr22	22777388	22778258	99987	133253	7953	24	24	0	0
chr22	23510528	23511303	15972	246348	10793	11301	4894	4897	3329
chr22	24072661	24074084	11153	151209	12876	13017	13037	1159	1918
chr22	25142487	25143303	169271	39165	58433	58753	21533	1889	0
chr22	25484592	25486810	260873	114074	17676	2388	2368	7001	1063
chr22	25613570	25614788	132895	12238	105964	17168	15015	4948	2545
chr22	25877829	25878418	19242	245894	32306	12420	3718	1307	378
chr22	26012860	26013728	20778	186785	5407	5668	5688	6972	0
chr22	26714563	26715441	114164	76295	23270	23762	23919	0	0
chr22	26873007	26875889	4317	177050	0	3847	147	0	34754
chr22	27191084	27195320	67887	9270	119602	38182	28956	0	4368
chr22	27470802	27476861	347605	183140	399320	170988	19933	3330	0
chr22	28072705	28073471	169019	130532	123669	42217	7081	4992	0
chr22	28204377	28206728	35762	0	6021	88541	3473	0	0
chr22	28333205	28333843	27298	118392	16690	17801	17781	0	0
chr22	28852900	28853196	246441	79992	221911	14436	13875	1786	884
chr22	29294836	29296536	101710	1423	14762	6910	0	688	0
chr22	29539629	29540669	70299	83084	59542	9847	9867	3416	10084
chr22	29973039	29973740	6031	99214	2363	3336	2576	825	9731
chr22	30732326	30734894	0	59423	8525	9182	9222	1507	42123
chr22	31275325	31275902	45402	56460	23009	76341	10794	8137	0
chr22	32457213	32457872	103872	17442	75801	90329	10229	18568	2126
chr22	32663926	32664641	117095	40847	129494	143555	1522	1493	13417
chr22	32937985	32938864	43517	31699	64818	67201	12801	2357	2870
chr22	33973084	33973610	24286	481270	8549	8680	1926	1935	0
chr22	34010240	34011080	12192	518426	45705	45836	25576	16630	5275
chr22	34191257	34194664	193209	699443	42928	5073	2273	0	7690
chr22	34843044	34847398	811390	483658	523986	390943	31940	1118	15558
chr22	36697256	36697666	0	238568	27440	14441	0	0	0
chr22	36791062	36792683	8980	143551	6054	6738	6758	7442	0
chr22	38159674	38162892	0	36376	16009	10524	10524	528	0
chr22	38449027	38450267	5141	27560	2605	503	503	0	9544
chr22	39594123	39594745	48591	44710	44165	6931	6951	252	0
chr22	39834098	39834677	3728	97475	8472	7759	7739	582	13748
chr22	39841423	39842327	4301	104800	822	109	89	0	21073
chr22	40273388	40274382	92493	97848	17222	4584	2023	2882	1393
chr22	40808350	40809049	380	382518	22225	0	0	1743	0
chr22	41418056	41418851	48958	2162	0	0	0	0	0
chr22	41709464	41710325	1950	52526	9990	11880	10960	5953	5
chr22	42671095	42671975	59759	7087	3849	4411	4391	2381	4811
chr22	43034811	43036530	1840	270316	7451	8966	2606	6422	16194
chr22	43306440	43307494	0	302333	14050	20162	11442	0	0
chr22	43394860	43399312	31567	210515	0	11844	0	3497	8621
chr22	43765962	43766690	187055	15286	105657	15086	6306	3908	18829
chr22	44021761	44024913	335045	14458	182451	183283	104829	99	0
chr22	45573956	45574966	252	100281	12442	14172	13612	739	1440
chr22	45808818	45809382	71050	39255	0	94	74	307	0
chr22	46184382	46185163	4265	89577	2640	12698	12538	2618	0
chr22	46494531	46495553	12317	48056	25361	16883	16883	755	0
chr22	46883349	46883940	128041	339518	49204	75396	256	931	2279
chr22	47996486	47998275	425535	890616	599285	394130	29411	7185	0
chr22	48029771	48031131	458820	857760	632570	361274	1937	14409	12476
chr22	48035726	48038220	464775	850671	638525	354185	7892	7320	18431
chr22	48442978	48443354	872027	445537	1045777	1494	1474	160	8367
chr22	49827624	49829586	85689	242709	219231	126320	50812	0	294604
chr22	50369871	50372310	11158	125328	5045	5187	5187	5099	836851
chr22	50502514	50503070	128728	4173	46536	33590	7610	3326	969494
chr22	50602863	50605159	26639	5410	3053	15019	1055	1617	1069843
chr3	144961	145867	3024764	332254	47559	88197	88196	1721	45160
chr3	323368	323898	2846733	154223	2516	2804	2824	2517	964
chr3	1101882	1102394	2068237	623643	567293	427364	112088	7584	0
chr3	1662998	1664138	1506493	1184759	1128409	988480	20364	0	25525
chr3	1860810	1861965	1308666	1382571	1218108	835091	119433	13164	5727
chr3	2263651	2264159	906472	1576119	815914	432897	65467	9963	38779
chr3	2733768	2734561	436070	1105717	345512	36564	22135	15820	10300
chr3	2887759	2890132	280499	950146	189941	73684	22584	8040	0
chr3	3480281	3480947	262629	359331	258522	150589	60737	6642	0
chr3	3571388	3572419	353736	267859	267971	59117	6837	160	27191
chr3	3815696	3816553	598044	23725	23837	184012	24023	2394	11036
chr3	4011809	4012524	471152	171331	171068	27463	27452	2941	2979
chr3	4153974	4156032	327644	313496	188741	24624	24604	4522	12361
chr3	4433649	4434093	49583	98974	40319	34494	4123	729	16675
chr3	4726485	4727241	763	193300	64769	8175	8155	856	8939
chr3	4802607	4803009	24420	269422	8932	6423	6463	20	0
chr3	4906856	4907248	46636	225642	2500	2888	2236	0	9347
chr3	5199749	5200224	14314	66724	17979	28992	6185	2850	29889
chr3	6404711	6405154	1142518	1271686	112879	102152	8086	832	2696
chr3	7116882	7117685	1464366	1248089	129726	357758	95364	0	0
chr3	7879161	7880001	702050	485773	272687	272895	40337	3255	15974
chr3	8530844	8532573	49478	46001	10223	10783	10183	456	23169
chr3	9482282	9483789	0	130212	39377	42958	40616	638	0
chr3	10058252	10060044	0	307110	5029	5308	5308	3066	14523
chr3	10130130	10130930	0	236224	25903	26326	26346	779	0
chr3	10496410	10497164	136767	4333	133311	17246	4772	1213	0
chr3	11177425	11178526	137556	9150	135065	3710	3730	3508	11926
chr3	13456537	13458441	0	133579	0	753	0	0	0
chr3	13625969	13626864	168168	13644	103625	62992	39885	5899	19789
chr3	13821247	13822370	333192	232	114301	114566	38345	3098	0
chr3	14317713	14318811	76811	9569	42552	14769	367	312	0
chr3	15381635	15382557	12274	416377	6976	4631	4279	6160	2122
chr3	15967290	15971184	175037	244610	64864	65506	1826	5334	11054
chr3	16498410	16499293	443	80783	49747	22946	9683	3741	9952
chr3	16662722	16663536	118462	82477	104346	12102	12123	1323	40141
chr3	17273338	17274293	29179	678578	79513	623	643	601	51107
chr3	17847632	17848631	90421	104240	56116	2918	2968	2737	1794
chr3	18669696	18671114	912485	183979	111363	20182	20182	3229	0
chr3	19083179	19085603	907805	597462	58809	102853	30630	2353	4925
chr3	19090867	19092071	901337	605150	52341	96385	24162	2036	0
chr3	19558961	19559511	433897	1073244	183998	22105	10517	15502	11051
chr3	19639420	19640599	352809	1153703	102910	0	0	3958	2989
chr3	20355939	20356481	332063	1870222	126533	10255	10275	8721	9433
chr3	21091767	21093200	1067891	1321192	862361	709703	14019	745	23225
chr3	21732689	21733114	1708813	681278	929789	1230706	20465	6835	20220
chr3	23418893	23420042	465981	377569	43695	0	0	608	6791
chr3	23712936	23713405	172618	84206	128	17492	71	27	3154
chr3	23949131	23951106	8434	151377	6025	4670	4653	7195	0
chr3	24293812	24294449	275627	38001	241802	97768	11661	3079	57349
chr3	25395695	25396597	248758	12356	306977	83637	73155	8363	15742
chr3	25598497	25599038	46317	16428	104536	36668	23967	9047	5409
chr3	26152323	26154141	335931	536712	319851	238319	127969	5615	2529
chr3	26356455	26357239	540063	740844	523983	442451	8029	1757	710
chr3	26667362	26668431	757274	941645	741791	742485	59091	655	44476
chr3	27160545	27161477	264228	448599	248745	249439	51399	2502	1406
chr3	27432824	27433231	6911	176845	21623	21760	360	3327	6324
chr3	27841051	27841515	359146	75509	76901	77447	24711	12079	31946
chr3	28056754	28057702	248045	291212	224779	6870	1150	2550	27269
chr3	28362245	28363026	2787	514649	25869	27130	5110	1022	0
chr3	29445549	29446955	1079588	567750	34933	79525	4841	230	19492
chr3	29555121	29556051	1189160	677322	72753	169265	1025	1478	26715
chr3	29707885	29708555	1341924	627505	225517	16761	16381	119	9718
chr3	31999062	31999551	309358	10160	22232	39258	5118	2851	0
chr3	32256822	32257443	267933	22765	22307	22603	22173	1269	0
chr3	32351981	32353163	172213	1352	71120	63475	437	10	23688
chr3	33809334	33809997	59010	548195	29300	30019	1657	7035	0
chr3	33849266	33849887	19120	588127	7398	9102	9102	2145	22943
chr3	34084465	34085081	174335	823326	13050	13535	13575	8251	6784
chr3	34473196	34473910	563066	1207162	374801	69452	36147	2271	0
chr3	35533627	35535875	1336979	145197	145241	1129883	62261	5481	0
chr3	36533501	36534215	338639	65458	414987	156030	48367	3759	16652
chr3	37157227	37158020	24154	311663	46228	23396	683	11015	0
chr3	37319334	37319935	1484	167952	32440	34570	9495	1478	29664
chr3	37324711	37325091	1523	162796	37817	39947	4339	382	24508
chr3	37432361	37434012	3052	53875	59187	59444	47277	13539	28241
chr3	39012428	39017138	91423	6142	75694	76258	24398	8517	77505
chr3	40472068	40472708	27613	43002	21257	22008	21988	1576	20553
chr3	40984410	40986018	265930	83561	254046	16738	16598	3586	841
chr3	42786820	42787456	95113	38086	26550	27220	796	0	1521
chr3	44001550	44002333	50440	1818	1931	2186	2259	2030	1465
chr3	44283416	44285485	115207	18664	93541	43032	0	4520	12808
chr3	45524649	45525084	0	207571	93118	27994	20105	4420	5955
chr3	45918060	45918580	44034	22292	33974	11196	4256	2328	0
chr3	46330542	46331114	304213	47528	80170	9782	4562	3695	0
chr3	46537939	46538870	421364	30980	42063	7455	7455	0	13352
chr3	46888852	46889700	70534	22048	693	1288	1308	286	0
chr3	47765014	47765857	428	150643	17454	17699	7886	2785	1275
chr3	48280610	48281245	3545	266215	990	1311	1331	508	0
chr3	48822159	48823021	14166	197912	27084	26755	26755	197	16521
chr3	49891444	49891923	7378	10714	1088	2073	2073	2108	0
chr3	51297028	51297555	127502	23535	123308	124941	35325	9392	12050
chr3	51342770	51343485	81572	21450	77378	79011	9446	5044	47659
chr3	51764799	51765916	24496	13651	57887	11357	11395	8076	27644
chr3	51938025	51939315	25706	10368	35036	36741	36801	20283	0
chr3	52616305	52617298	100	688648	43881	45721	45701	16151	899
chr3	53048341	53048916	70206	418390	29349	31080	15417	8239	3265
chr3	53917228	53918020	5373	248554	635	964	984	515	7144
chr3	54827438	54827851	915583	70192	366695	60113	36832	11197	409
chr3	54955631	54956184	1043776	16071	238362	67519	29333	6542	0
chr3	55489286	55489882	1113177	9325	26108	29334	8017	7922	0
chr3	56482145	56482967	120092	16939	107422	18235	821	738	3566
chr3	56816442	56817790	0	233521	14621	166	246	3197	0
chr3	56942661	56943809	125728	170521	5824	6447	5877	0	0
chr3	57705276	57706643	39587	503939	25846	26372	26372	2672	7592
chr3	57757902	57758477	11414	452105	12909	15199	13444	10713	15278
chr3	57766293	57766812	19805	443770	21300	6864	6844	2378	6943
chr3	58075100	58075919	28183	134663	21694	3856	3436	14127	0
chr3	58078283	58078934	25168	131648	18679	7039	6619	11112	0
chr3	58304441	58304900	359	93678	10686	12197	10837	1690	7115
chr3	59409023	59410286	991798	92708	27184	26950	1530	0	0
chr3	60065934	60067888	1083717	370095	628313	0	0	884	5194
chr3	60250707	60251468	900137	554868	813086	29151	28488	6470	59254
chr3	60514821	60515689	635916	804841	672617	6611	154	2467	33991
chr3	60795228	60795834	355771	524696	392472	151184	2502	2855	2600
chr3	61758229	61758821	606461	52647	210147	72765	11155	2417	4939
chr3	62038456	62039639	886688	130183	264568	12997	13057	841	14446
chr3	62276338	62276741	1124570	77123	27466	27835	27835	397	22315
chr3	62529951	62530639	1285372	20398	224822	41187	41227	9359	35273
chr3	63250298	63251231	564780	167109	390526	78305	12772	11694	28229
chr3	63390242	63390987	425024	27353	457210	60558	54678	565	0
chr3	63481429	63482269	333742	53720	365928	61429	24705	0	40789
chr3	63842378	63843041	22928	384349	5156	6355	6195	4543	7445
chr3	63888825	63889583	2130	337807	7201	8073	2960	1228	10823
chr3	65975044	65975688	421533	47835	47804	24760	24740	1998	20645
chr3	66329313	66329898	67323	167802	56887	7838	1969	1970	94134
chr3	66624391	66625604	116134	8014	72226	7697	387	350	0
chr3	67231597	67232683	177112	14374	132971	67083	67093	11229	0
chr3	67980619	67981305	282995	69601	274185	139835	31263	5933	21569
chr3	68262625	68263246	565001	351607	556191	421841	192667	733	28249
chr3	68284036	68284472	586412	373018	577602	423724	171441	7745	49660
chr3	68878142	68879221	149062	99082	182590	63695	45982	3187	11777
chr3	70066483	70067778	912551	253546	277170	77898	17498	27007	37677
chr3	70936448	70936957	1489209	242068	176078	30418	30324	1319	3521
chr3	71060114	71060689	1365477	118336	52346	0	0	1919	12806
chr3	71313846	71314362	1111804	60053	37352	37642	35994	1495	945
chr3	71592366	71595509	830657	0	36261	40247	37247	0	0
chr3	71660583	71660951	765215	11786	26517	24679	27679	4005	0
chr3	71702443	71703224	722942	4694	68377	27148	11368	130	9221
chr3	72468828	72469792	41120	85960	24051	26464	1124	4624	13549
chr3	74024235	74024792	912026	562364	525699	294428	27758	453	0
chr3	74060215	74061115	948006	598344	561679	330408	63738	1477	0
chr3	74127482	74128121	1015273	665611	628946	397675	131005	1153	763
chr3	74476661	74477706	1364452	1014790	978125	746854	33070	2068	2597
chr3	74503552	74504188	1391343	1041681	979474	725688	6588	13554	13852
chr3	74786575	74787078	1674366	1324704	696584	442798	25212	13107	562
chr3	75282853	75283753	2170644	1820982	199909	52829	17763	5199	10958
chr3	75445065	75445386	2332856	1983194	38276	38910	33425	25855	0
chr3	76510355	76511707	2155159	3048484	675647	675571	26432	3706	12908
chr3	76954527	76955296	1711570	3492656	1119819	1119743	4076	0	17894
chr3	77145317	77146166	1520700	3683446	951668	1225930	56253	8543	59
chr3	77256656	77257320	1409546	3794785	840514	1114776	2448	5933	36059
chr3	77756046	77756636	910230	4294175	341198	615460	322229	8825	0
chr3	79138079	79139151	372057	5676208	68597	765835	69335	540	0
chr3	79165260	79167949	399238	5703389	95778	793016	96516	10224	2370
chr3	79175776	79176576	409754	5713905	106294	803532	107032	1597	12886
chr3	79671511	79672217	905489	6209640	602029	1299267	100667	17933	0
chr3	80117915	80118897	1351893	6656044	1048433	1415719	149883	15788	0
chr3	80521244	80521924	1058106	7059373	1286784	1012692	252316	2233	7367
chr3	80661531	80661963	918067	6949620	1146745	872653	156886	5376	883
chr3	81966472	81967379	167078	5644204	56571	6826	6816	4654	837
chr3	82649831	82650527	850437	4961056	625691	280874	33484	22248	26555
chr3	83387497	83388210	1588103	4223373	1363357	649657	47843	15050	2921
chr3	84149707	84150665	2350313	3460918	856984	111692	16021	7807	13800
chr3	84609339	84609913	2809945	3001670	397736	571324	11930	3348	859
chr3	84966405	84967645	3136959	2643938	40004	928390	40371	693	958
chr3	85507036	85508385	2596219	2103198	498431	1469021	123093	12156	0
chr3	86221220	86222289	1882315	1389294	915524	1053487	109058	3340	0
chr3	86485046	86485608	1618996	1125975	652205	790168	22364	3956	0
chr3	87226479	87227819	876785	383764	47776	47957	9233	2934	0
chr3	87340048	87340771	763833	270812	62543	63564	17744	1934	7042
chr3	87555314	87556216	548388	55367	277809	278830	1957	0	32053
chr3	87696105	87697861	406743	84325	352389	300920	26175	5628	59705
chr3	88642463	88643146	474826	799088	440071	152359	152379	6482	0
chr3	88909477	88910940	741840	1066102	245875	419373	112245	22642	0
chr3	88914467	88914905	746830	1071092	241910	424363	108280	18677	0
chr3	89185370	89185897	1017733	1341995	28277	695266	21406	11793	0
chr3	89393757	89395363	1226120	1550382	236664	822933	11550	976	0
chr3	90220989	90222370	2053352	2377614	1063896	2545	9306	9219	10748
chr3	90664489	90665277	2496852	2821114	1507396	446045	432665	176649	99396
chr3	91257037	91257651	2521292	3413662	2099944	1038593	1025213	769197	691944
chr3	91838405	91839960	1938983	3995030	1720472	1619961	1606581	1350565	1273312
chr3	92117192	92117807	1661136	4273817	1442625	1581049	1442609	1441408	1552099
chr3	93546144	93546875	232068	5702769	13557	151981	13541	12340	1453034
chr3	94366962	94368021	523480	4989486	583830	585138	5338	6528	631888
chr3	94929987	94930660	1086505	4426847	1146855	1148163	144978	15586	69249
chr3	95983522	95984532	1674489	3372975	547138	547503	131894	987	11533
chr3	96086892	96087392	1571629	3270115	444278	444643	29034	501	5760
chr3	96180835	96181925	1477096	3175582	349745	350110	64261	5639	3467
