Chr	Start	End	Distance_to_Origin	Distance_to_CTCF	Distance_to_DNaseIHSS1	Distance_to_DNaseIHSS2	Distance_to_H3K4me3	Distance_to_H3K27me3	Distance_to_H3K36me3
chr20	62073954	62074969	78823	18830	7696	1079	230	221	0
chr20	62123507	62124348	29444	9017	3343	27128	3188	1522	0
chr20	62278810	62279485	12867	164320	4604	5226	5171	3222	10701
chr20	62324393	62325361	0	136028	12375	12895	4929	1655	18406
chr20	62917430	62919028	12326	73127	29213	4226	4226	0	532012
chr20	62933410	62934771	28306	89107	45193	20206	20206	15790	547992
chr21	9427576	9428373	6317683	22757164	539336	5971203	61176	161968	300590
chr21	9436001	9439467	6306589	22746070	528242	5960109	50082	150874	289496
chr21	9453418	9455192	6290864	22730345	512517	5944384	34357	135149	273771
chr21	9456318	9457486	6288570	22728051	510223	5942090	32063	132855	271477
chr21	9466822	9468159	6277897	22717378	499550	5931417	21390	122182	260804
chr21	9488891	9490208	6255848	22695329	477501	5909368	0	100133	238755
chr21	9503894	9504781	6241275	22680756	462928	5894795	14197	85560	224182
chr21	9549927	9550870	6195186	22634667	416839	5848706	9788	39471	178093
chr21	9568920	9569287	6176769	22616250	398422	5830289	28781	21054	159676
chr21	9666625	9667006	6079050	22518531	300703	5732570	41200	75990	61957
chr21	9683325	9683668	6062388	22501869	284041	5715908	24538	92690	45295
chr21	9684171	9685009	6061047	22500528	282700	5714567	23197	93536	43954
chr21	9698327	9700865	6045191	22484672	266844	5698711	7341	107692	28098
chr21	9721041	9721932	6024124	22463605	245777	5677644	12687	125620	7031
chr21	9726560	9727392	6018664	22458145	240317	5672184	18206	120160	1571
chr21	9730417	9731870	6014186	22453667	235839	5667706	22063	115682	0
chr21	9733088	9734099	6011957	22451438	233610	5665477	24734	113453	2669
chr21	9739020	9739903	6006153	22445634	227806	5659673	30666	107649	8601
chr21	9757936	9758564	5987492	22426973	209145	5641012	49582	88988	0
chr21	9761721	9762167	5983889	22423370	205542	5637409	53367	85385	0
chr21	9767465	9768872	5977184	22416665	198837	5630704	59111	78680	3161
chr21	9770225	9771128	5974928	22414409	196581	5628448	61871	76424	5921
chr21	9833267	9834539	5911517	22350998	133170	5565037	43957	13013	6721
chr21	9836248	9837219	5908837	22348318	130490	5562357	41277	10333	9702
chr21	9861342	9862847	5883209	22322690	104862	5536729	15649	3941	19528
chr21	9928435	9929414	5816642	22256123	38295	5470162	38744	14491	0
chr21	9937649	9938009	5808047	22247528	29700	5461567	30149	23705	966
chr21	9938469	9939293	5806763	22246244	28416	5460283	28865	24525	0
chr21	9951214	9952047	5794009	22233490	15662	5447529	16111	37270	0
chr21	9966309	9966855	5779201	22218682	854	5432721	1303	52365	0
chr21	9976311	9976976	5769080	22208561	8351	5422600	7708	62367	0
chr21	9983416	9984133	5761923	22201404	15456	5415443	14813	69472	0
chr21	9997757	9998416	5747640	22187121	29797	5401160	29154	83813	0
chr21	10000904	10001329	5744727	22184208	32944	5398247	32301	86960	0
chr21	10011581	10011931	5734125	22173606	43621	5387645	42978	97637	8395
chr21	10020091	10022082	5723974	22163455	52131	5377494	51488	106147	16905
chr21	10084970	10088259	5657797	22097278	117010	5311317	116367	171026	0
chr21	10097481	10098081	5647975	22087456	129521	5301495	128878	183537	0
chr21	10098773	10099999	5646057	22085538	130813	5299577	130170	184829	0
chr21	10108627	10112525	5633531	22073012	140667	5287051	140024	194683	0
chr21	10113122	10113717	5632339	22071820	145162	5285859	144519	199178	0
chr21	10123088	10124050	5622006	22061487	155128	5275526	154485	209144	0
chr21	10129290	10129764	5616292	22055773	161330	5269812	160687	215346	0
chr21	10134181	10134786	5611270	22050751	166221	5264790	165578	220237	0
chr21	10145764	10146093	5599963	22039444	177804	5253483	177161	231820	0
chr21	10148555	10149124	5596932	22036413	180595	5250452	179952	234611	0
chr21	10157403	10157856	5588200	22027681	189443	5241720	188800	243459	0
chr21	10160643	10161134	5584922	22024403	192683	5238442	192040	246699	0
chr21	10165528	10166070	5579986	22019467	197568	5233506	196925	251584	0
chr21	10209201	10209671	5536385	21975866	241241	5189905	240598	295257	4621
chr21	10377843	10378637	5367419	21806900	409883	5020939	75052	323570	173263
chr21	10401418	10402314	5343742	21783223	433458	4997262	51375	299893	196838
chr21	10419098	10419817	5326239	21765720	451138	4979759	33872	282390	214518
chr21	10443773	10444593	5301463	21740944	475813	4954983	9096	257614	239193
chr21	10518923	10521723	5224333	21663814	550963	4877853	65086	180484	314343
chr21	10529943	10531510	5214546	21654027	561983	4868066	76106	170697	325363
chr21	10542746	10543811	5202245	21641726	574786	4855765	88909	158396	338166
chr21	10550744	10551566	5194490	21633971	582784	4848010	96907	150641	346164
chr21	10552314	10552954	5193102	21632583	584354	4846622	98477	149253	347734
chr21	10564808	10565659	5180397	21619878	596848	4833917	110971	136548	360228
chr21	10574025	10574608	5171448	21610929	606065	4824968	120188	127599	369445
chr21	10576532	10576963	5169093	21608574	608572	4822613	122695	125244	371952
chr21	10586688	10587863	5158193	21597674	618728	4811713	132851	114344	382108
chr21	10593733	10594874	5151182	21590663	625773	4804702	139896	107333	389153
chr21	10618106	10619504	5126552	21566033	650146	4780072	164269	82703	413526
chr21	10643257	10643608	5102448	21541929	675297	4755968	189420	58599	438677
chr21	10698100	10703485	5042571	21482052	730140	4696091	244263	0	493520
chr21	10709011	10711657	5034399	21473880	741051	4687919	255174	0	504431
chr21	10711701	10713250	5032806	21472287	743741	4686326	257864	0	507121
chr21	10713819	10728900	5017156	21456637	745859	4670676	259982	0	509239
chr21	10729123	10730913	5015143	21454624	761163	4668663	259943	0	524543
chr21	10732825	10736671	5009385	21448866	764865	4662905	254185	3650	528245
chr21	10748318	10749733	4996323	21435804	780358	4649843	241123	191	543738
chr21	10752713	10756156	4989900	21429381	784753	4643420	234700	0	548133
chr21	10762188	10766718	4979338	21418819	794228	4632858	224138	6537	557608
chr21	10772829	10829463	4916593	21356074	804869	4570113	161393	0	568249
chr21	10830268	10860699	4885357	21324838	862308	4538877	130157	0	625688
chr21	10935157	10935905	4810151	21249632	967197	4463671	54951	47967	730577
chr21	10966290	10966995	4779061	21218542	998330	4432581	23861	34039	761710
chr21	11023351	11024327	4721729	21161210	1055391	4375249	32047	17761	818771
chr21	11032425	11033433	4712623	21152104	1064465	4366143	24068	8655	827845
chr21	11044701	11045447	4700609	21140090	1076741	4354129	12054	1128	840121
chr21	11055412	11055745	4690311	21129792	1087452	4343831	1756	315	850832
chr21	11056107	11058109	4687947	21127428	1088147	4341467	0	0	851527
chr21	11059359	11062047	4684009	21123490	1091399	4337529	1710	0	854779
chr21	11062203	11063943	4682113	21121594	1094243	4335633	4554	1917	857623
chr21	11065020	11065945	4680111	21119592	1097060	4333631	7371	1290	860440
chr21	11072561	11073314	4672742	21112223	1104601	4326262	14912	5032	867981
chr21	11073779	11076002	4670054	21109535	1105819	4323574	16130	3901	869199
chr21	11083728	11084410	4661646	21101127	1115768	4315166	25708	1379	879148
chr21	11085096	11086320	4659736	21099217	1117136	4313256	23798	2747	880516
chr21	11087583	11089643	4656413	21095894	1119623	4309933	20475	2924	883003
chr21	11092677	11094606	4651450	21090931	1124717	4304970	15512	0	888097
chr21	11104659	11105799	4640257	21079738	1136699	4293777	4319	1402	900079
chr21	11117078	11118391	4627665	21067146	1149118	4281185	6662	3006	912498
chr21	11128933	11129650	4616406	21055887	1160973	4269926	14166	805	924353
chr21	11130114	11130874	4615182	21054663	1162154	4268702	12942	811	925534
chr21	11133261	11133779	4612277	21051758	1165301	4265797	10037	1282	928681
chr21	11136646	11137519	4608537	21048018	1168686	4262057	6297	1041	932066
chr21	11138328	11139224	4606832	21046313	1170368	4260352	4592	0	933748
chr21	11141097	11143644	4602412	21041893	1173137	4255932	172	0	936517
chr21	11150738	11151468	4594588	21034069	1182778	4248108	6774	8393	946158
chr21	11154963	11155506	4590550	21030031	1187003	4244070	10999	12618	950383
chr21	11172537	11173218	4572838	21012319	1204577	4226358	28573	603	967957
chr21	11186489	11188173	4557883	20997364	1218529	4211403	42525	0	981909
chr21	14341646	14344381	1401675	17841156	1055442	1055195	277295	422	1456
chr21	14348872	14351835	1394221	17833702	1047988	1047741	269841	3775	8682
chr21	14352519	14354110	1391946	17831427	1045713	1045466	267566	7422	8952
chr21	14356240	14357389	1388667	17828148	1042434	1042187	264287	11143	5673
chr21	14357738	14359605	1386451	17825932	1040218	1039971	262071	12641	3457
chr21	14365280	14366036	1380020	17819501	1033787	1033540	255640	20183	0
chr21	14367144	14367753	1378303	17817784	1032070	1031823	253923	22047	0
chr21	14368149	14368629	1377427	17816908	1031194	1030947	253047	23052	0
chr21	14438114	14439250	1306806	17746287	960573	960326	182426	93017	6596
chr21	14479979	14480922	1265134	17704615	918901	918654	140754	134882	48461
chr21	14498124	14498664	1247392	17686873	901159	900912	123012	153027	66606
chr21	14517858	14518381	1227675	17667156	881442	881195	103295	172761	86340
chr21	14840605	14841189	904867	17344348	558634	558387	218781	271330	0
chr21	14878540	14879951	866105	17305586	519872	519625	197383	232568	15392
chr21	15533390	15534506	211550	16651031	53880	44573	10990	288	26402
chr21	16263305	16264462	367996	15921075	127727	12951	9614	6327	72614
chr21	17363904	17364637	209019	14820900	201685	120459	26516	366	918
chr21	17731506	17732796	576621	14452741	94608	50642	28582	130	686
chr21	17856467	17857154	701582	14328383	219569	8202	2861	10483	73588
chr21	17949300	17950053	794415	14235484	312402	47011	5924	645	2984
chr21	18119495	18120159	853339	14065378	482597	122133	1864	2209	0
chr21	18343030	18345836	627662	13839701	538981	345668	184223	14107	34710
chr21	19451380	19452047	268200	12733490	257930	48488	48456	632	114
chr21	19620592	19621759	437412	12563778	427142	217700	3083	0	1091
chr21	19623466	19624278	440286	12561259	430016	220574	5957	250	3965
chr21	20117916	20118978	934736	12066559	924466	245581	19722	16356	26801
chr21	20717750	20718426	1534570	11467111	1524300	346771	1426	199	163
chr21	21462268	21462748	2279088	10722789	2268818	1091289	20874	6049	11815
chr21	21659466	21661448	2476286	10524089	2466016	1288487	92299	10476	0
chr21	21802991	21804157	2619811	10381380	2609541	1432012	1032	3542	109
chr21	21958632	21961588	2775452	10223949	2765182	1587653	153295	26966	12211
chr21	22344991	22345463	3161811	9840074	3151541	1974012	25013	1006	7580
chr21	22497495	22498295	3314315	9687242	3302678	2126516	23541	8979	0
chr21	22636958	22637998	3453778	9547539	3162975	2265979	37507	6581	0
chr21	22824517	22825619	3641337	9359918	2975354	2453538	55428	33991	8307
chr21	22902007	22902932	3718827	9282605	2898041	2531028	132918	659	10952
chr21	23089149	23090874	3651842	9094663	2710099	2718170	112535	3051	0
chr21	23580892	23581874	3160842	8603663	2219099	2746162	13678	4044	368
chr21	23988479	23989165	2753551	8196372	1811808	2338871	17937	3085	1955
chr21	24721669	24723064	2019652	7462473	1077909	1604972	72922	12715	28271
chr21	24769485	24770228	1972488	7415309	1030745	1557808	25758	4583	3839
chr21	24800846	24801813	1940903	7383724	999160	1526223	4712	17361	7299
chr21	25231425	25232383	1510333	6953154	568590	1095653	108773	4952	23487
chr21	25575589	25576356	1166360	6609181	224617	751680	4560	1503	5009
chr21	25763734	25764217	978499	6421320	36756	563819	15620	14368	343
chr21	25764528	25765030	977686	6420507	35943	563006	16414	15162	1137
chr21	26001951	26002925	739791	6182612	199660	325111	200812	5999	0
chr21	26005467	26006204	736512	6179333	203176	321832	204328	2720	0
chr21	26934735	26939103	0	5246434	0	211	0	0	1894
chr21	28189182	28190170	1056357	3995367	1026323	679918	83852	515	7301
chr21	28348351	28348947	1215526	3836590	1185492	839087	9627	9390	29002
chr21	28998765	28999878	1246809	3185659	1117742	233630	50647	0	62561
chr21	29147260	29147968	1098719	3037569	969652	85540	49461	4490	89883
chr21	29734606	29735451	511236	2450086	382169	153983	27413	1860	33831
chr21	29738181	29738643	508044	2446894	378977	150791	30988	576	30639
chr21	29810386	29810817	435870	2374720	306803	78617	35460	11906	27
chr21	30213145	30214053	32634	1971484	42660	43543	34901	6783	10874
chr21	30429808	30430229	0	1755308	13523	6952	6947	6477	2427
chr21	31856191	31856880	1110273	328657	557353	386609	49479	17193	30508
chr21	31942989	31943800	1090938	241737	470433	299689	48751	2486	985
chr21	32115358	32116232	918506	69305	298001	127257	24519	4223	4346
chr21	33156282	33157779	82027	86838	50831	11098	544	330	6068
chr21	33225428	33226119	151173	18498	18942	12383	12377	2291	41825
chr21	33396445	33397153	242238	148798	111062	111303	52065	2688	5771
chr21	33661868	33662611	11000	104845	9503	10384	10145	7428	2473
chr21	34280254	34280965	141578	67163	20884	21151	6083	1343	4119
chr21	34693566	34696403	3312	139242	0	253	733	0	22038
chr21	34923368	34925910	0	323906	5203	7464	0	0	0
chr21	36221335	36222108	8449	61946	25093	3068	3051	0	0
chr21	37141324	37142721	265163	80389	239550	69841	48141	9067	8904
chr21	37298043	37298652	109232	5722	133137	6224	6184	6099	0
chr21	37773500	37774206	990	225226	14847	15756	11256	5276	2809
chr21	37868734	37869723	3585	129709	38453	18233	16130	4688	0
chr21	38405922	38406637	63713	314135	23318	23505	23538	10943	12531
chr21	38700949	38702044	51036	392020	35462	36872	36232	3299	7689
chr21	40112224	40112811	76840	3974	26128	6160	6120	6115	4069
chr21	40424099	40424741	118618	4410	129091	34984	34967	921	3192
chr21	40828858	40829732	60965	305329	10436	11034	3824	183	2673
chr21	41346496	41347025	578603	822967	528074	9005	105140	3607	4911
chr21	41888762	41889235	848506	651766	650113	551271	89518	2144	0
chr21	41890285	41890779	846962	650222	648569	552794	91041	3667	0
chr21	41935303	41935943	801798	605058	603405	557933	136059	6731	12953
chr21	42008865	42009675	728066	531326	529673	484201	209237	6904	11326
chr21	42397516	42397928	339813	143073	141420	95948	14336	3158	0
chr21	43226057	43226751	823	36541	37785	10285	10285	6450	0
chr21	43447078	43447690	26844	76269	15347	16794	16794	7624	7206
chr21	44035119	44036344	39630	25527	37490	49792	0	2567	0
chr21	44314213	44314784	4294	63940	0	809	0	931	1682
chr21	44514234	44515817	0	11196	10013	7362	7350	0	0
chr21	44755869	44757513	76312	11767	15361	15123	15143	2811	3009
chr21	47055655	47056993	99848	151015	5701	5903	4123	2031	138217
chr21	47400552	47401029	210272	7442	88	6748	267	1097	483114
chr21	47510804	47511385	99916	117694	52197	56043	33445	6436	593366
chr22	16098946	16100369	1425423	1747574	1416673	1417887	948367	973416	0
chr22	16121188	16122210	1403582	1725733	1394832	1396046	926526	951575	0
chr22	16136751	16137432	1388360	1710511	1379610	1380824	911304	936353	0
chr22	16212447	16213175	1312617	1634768	1303867	1305081	835561	860610	37298
chr22	16350979	16351481	1174311	1496462	1165561	1166775	697255	722304	17067
chr22	16855480	16857776	668016	990167	659266	660480	190960	216009	0
chr22	16858419	16862417	663375	985526	654625	655839	186319	211368	0
chr22	16916379	16917596	608196	930347	599446	600660	131140	156189	0
chr22	17043435	17049494	476298	798449	467548	468762	0	24291	25646
chr22	18359463	18360342	4601	145202	78464	40134	40154	59	0
chr22	18683914	18685535	42527	178251	49624	50970	37023	36918	0
chr22	18686039	18690491	44652	180376	51749	53095	39148	39043	0
chr22	18715311	18717529	73924	209648	81021	82367	68420	68315	21546
chr22	18717855	18721750	76468	212192	83565	84911	70964	70859	24090
chr22	18878052	18880092	145263	123741	13070	13604	13604	9982	156460
chr22	18880499	18881431	143924	122402	11731	12265	12265	8643	155121
chr22	18881555	18884123	141232	119710	9039	9573	9573	5951	152429
chr22	20097543	20099091	0	84718	4117	5725	0	0	18220
chr22	20149618	20151969	21638	31840	28977	4854	4854	4800	4092
chr22	20323526	20326744	195546	123302	14961	15862	15219	18144	0
chr22	20655495	20657195	137868	127894	90606	91141	89587	77581	0
chr22	20657412	20659849	135214	125240	87952	88487	86933	74927	0
chr22	20687379	20691733	103330	93356	56068	56603	55049	43043	4208
chr22	20692211	20693856	101207	91233	53945	54480	52926	40920	9040
chr22	20699526	20699931	95132	85158	47870	48405	46851	34845	8054
chr22	21518397	21522573	163593	91137	117988	61053	53383	58971	9064
chr22	21659241	21659862	138611	231981	112296	162692	83137	139312	46877
chr22	21679507	21680639	117834	252247	91519	141915	103403	118535	60473
chr22	21680918	21682707	115766	253658	89451	139847	104814	116467	58405
chr22	22474800	22475499	143689	436012	8888	8696	9016	4589	10106
chr22	22605490	22607929	62808	303582	43630	15266	15289	11405	16245
chr22	22608478	22609244	61493	302267	42315	16611	16620	14393	19233
chr22	23714329	23715383	58040	42268	29258	12793	7273	3194	0
chr22	24358017	24358895	17736	436565	13206	13521	8286	792	3427
chr22	25000845	25002327	27629	100662	992	48921	1169	1061	31297
chr22	26834341	26834843	838	196073	6961	6757	5497	5083	0
chr22	27580606	27581474	457409	292944	509124	280792	46302	14959	6236
chr22	28027554	28028213	214277	175790	168927	87475	37263	294	0
chr22	28975006	28975611	124026	202098	99496	21046	0	13721	2620
chr22	29122213	29122754	65	165366	14294	15042	3082	697	0
chr22	29806047	29806689	24953	67010	4398	1187	1187	2044	0
chr22	30795719	30796567	11321	1141	2055	8355	2675	718	801
chr22	30850374	30851384	24600	23442	18024	30092	9030	0	36439
chr22	31019543	31020134	34072	72376	10561	10382	10402	2307	934
chr22	31414231	31414750	42348	100638	45371	48347	48967	22072	13810
chr22	31675696	31676108	91	154577	9190	10668	7800	1084	7723
chr22	32013915	32016800	0	422774	8902	9676	1106	0	0
chr22	32381907	32382471	28566	57103	14629	15023	8403	8491	18388
chr22	32541210	32542929	187869	35000	6778	174326	64066	3103	14371
chr22	32609204	32610044	171692	9879	74772	198152	52212	314	0
chr22	32687781	32688496	93240	64702	118236	119700	25377	8883	10344
chr22	34180664	34181302	182616	688850	56290	2514	94	3663	0
chr22	34724418	34725461	726370	605595	405360	272317	72247	148	27293
chr22	34749453	34750228	751405	580828	430395	297352	47480	15452	2526
chr22	34863672	34866166	792622	464890	544614	388060	52568	1533	0
chr22	34974152	34975274	683514	355782	577322	278952	10078	6573	3809
chr22	35116219	35116920	541868	214136	435676	137306	83778	0	450
chr22	35591076	35591892	66896	259856	34543	35631	2919	0	0
chr22	36092044	36092580	36284	42735	45834	47540	9371	8120	9772
chr22	36094612	36095138	38852	40177	48402	50108	11939	10688	12340
chr22	36241906	36242416	186146	5733	182020	27135	27160	1824	0
chr22	36469777	36470521	66827	145224	7175	7613	7333	7293	0
chr22	37147264	37147779	112334	10243	23447	24617	5323	4587	0
chr22	37623086	37624065	0	92373	1822	2152	265	1286	0
chr22	38735351	38736146	11340	113829	2662	13130	13110	2965	2376
chr22	39008949	39009526	47424	151485	41618	250	230	215	6173
chr22	39126741	39127238	0	82129	20235	20658	20598	344	0
chr22	39127668	39134601	0	74766	12872	13295	13235	0	0
chr22	39709362	39710867	0	25615	858	2158	1104	0	0
chr22	39711332	39714739	0	21743	0	857	0	0	289
chr22	40566087	40567305	40790	140255	5560	5811	5711	13760	0
chr22	41156981	41157357	9283	232544	55548	477	477	371	0
chr22	41919839	41921079	0	27052	17298	18797	1757	0	0
chr22	41921435	41925671	0	22460	12706	14205	0	0	0
chr22	42299655	42302807	0	6573	7202	13109	0	0	433
chr22	42719850	42720349	108514	17972	23509	22866	6606	885	0
chr22	43828047	43828927	249140	1749	167742	43483	43463	3997	37201
chr22	43891112	43893074	312205	8165	230807	106548	13268	4769	3720
chr22	43894942	43896302	316035	11995	234637	110378	17098	1541	6485
chr22	44070909	44071770	288188	6671	135594	136426	122666	1576	0
chr22	44630856	44631760	33711	40954	51881	93512	39312	12700	0
chr22	45817174	45817584	79406	31053	7129	7550	7570	7191	0
chr22	45992234	45992928	78487	20542	48418	18101	18130	2544	0
chr22	47167747	47168741	2414	623916	468	904	375	530	7977
chr22	47337007	47338015	793	793176	58791	5875	5943	7480	0
chr22	48007074	48007944	436123	880947	609873	384461	19742	1320	0
chr22	48558465	48559021	987514	329870	1161264	63450	46255	10168	1328
chr22	48599442	48600223	1028491	288668	1202241	104427	5053	2383	80
chr22	48938020	48938794	976481	49004	1110023	97616	38964	3896	892
chr22	49124850	49125605	789670	235834	923212	284446	146944	8676	9309
chr22	49152962	49153258	762017	263946	895559	312558	175056	2866	0
chr22	49161877	49162466	752809	272861	886351	321473	183971	2817	2630
chr22	49183347	49184387	730888	294331	864430	342943	205441	4118	3434
chr22	49367686	49368308	546967	478670	680509	332848	332888	3303	0
chr22	49652959	49653538	261737	418757	395279	47618	47658	14363	119939
chr22	50576158	50576466	55332	18915	31746	11230	1930	460	1043138
chr22	50776291	50779173	6301	178838	1762	1623	0	0	1243271
chr3	214396	215354	2955277	262767	20678	18710	18709	3494	0
chr3	561354	562115	2608516	83115	26765	37623	37641	5470	5434
chr3	662452	663244	2507387	184213	127863	11126	11152	10386	13244
chr3	1084158	1084759	2085872	605919	549569	409640	94364	4622	0
chr3	1352565	1353558	1817073	874326	817976	678047	52705	6918	4334
chr3	1748778	1750485	1420146	1270539	1214189	946571	7401	12687	0
chr3	2746949	2747948	422683	1092330	332125	49745	8748	2433	0
chr3	3411818	3412983	194166	427295	190059	168189	16805	9106	0
chr3	3831124	3832466	613472	7812	7924	199440	8110	870	2571
chr3	4073004	4073448	410228	232526	232263	32869	28308	103	62750
chr3	4192773	4193292	290384	339775	151481	11969	11989	5281	5178
chr3	4498260	4498849	14393	34218	9247	9562	9967	9625	7792
chr3	4984576	4985277	39259	147613	33369	5634	5612	0	0
chr3	6370976	6371745	1108783	1237951	79144	68417	24732	1209	4229
chr3	6753858	6754712	1491665	1611062	4568	4264	4304	789	0
chr3	7140603	7141752	1440299	1224022	105659	347424	104737	69	9619
chr3	8051732	8052371	529680	313403	100317	100525	31783	0	16048
chr3	8115271	8116613	465438	249161	36075	36283	29043	20888	425
chr3	8447017	8447570	134481	37126	95226	95786	11604	6087	3576
chr3	8822730	8823190	28112	132679	11249	11466	11466	49	12471
chr3	9128204	9128745	130911	194099	122502	13542	49077	766	45105
chr3	9767237	9767623	8310	145298	4782	5373	1153	1162	0
chr3	10786369	10787370	426726	33873	5703	5765	5625	286	0
chr3	11983783	11984655	99086	33147	95035	61041	30839	930	8133
chr3	12623940	12626444	0	124291	21430	21376	1212	0	20966
chr3	15304020	15304797	252	338762	54348	6319	4779	0	1559
chr3	15633262	15634680	2996	581114	7235	8616	7576	5717	10165
chr3	16158763	16159880	152708	55914	145571	60076	27676	6646	35545
chr3	16444930	16446134	0	133942	26290	19782	24346	3007	0
chr3	16579169	16579922	34909	154	20793	12424	12394	8035	21479
chr3	18519335	18520029	762124	33618	52037	20967	20947	920	4863
chr3	18637533	18638452	880322	151816	144025	52844	36339	0	4064
chr3	18829209	18830743	1071998	343492	46114	29353	29385	5856	0
chr3	18867412	18868916	1110201	381695	84317	67556	20203	7619	2839
chr3	20102972	20104100	79096	1617255	12580	19808	4028	4335	3499
chr3	21184497	21185849	1160621	1228543	955091	802433	42308	9237	0
chr3	21303577	21304078	1279701	1110314	1074171	921513	75272	3106	0
chr3	22582576	22583357	1302666	168043	79546	380463	22379	3040	47987
chr3	22975549	22976256	909767	561016	227394	11581	24920	289	18068
chr3	23017404	23017880	868143	602871	185770	16088	13448	3193	0
chr3	24671976	24672597	653791	109753	108780	209925	49519	5862	36495
chr3	26150623	26151197	334231	535012	318151	236619	126269	3979	5473
chr3	27323860	27324435	101270	285641	85787	86481	28351	599	11576
chr3	27925150	27926077	379670	159608	161000	1986	1946	3819	29539
chr3	28893027	28893733	527066	15228	183403	10203	10203	1213	43726
chr3	30016144	30016858	1604601	319202	533776	223805	25320	28665	1615
chr3	30104169	30105324	1516135	230736	542476	135339	49237	4059	738
chr3	31401040	31401677	219782	322179	111257	31105	31131	4593	66688
chr3	31613397	31613841	7618	110015	35490	4635	395	113	0
chr3	32006695	32008043	316991	14923	13740	46891	5873	4022	1028
chr3	32162800	32163421	361955	70504	13771	14736	14736	11727	20384
chr3	32685724	32686330	42905	149934	39676	40246	18200	3211	19869
chr3	33798859	33799863	69144	537720	38398	39035	11791	6196	90
chr3	33855905	33856713	12294	594766	14037	15741	15741	8784	16117
chr3	34745041	34747289	834911	933783	646646	341297	67897	19445	0
chr3	35183698	35184246	1273568	496826	496870	779954	39547	20221	6351
chr3	35462569	35463361	1409493	217711	217755	1058825	101168	4846	10261
chr3	35605182	35606422	1266432	74650	74694	1083823	6898	5659	15040
chr3	35670285	35670774	1202080	10298	10342	1019471	9742	6582	1090
chr3	36052596	36053055	819799	370082	371290	637190	44252	5094	21691
chr3	36341724	36343091	529763	80046	606111	347154	16505	3216	6311
chr3	36920832	36921717	9455	75268	27485	2495	2788	7255	696
chr3	37299273	37299888	0	187999	12379	14509	13489	986	24141
chr3	38125767	38126152	35439	27293	44326	44963	29	46	0
chr3	38201588	38204144	17570	47863	1653	2512	2752	0	245
chr3	38613046	38614136	33926	14668	74066	75142	7260	4816	3273
chr3	38918195	38919490	189071	45762	173342	173906	105336	2398	4134
chr3	39510040	39510981	53886	24078	59566	20396	20436	13	36356
chr3	39760922	39762469	304768	89055	88699	88378	11818	3357	19483
chr3	40125629	40126755	229398	8461	84623	85281	14945	2835	11885
chr3	40245022	40245862	110291	35940	17960	32838	25214	5237	0
chr3	40937587	40938301	313647	131278	301763	64455	23375	4507	2902
chr3	40993365	40993867	258081	75712	246197	8889	8749	8127	0
chr3	41802844	41803258	271956	415202	199091	75118	9600	6559	12663
chr3	42953438	42954275	261731	5897	30825	30714	5529	12291	744
chr3	44524749	44525430	13889	259997	5112	5485	5485	4685	3651
chr3	44870669	44871526	1083	55457	31234	31750	31750	4704	11287
chr3	47091184	47091748	6760	157827	39787	32348	11600	406	4744
chr3	47357687	47358587	2582	255663	23965	7293	7310	445	0
chr3	47889396	47894106	0	275025	21552	9962	9802	0	7805
chr3	48311001	48314144	0	233316	26725	27812	1023	0	0
chr3	48526800	48528134	14732	19326	5899	6029	6076	6998	0
chr3	49060164	49067332	0	435917	0	0	0	0	796
chr3	49612735	49613255	41879	16902	20181	20831	20217	2894	3639
chr3	49642630	49643958	69330	12062	50076	50726	1946	1403	13763
chr3	49756332	49757196	340	100172	0	0	0	0	7181
chr3	51052767	51054585	370472	155191	64476	141303	43583	13329	0
chr3	53725515	53726150	123500	56841	152046	18146	18146	1030	0
chr3	53936250	53936825	24395	244435	9490	10226	10226	4645	6282
chr3	54797575	54798013	885720	91132	396533	89951	45731	5635	1329
chr3	55067338	55068131	1155483	66987	126415	179226	30160	2967	59
chr3	56547244	56550126	52933	32677	40263	18236	18260	4021	53288
chr3	57001105	57002660	184172	111670	48621	44758	1971	2787	1023
chr3	57481344	57481870	70285	280908	59168	59786	23775	4246	0
chr3	57626732	57627324	10833	426296	29958	29912	29532	5184	17818
chr3	57854286	57854937	2591	355645	109293	27842	15548	2035	6272
chr3	58496376	58496783	79151	15472	17368	18632	17812	7275	11622
chr3	59200693	59201496	783468	43778	98818	30980	2509	610	44776
chr3	59303859	59304261	886634	11933	133209	4509	4515	4512	0
chr3	59972102	59973050	1178555	276263	534481	23566	358	2245	0
chr3	60845680	60847130	304475	473400	341176	115606	16787	0	16587
chr3	61723805	61724241	572037	18223	175723	38341	7821	6129	25044
chr3	62585054	62585742	1230269	75501	273824	96290	22721	6853	4991
chr3	63184119	63184889	631122	233451	324347	130194	29467	4442	13777
chr3	63299304	63299889	516122	118451	439532	29647	29647	2974	13298
chr3	63480069	63480390	335621	52360	367807	63308	23345	1877	39429
chr3	64300571	64301071	296221	51206	89034	89442	7927	4044	0
chr3	64363084	64363708	358734	113719	66704	39908	17606	10807	5646
chr3	65596305	65597686	799535	149568	425806	120387	11473	187	4530
chr3	66774712	66777085	266455	73020	222547	141263	52249	869	4363
chr3	66924290	66925701	128509	74035	114665	96695	9592	14887	39030
chr3	67135490	67136561	81005	80528	36864	27805	9580	7757	0
chr3	68678440	68679469	348814	37679	382342	28727	28727	9318	3514
