Chr	Start	End	Distance_to_Origin	Distance_to_CTCF	Distance_to_DNaseIHSS1	Distance_to_DNaseIHSS2	Distance_to_H3K4me3	Distance_to_H3K27me3	Distance_to_H3K36me3
chr22	13272728	13274242	4251550	4573701	4242800	4244014	3774494	3799543	1157340
chr22	13377060	13378420	4147372	4469523	4138622	4139836	3670316	3695365	1053162
chr22	13460434	13461275	4064517	4386668	4055767	4056981	3587461	3612510	970307
chr22	13513554	13518313	4007479	4329630	3998729	3999943	3530423	3555472	913269
chr22	13597789	13598308	3927484	4249635	3918734	3919948	3450428	3475477	833274
chr22	17114290	17114991	410801	732952	402051	403265	65406	40211	96501
chr22	17320615	17322966	202826	524977	194076	195290	3865	2541	0
chr22	18324048	18324589	12776	180955	43049	11004	10556	600	0
chr22	18797858	18798632	156471	205201	94530	95064	95064	91442	104093
chr22	18953304	18954298	71057	49535	58667	11120	11140	3267	82254
chr22	19731856	19732875	43572	7842	13217	13437	11301	0	0
chr22	19754703	19755177	21270	393	112	5379	0	0	1493
chr22	19936097	19936739	1213	179733	5180	6673	5758	321	180572
chr22	20399263	20400111	271283	199039	90698	91599	20099	93881	0
chr22	21263968	21265613	20840	161512	5351	5923	0	0	37340
chr22	21595703	21596582	201891	168443	175576	138359	19599	136277	0
chr22	21798729	21801947	0	371469	26321	20607	20607	0	13044
chr22	23801067	23802089	144778	43145	55942	55963	927	25255	2343
chr22	24043557	24045062	2673	122105	13636	14434	4793	8343	12311
chr22	24083189	24087621	0	161737	4880	5635	5635	0	12446
chr22	24573615	24577851	0	525138	19926	20491	2211	0	5589
chr22	25455417	25456984	290699	84899	8935	1893	1933	0	2881
chr22	26197856	26198864	82368	1649	147960	51917	28680	4033	0
chr22	26361480	26362350	245992	74338	14505	215541	15095	3085	1024
chr22	26671037	26673333	156272	32769	17129	17320	17163	1990	6401
chr22	27057610	27057920	18706	3725	2525	9456	2586	2820	19604
chr22	27384880	27387098	261683	97218	313398	85066	0	3294	16748
chr22	27798627	27799999	442491	404004	397141	88833	2017	1893	13326
chr22	27890501	27892541	349949	311462	304599	1521	88337	5398	0
chr22	29444352	29445570	165398	4623	21697	23226	21946	1222	0
chr22	29465393	29466941	144027	8848	326	1855	575	114	0
chr22	29758970	29765029	0	46449	16671	19527	0	0	8722
chr22	29941308	29945484	0	67483	3643	4212	4192	4259	0
chr22	30356772	30358734	16288	241215	22381	17082	3608	1001	0
chr22	31090837	31091808	105366	83928	0	26893	0	0	15115
chr22	31741988	31742892	3519	220869	0	0	0	0	0
chr22	32931228	32931581	36760	38982	58061	60444	6044	3753	10153
chr22	33912818	33914537	83359	421004	43745	44094	879	768	35413
chr22	35368615	35369483	289305	37395	183113	50653	25811	2276	17024
chr22	35861613	35865508	16798	9035	54673	55269	34529	0	0
chr22	36335214	36339212	198136	10661	85224	65515	7915	7898	0
chr22	36345052	36345913	191435	20499	78523	75353	7055	5625	0
chr22	37261501	37262003	0	44666	1800	4137	1898	710	18443
chr22	37366817	37367633	32738	19065	6033	5883	5883	4125	14648
chr22	38020035	38020893	0	61556	8585	8600	2783	0	0
chr22	38452310	38453150	2258	30843	0	0	0	140	12827
chr22	39121877	39124445	0	84922	16143	20113	20133	577	1676
chr22	39690800	39693531	14318	42951	1839	13525	2445	761	2530
chr22	40479941	40482378	42806	54109	21022	28257	8238	6639	0
chr22	40816577	40818277	0	390745	12997	7833	4753	68	0
chr22	40898370	40899105	16223	472538	10157	1371	1351	3740	0
chr22	41310649	41313531	189	76370	32827	15320	5293	0	0
chr22	42379582	42380159	17229	7459	6111	14497	6205	5468	2342
chr22	43904568	43907062	325661	21621	244263	120004	9554	0	0
chr22	44688626	44692033	91481	3373	29809	33239	33303	15440	0
chr22	44745529	44746028	148384	5450	23369	19959	19064	7235	0
chr22	45545424	45546906	6145	71749	11787	12730	11639	2382	0
chr22	46433829	46434525	47472	6607	686	1945	965	842	5190
chr22	50981994	50983615	19025	56550	553	0	0	0	1448974
chr22	51098241	51098756	33659	1611	30700	31417	31437	17153	1565221
chr3	2737917	2738654	431977	1101624	341419	40713	18042	11727	6207
chr3	3194920	3196301	662	643977	23856	25095	3695	6356	3938
chr3	5869869	5870709	607676	736844	399144	399011	62666	4926	37105
chr3	7220079	7221983	1360068	1143791	25428	267193	24506	561	0
chr3	9795877	9796541	0	173938	2487	4233	1497	0	0
chr3	10586935	10587934	227292	10296	192541	107771	5882	5950	10385
chr3	11062347	11063216	252866	1146	250375	39320	38100	0	14187
chr3	11860173	11861314	442	156488	25394	27002	25951	898	0
chr3	12026323	12027316	141626	8372	137575	18380	18400	4204	19514
chr3	12558336	12558868	2447	91252	31058	32352	6471	5255	4820
chr3	14580269	14580614	49003	2792	104439	29625	9302	3208	4457
chr3	15890494	15891836	98241	323958	8229	8620	3230	8545	0
chr3	17285826	17287934	41667	664937	92001	10762	10742	0	63595
chr3	17447700	17449545	8630	503326	253875	44943	5011	2785	10407
chr3	18195493	18196144	438282	186635	41955	26057	8332	10272	9196
chr3	21327001	21327723	1303125	1086669	1097595	944937	98696	4362	9070
chr3	21478356	21478996	1454480	935396	1183907	1096292	30952	5059	11156
chr3	21930893	21931418	1907017	482974	731485	1032402	54367	1431	22654
chr3	23302150	23302898	583125	494713	55591	7138	7226	2759	20394
chr3	23754369	23755095	130928	42516	40553	13481	465	2864	4072
chr3	25063058	25063614	581741	319607	499862	416620	11362	0	0
chr3	25258029	25259462	385893	123759	444112	220772	42045	6762	6442
chr3	26078151	26079092	261759	462540	245679	164147	53797	1114	29666
chr3	27564688	27565518	82783	44558	38002	10764	9966	1867	13141
chr3	29172450	29173588	806489	294651	148396	49160	7836	5446	47152
chr3	31147042	31148225	473234	335667	50524	102518	25430	2214	11470
chr3	31175521	31176733	444726	364146	22016	92083	1445	1529	34409
chr3	33796891	33797872	71135	535752	36430	37067	13782	4228	701
chr3	34445867	34446389	535737	1184728	347472	42123	8818	8654	26492
chr3	35847233	35848561	1024293	165724	165927	841684	50155	27652	0
chr3	40103560	40104434	251719	30782	106944	107602	5952	4307	34206
chr3	40623826	40624952	49242	83035	56268	1204	1184	277	13701
chr3	43541625	43542489	150997	354076	120244	43327	14851	2139	63770
chr3	44273645	44274230	126462	8893	104796	33261	9414	0	24063
chr3	49410937	49412492	0	172652	14048	2604	2664	2206	3238
chr3	49893363	49893998	9297	8639	0	0	0	33	0
chr3	50530784	50531494	79110	8211	73113	57009	9562	5227	0
chr3	50547558	50548898	61706	0	55709	56258	6354	264	13903
chr3	51222497	51223505	201552	97585	197358	198991	109375	11221	0
chr3	51688778	51691660	0	59370	12977	11756	11736	10396	6184
chr3	51892716	51893979	71042	33541	80372	1077	1077	5370	10523
chr3	53644340	53645240	204410	6561	114408	39316	39276	5842	14899
chr3	54292096	54293388	380241	51702	135675	136795	14217	14190	3040
chr3	54956548	54959610	1044693	12645	234936	68436	25907	3116	0
chr3	55107049	55108398	1195194	106698	86148	218937	8610	688	4348
chr3	56099961	56100699	502360	134276	457417	99955	29148	3345	18015
chr3	56730276	56732005	25717	147355	12680	2903	2912	4568	0
chr3	56909590	56911241	92657	203089	17932	16685	6043	422	5746
chr3	57082435	57083437	191608	30893	28752	19059	0	0	0
chr3	57293595	57294937	2079	93159	29918	24311	22268	4173	14391
chr3	57900559	57902273	332	308309	82048	67403	42383	3491	0
chr3	58058411	58059735	44367	150847	37050	11361	301	0	9291
chr3	58930335	58931500	513110	313774	103608	6926	6156	18047	4750
chr3	58987351	58988245	570126	257029	46863	47491	6774	6647	20171
chr3	59305655	59306395	888430	9799	131075	6305	6311	2567	575
chr3	59601602	59602190	1184377	6113	163981	40218	34618	5870	29402
chr3	59925197	59925888	1225717	229358	487576	4274	4213	271	16712
chr3	60223571	60225118	926487	527732	785950	2015	2126	2985	32118
chr3	62797722	62798601	1017410	288169	60965	5471	5475	2364	3634
chr3	64741568	64742576	737218	263362	305042	222024	67844	2174	433
chr3	65708621	65709516	687705	37738	313976	8557	8560	0	10159
chr3	65802766	65805305	591916	55394	218187	31862	14251	20837	0
chr3	66852574	66854169	200041	2319	186197	168227	12527	0	18188
chr3	73000950	73001631	47616	60423	43891	399	346	8911	0
chr3	73388314	73389419	276105	9653	108885	108677	6350	6444	2486
chr3	75199015	75200016	2086806	1737144	283646	29860	8479	2936	6196
chr3	76254931	76256138	2410728	2793060	420223	420147	13187	2523	5950
chr3	77975814	77976376	690490	4513943	121458	395720	102489	14700	1974
chr3	78127625	78128416	538450	4665754	29580	243680	3853	11857	15159
chr3	78145690	78146484	520382	4683819	47645	225612	21918	28724	0
chr3	78613768	78615058	51808	5151897	246350	241524	79770	10267	7957
chr3	79036041	79043209	270019	5574170	18105	663797	24787	0	19155
chr3	79258152	79259659	492130	5796281	188670	885908	26557	0	7869
chr3	79303286	79306429	537264	5841415	233804	931042	16922	12093	6814
chr3	80258663	80259277	1320753	6796792	1189181	1275339	9503	10857	671
chr3	80880190	80883717	696313	6727866	924991	650899	10075	14894	10604
chr3	81481066	81481746	98284	6129837	326962	52870	12484	7251	23036
chr3	81866425	81867195	67031	5744388	6689	82	81	0	1152
chr3	83261884	83264169	1462490	4347414	1237744	773698	3875	22295	9178
chr3	83700247	83701211	1900853	3910372	1306438	336656	1398	5589	11733
chr3	84166172	84167872	2366778	3443711	839777	128157	7634	0	0
chr3	86526314	86526920	1577684	1084663	610893	748856	63632	4338	0
chr3	87394655	87395686	708918	215897	117150	118171	4137	4171	0
chr3	87582118	87582833	521771	28750	304613	305634	28761	2094	58857
chr3	89865769	89870479	1698132	2022394	708676	347817	193064	0	0
chr3	90002137	90003430	1834500	2158762	845044	214866	60113	2596	14315
chr3	90819719	90820559	2652082	2976344	1662626	601275	587895	331879	254626
chr3	90927040	90927781	2759403	3083665	1769947	708596	695216	439200	361947
chr3	91012548	91013873	2765070	3169173	1855455	794104	780724	524708	447455
chr3	91242541	91243613	2535330	3399166	2085448	1024097	1010717	754701	677448
chr3	94621011	94621724	777529	4735783	837879	839187	26867	0	378185
chr3	94622437	94623315	778955	4734192	839305	840613	28293	445	376594
chr3	95449786	95450407	1606304	3907100	1081263	1081628	366	19704	22414
chr3	96873571	96874653	784368	2482854	340485	288927	281029	1541	17151
chr3	97706262	97707119	21125	1650388	14354	14918	14918	4526	0
chr3	97947977	97949012	41881	1408495	3700	96904	3424	3347	0
chr3	99056543	99057237	518871	300270	207519	80357	13728	4614	15924
chr3	100781643	100782453	185288	1424009	239731	156659	6763	6746	189
chr3	103011061	103011869	1430710	3653427	998461	164257	2919	2586	28422
chr3	103181329	103182755	1600978	3823695	827575	334525	108183	5673	0
chr3	104646415	104646797	610668	2920404	401146	209791	18051	3670	6292
chr3	105307068	105308860	34189	2258341	202538	60034	3633	5684	0
chr3	106877147	106878370	551375	688831	80628	81046	39841	12028	16727
chr3	109633901	109634918	1260705	1154121	832957	107917	11221	9558	16482
chr3	110072068	110073097	1698872	715942	716650	283164	38564	6138	52389
chr3	110230697	110232147	1608142	556892	557600	441793	39581	0	24717
chr3	114982065	114982728	911349	226891	75694	57748	45322	9758	119
chr3	117761598	117762610	594243	838268	543066	45074	45074	17320	0
chr3	118313519	118314463	42390	286415	210141	6475	6515	233	0
chr3	119510478	119511830	31953	6080	16682	17051	17166	8857	6908
chr3	120948434	120949322	198134	320480	314163	201794	201794	1672	11129
chr3	121800480	121801770	3761	837805	322	6536	0	0	0
chr3	122618212	122618996	158601	20579	21828	8808	8948	0	2236
chr3	123547324	123549278	84454	52347	53964	53958	13620	0	1893
chr3	125604360	125606247	119061	234340	27899	28549	28169	24603	12625
chr3	125858585	125859174	115211	13488	54807	5307	5301	4601	9316
chr3	127988753	127989408	3355	161527	115383	51669	5367	1032	53107
chr3	128170758	128171937	75721	3234	33758	4176	3964	4797	0
chr3	131579481	131580927	363364	171980	356953	50069	0	10189	3204
chr3	131764931	131766435	403307	11448	329355	10907	10907	5699	2952
chr3	132084940	132086009	83733	331457	9781	11211	11174	7259	457
chr3	132375665	132376682	17373	111602	787	1954	1894	1547	7120
chr3	132387415	132388132	17022	100152	6279	8191	8171	121	18870
chr3	132720804	132721471	294092	36191	278575	135405	35459	6658	1201
chr3	133571149	133571467	27056	7934	42182	46425	598	940	0
chr3	133893032	133893734	17333	86868	74517	22922	20065	4375	908
chr3	135937251	135938671	36326	304557	20586	21287	20727	17882	0
chr3	136043904	136046460	0	411210	73565	18880	18900	406	0
chr3	136058888	136059680	73	426194	88549	33864	12856	11021	0
chr3	136400915	136402055	53823	768221	66865	44391	19449	8628	1412
chr3	136526331	136527092	34164	893637	10285	53824	4807	10655	9427
chr3	138147414	138148493	129367	5506	11660	57230	4843	2005	33126
chr3	138270911	138272846	95744	83079	39673	40310	17679	4542	8313
chr3	140986935	140987693	103888	38750	328	34663	771	2068	4602
chr3	141679799	141680319	2083	297629	65302	1177	1177	1166	0
chr3	142501705	142502513	222891	46517	57622	58761	45143	1793	393
chr3	142697880	142698547	38632	14244	14698	21749	7449	1406	7683
chr3	143376577	143378630	328522	692941	9419	9806	8706	6624	4317
chr3	144522009	144523147	802779	1671193	38572	94513	5198	847	12498
chr3	145102630	145103162	1128261	1091178	202174	472754	42154	3252	6925
chr3	145304645	145305311	926112	889029	404189	270605	26199	1132	6657
chr3	146023248	146025672	205751	168668	54164	54630	54564	5602	13127
chr3	147269671	147270132	1019294	132760	393625	532724	33187	218	8021
chr3	148119074	148120679	591264	352159	81635	81570	36518	2614	27530
chr3	152852063	152852655	667806	1671857	25456	3419	2872	10141	27786
chr3	153152426	153153294	819320	1643345	269022	34902	28542	847	70113
chr3	153253333	153255706	716908	1540933	369929	84150	58602	1190	17355
chr3	154132745	154134351	100049	662288	89995	16321	12145	8	6721
chr3	154822279	154822994	719805	24139	638535	24574	24355	356	18178
chr3	157253632	157254070	349352	36144	97567	2968	6522	1789	12216
chr3	158468667	158470915	29484	404060	18539	18683	17660	750	15244
chr3	159418855	159420808	290729	55676	59956	125496	60088	2845	59950
chr3	160847050	160848051	99542	217805	23887	59246	23886	5151	15575
chr3	161833695	161835950	862658	1204450	742952	655175	3120	13398	15709
chr3	162209807	162210484	1238770	1580562	1119064	641234	144833	2049	8893
chr3	162520037	162520804	1549000	1890792	1429294	330914	41839	2010	550
chr3	162779940	162781079	1808903	2130648	1689197	70639	5032	5012	18872
chr3	163650885	163651419	2679848	1260308	1017290	799019	19931	15940	2798
chr3	163850460	163851001	2879423	1060726	817708	998594	128263	25998	2148
chr3	164838119	164839090	2586483	72637	168929	85546	64526	10711	6303
chr3	165856446	165857832	1567741	944548	301187	21784	37824	1106	0
chr3	166678727	166679763	745810	1766829	417993	388398	39479	1817	23365
chr3	167077342	167078244	347329	1787061	19512	9033	8998	8950	0
chr3	168264544	168264929	469368	600376	79218	28780	28800	2282	16472
chr3	168939556	168940263	555598	5346	74359	72192	5653	3060	24765
chr3	170262569	170263491	158112	30821	18380	87205	17845	398	12004
chr3	172716778	172718596	233731	158361	246874	77700	77740	6668	0
chr3	173566017	173567230	1082970	450052	451960	452533	69900	16860	43107
chr3	173898340	173900315	1085108	782375	258169	258421	46826	2540	0
chr3	176229424	176230472	517327	1214481	632379	236288	5500	1560	0
chr3	178710724	178711577	3939	1265618	23155	10440	6499	5397	3067
chr3	181561999	181562794	875737	114843	4271	4135	4115	795	29123
chr3	182204555	182205369	334178	74508	194587	29575	29527	3078	11583
chr3	182767222	182767544	5856	129189	48526	4538	3903	3183	7778
chr3	182858558	182860031	7	36702	18636	16045	16065	7516	50466
chr3	183564364	183565423	0	211753	20999	20760	20760	10532	27756
chr3	184327134	184327953	99365	4256	83443	47363	46795	24834	0
chr3	184985695	184988326	38195	104574	11657	12310	10330	6	6610
chr3	185658881	185659775	9708	10485	2688	1601	1601	8	3615
chr3	186165982	186166731	104122	81023	27523	27614	15698	431	28088
chr3	188815217	188815871	218436	41149	190297	55633	24605	2107	4192
chr3	192888170	192888812	370841	226287	251514	69996	19571	2457	6462
chr3	192918294	192920008	396664	195091	281638	38800	9763	5557	7781
chr3	193815185	193816637	40102	80373	25824	2339	2299	2109	29575
chr3	195325558	195326551	68930	133294	54692	55314	48374	3798	4657
chr3	196160216	196162285	26300	628753	0	752	772	1564	2806
chr3	197003488	197004650	8496	754950	17872	19523	14666	0	11485
chr3	197540003	197541243	9202	218357	10843	21559	10985	0	0
chr3	197755185	197756389	71718	3211	50868	37547	13816	716	14534
chr3	197793562	197795173	110095	4435	12084	0	0	3684	239
chr4	541329	542043	9605	265182	47253	48265	48265	6119	32353
chr4	2140597	2141854	94204	55727	96000	34493	34473	2743	6811
chr4	2421624	2422271	60954	0	476	940	362	325	2797
chr4	2477068	2478533	4692	54786	4332	5464	5444	3480	0
chr4	4057938	4059222	183998	177440	99928	27194	27234	50067	40001
chr4	4062778	4063433	179787	182280	104768	32034	32074	45856	44841
chr4	5264276	5265256	326639	122848	395602	17420	17420	3946	20974
chr4	7868303	7925605	278222	0	15724	2121	0	0	0
chr4	8283351	8290468	39756	0	78906	39187	39187	0	0
chr4	8790865	8791850	309895	189667	254873	171373	27794	47	18795
chr4	10465370	10465789	11068	99173	1916	2246	2246	1779	3914
chr4	11005596	11006435	551294	639399	319217	95381	48912	2160	0
chr4	11414578	11415497	960276	1048381	13362	15178	3994	2445	14819
chr4	11843846	11844701	1389544	1477649	405367	371702	2168	2542	0
chr4	13626257	13627682	5431	77433	300	1674	1694	1005	15927
chr4	13875959	13878205	255133	327135	217335	203150	76651	2537	42298
chr4	13958013	13958914	337187	409189	299389	122441	3009	8086	6567
chr4	14320665	14322195	689202	771841	662041	25098	6105	2103	0
chr4	15218893	15219790	150979	8998	209796	13426	15146	1723	4466
chr4	15444061	15444674	182383	12143	208763	14538	14522	14616	93
chr4	19673847	19674626	1042762	1921264	579045	315271	26853	7036	0
chr4	20101822	20103705	613683	2349239	149966	316931	76914	12053	3858
chr4	20389558	20391349	326039	2636975	29036	29287	29287	4768	9080
chr4	21318471	21319796	588893	3153854	615516	102642	12377	3360	0
chr4	21474406	21475673	744828	2997977	771451	258577	3018	0	78240
chr4	21725109	21726781	995531	2746869	789597	43375	38821	37749	26179
chr4	21845128	21846686	1115550	2626964	669692	74824	53823	12609	2230
chr4	21932192	21935314	1202614	2538336	581064	161888	14842	139	0
chr4	22242420	22243673	1512842	2229977	272705	147323	3376	1745	498
chr4	23139744	23140681	1374890	1332969	393337	430376	2240	578	0
chr4	23373442	23374535	1141036	1099115	627035	664074	11098	2707	6430
chr4	24253793	24254544	261027	219106	217431	43177	129412	1909	0
chr4	26826659	26828082	394924	29777	30548	354	374	113	0
chr4	27462878	27465854	1031143	399532	467863	454354	82396	23946	0
chr4	31122036	31122821	4690301	4058690	55282	739632	63932	6946	1587
chr4	34665335	34665941	1400975	2595826	916610	465855	126882	4820	12119
chr4	35281331	35282364	784552	1979403	961021	149387	13152	11936	28132
chr4	35345228	35345771	721145	1915996	897614	156813	49564	46429	0
chr4	35754089	35754877	312039	1506890	488508	159019	62839	7286	11788
chr4	37882808	37885202	17753	348393	6846	6934	6227	0	3896
chr4	39168862	39170120	49357	501879	13161	13836	385	77	0
chr4	39346656	39347328	3565	679673	7410	7848	7828	3604	0
chr4	39403167	39403756	49959	736184	34561	35083	35083	2574	17270
chr4	39855714	39856220	4449	481333	91590	13165	12643	16791	5
chr4	39935879	39936771	18737	400782	11039	41326	935	7111	8473
chr4	39951604	39952393	24604	385160	2996	25704	3000	2687	3736
chr4	42811817	42812378	188553	60390	151566	7219	7225	3678	151
chr4	44484054	44486037	200335	1463803	32713	32990	1800	6138	18747
chr4	45646783	45647639	923972	699940	294052	918079	110601	12065	650
chr4	45872215	45873150	1149404	474429	519484	1104846	113827	649	9378
chr4	47415207	47416790	97762	307704	47811	48886	11026	9706	18575
chr4	47731906	47745855	98669	624403	92354	43301	43301	0	0
chr4	47791725	47792388	52136	684222	45821	2421	2421	0	14481
chr4	47861026	47861836	15317	624155	21075	21522	19362	4716	6233
chr4	48251773	48252656	12463	233335	10645	2289	2409	7318	4934
chr4	49549650	49550858	643066	544382	640389	640726	514924	326544	221515
chr4	50284578	50285619	1377994	1279310	1375317	1375654	1249852	1061472	956443
chr4	50794267	50795076	1887683	1788999	1885006	1885343	1759541	1571161	1466132
chr4	51366182	51368124	1362593	2348749	1340159	1340932	1340932	1329307	1009701
chr4	51535280	51536514	1194203	2180359	1171769	1172542	1172542	1160917	841311
chr4	51602012	51603093	1127624	2113780	1105190	1105963	1105963	1094338	774732
chr4	54012348	54012863	1228	295267	217252	13404	13424	2300	14634
chr4	54170720	54171838	21591	173742	58277	60358	27559	2689	21625
chr4	55562571	55563379	708829	356893	37142	380567	7827	6842	0
chr4	59497709	59498388	1598180	1442008	1467359	433373	91886	6786	0
chr4	62892869	62894347	4993340	4837168	2130045	1825806	28718	167	0
chr4	63487816	63488704	4843535	5375787	1535688	1984532	193657	13139	8946
chr4	64347987	64349007	3983232	4515484	675385	1124229	1450	3424	0
chr4	64428607	64430080	3902159	4434411	594312	1043156	82070	0	0
chr4	64607919	64609099	3723140	4255392	415293	864137	178315	0	0
chr4	64871428	64872897	3459342	3991594	151495	600339	83866	799	4473
chr4	66640724	66642929	1689310	2221562	1616123	1167340	1183	563	0
chr4	67409724	67410893	921346	1453598	998567	848623	16381	12933	0
chr4	67618725	67619608	712631	1244883	789852	639908	20209	18233	31523
chr4	67644793	67646158	686081	1218333	763302	613358	46277	370	4973
chr4	68073081	68073567	258672	790924	335893	185949	8114	2940	21708
chr4	68200625	68201837	130402	662654	207623	57679	7306	1945	31167
chr4	69376517	69377296	173313	21177	58201	64880	12153	10138	226213
chr4	70172801	70173326	969597	422890	524007	382090	13684	10340	0
chr4	70829220	70830161	689318	387621	131574	19554	19655	0	48071
chr4	71640654	71641433	44420	412626	18649	63623	1710	0	87939
chr4	72697580	72698440	924666	643249	644100	118133	17957	18082	4611
chr4	73299641	73300238	623583	1245310	133554	130346	67767	6403	0
chr4	73534699	73538261	385560	1480368	29534	100841	93375	2238	5378
chr4	73818375	73819315	104506	1764044	113656	116081	9331	1112	2218
chr4	74083788	74085363	12549	1514977	36379	3393	3373	10121	1531
chr4	74214211	74215007	98014	1385333	87903	89227	6827	0	26513
chr4	75253572	75254372	220974	345968	9311	75848	9516	10629	319
chr4	75316343	75317203	283745	283137	51951	80473	47258	18962	30501
chr4	76239007	76240464	170696	13288	132374	23763	23743	2353	7655
chr4	76557444	76559156	9850	254562	1064	1580	1580	12641	12914
chr4	77286687	77287562	156840	55713	58493	63903	54580	1901	0
chr4	79127586	79128804	251387	8158	147001	19249	19022	9026	2832
chr4	81403003	81404823	1608150	145643	145609	57173	6246	4197	0
chr4	86088611	86089142	1702505	583481	200573	19667	19687	5975	5
chr4	86391169	86391864	1479964	886039	3545	4352	3762	231	0
chr4	86787839	86788456	1083372	613861	87692	88035	38831	19532	42134
chr4	89444321	89445267	1355	223158	0	0	0	0	3317
chr4	90045753	90046710	517278	142877	12297	13069	13069	11709	33841
chr4	90197021	90199462	668546	7316	163565	46474	26514	2806	1082
chr4	90465821	90466342	937346	276116	349441	34737	34757	13009	2019
chr4	90580379	90580942	1051904	178211	234841	655	355	972	11090
chr4	91865090	91865684	2336615	1105773	814252	268188	1679	8426	26894
chr4	93924258	93924901	1212330	825685	745713	301034	11004	2409	12415
chr4	94386221	94387227	750004	363359	283387	191689	130778	0	19732
chr4	95278962	95279503	71345	19006	92825	18678	17798	1727	648
chr4	96167220	96167766	959603	487340	179955	79876	3491	167	63830
chr4	96256498	96259182	1048881	576618	88539	169154	33601	13317	0
chr4	101045749	101046655	198386	63493	64624	41085	17285	1757	1940
chr4	101557038	101559041	703574	446706	102732	25614	25614	0	2051
chr4	103241157	103242504	48062	2130825	35	20170	312	0	16000
chr4	107208273	107209923	0	745778	26067	27413	27413	13291	0
chr4	107564693	107569191	294574	386510	325493	273804	42338	942	12705
chr4	107976287	107977070	706168	20435	19076	610373	18826	4260	5850
chr4	108644870	108645738	271344	99697	2079	3226	2046	1389	0
chr4	108841525	108846260	70822	94828	5650	6336	6336	0	15418
chr4	110884898	110885771	140451	84185	91196	26185	26185	9808	17249
chr4	111470120	111471173	725673	72197	32345	64656	32376	0	21064
chr4	112568019	112569112	627250	269962	497468	4555	4535	520	13076
chr4	114646468	114648391	1066955	694370	32064	16724	16724	5964	17338
chr4	114719510	114720329	1139997	622432	34968	11706	9166	8037	22495
chr4	115578585	115581060	1999072	235706	56988	53641	0	0	4879
chr4	116045016	116045971	2465503	702137	523419	33052	32592	1321	40757
chr4	117222566	117223067	1978676	1879687	1700969	1142	1102	25999	8352
chr4	117525965	117527198	1674545	1747202	1671073	304541	4672	4656	2142
chr4	118691749	118692272	509471	582128	505999	506985	0	3674	1390
chr4	119540662	119541522	74178	266141	27043	27738	27738	27789	3054
chr4	121113373	121113850	711843	13807	123656	35809	35809	6765	9607
chr4	121440652	121442714	1039122	340922	400337	1188	1048	18422	0
chr4	121946117	121947062	642292	47135	46054	113814	15814	2656	5094
chr4	122783586	122784116	44513	97342	6455	7480	7480	703	0
chr4	127605327	127606074	1208819	1369596	1093649	920505	43883	2221	1535
chr4	127991335	127992906	821987	1755604	706817	533673	9341	241	1272
chr4	129993371	129994706	5849	3757640	17169	19970	19950	2144	0
chr4	130132900	130135366	101056	3897169	114926	49860	49650	4195	0
chr4	132928111	132929834	2896267	6627086	2910137	281767	28438	1042	76439
chr4	134771262	134772524	4739418	4784396	3680805	529317	47792	9125	34176
chr4	135244693	135245352	4718770	4311568	3207977	1002748	3187	3391	5537
chr4	135418399	135419586	4544536	4137334	3033743	1176454	3610	2	3941
chr4	135590449	135591128	4372994	3965792	2862201	1348504	103588	5466	0
chr4	136208102	136208618	3755504	3348302	2244711	1966157	83879	4102	7497
chr4	137676264	137677462	2286660	1879458	775867	1279494	108260	8272	4731
chr4	137770125	137770758	2193364	1786162	682571	1186198	14964	1322	1700
chr4	139081308	139082287	881835	474633	79415	29449	29429	0	2912
chr4	139759233	139761063	203059	0	164957	127613	2084	1965	4845
chr4	140758690	140760203	406768	17447	170752	19810	19773	0	26721
chr4	141046334	141047502	418335	11252	24105	21250	21250	14599	6389
chr4	141651182	141652135	50813	161087	8637	12381	8838	1926	4464
chr4	142533163	142533686	74839	438409	23294	23356	23950	15653	337
chr4	142787673	142788911	134875	692919	93690	23905	23905	0	13642
chr4	145010231	145011527	542094	556368	176584	84109	17619	15591	39295
chr4	145759592	145760475	236753	191538	131383	50828	50828	9144	14472
chr4	145997222	145997989	0	429168	19914	21387	14538	3068	9398
chr4	146022966	146023547	5146	454912	1463	3442	2042	664	7068
chr4	146394704	146395680	40170	826650	6461	13236	7156	4642	23147
chr4	147120243	147122651	6441	451889	21795	22879	22473	0	44030
chr4	148048037	148049245	494811	20883	11671	32881	29605	4007	0
chr4	148923798	148925712	2838	441338	21736	21266	17334	3655	26141
chr4	149339999	149340773	336843	26277	22239	22923	22943	2958	0
chr4	150873803	150874717	629736	178427	125717	46044	27268	2273	13667
chr4	152020037	152020860	1677	308515	0	0	0	0	70519
chr4	154631519	154632111	72872	26411	25279	66695	293	2206	0
chr4	154851147	154851646	292500	138112	137198	13303	13343	0	11496
chr4	154999998	155001635	441351	286963	252529	162154	75960	0	0
chr4	155839475	155840470	377572	156884	152572	42146	6342	6371	0
chr4	156044994	156045864	583091	362403	50863	90670	18912	993	11804
chr4	157866813	157868230	1760823	1820312	991360	268209	0	0	0
chr4	158376428	158378176	1250877	1310366	713499	777824	101211	2381	24133
chr4	159521392	159524084	104969	164458	67347	57485	7892	2268	41501
chr4	160798008	160799365	518475	445777	697722	430104	22397	9990	11330
chr4	160874973	160876703	595440	522742	774687	507069	6427	6290	9599
chr4	162270662	162271262	1773052	1429510	29220	205673	9481	5140	7543
