Chr	Start	End	DSBType	Size	Sum_H3K36me3	Sum_H3K27me3	Sum_H3K4me3	Sum_CTCF	Sum_DNaseIHSS1	Sum_DNaseIHSS2	Distance_to_Origin	Distance_to_CTCF	Distance_to_DNaseIHSS1	Distance_to_DNaseIHSS2	Distance_to_H3K4me3	Distance_to_H3K27me3	Distance_to_H3K36me3
chr13	63099063	63100109	0	758	190.726	293.641	65.4854	269.7	16.6633	6.71608	0	1096	259	239	314887	4704112	1994923
chr13	63732128	63732992	0	1469	235.45	183.222	110.951	35.5	3.82293	24.2259	1587	4492	633324	104436	477484	4071229	2627988
chr13	64134738	64135548	0	1830	1130.05	5665.59	900.989	724.2	47.6772	114.893	0	12652	1035934	34436	74928	3668673	3030598
chr13	64939485	64940290	0	1041	0	0	0	630.9	20.9094	0.287832	1510	14273	1840681	158671	728305	2863931	3835345
chr13	65999800	66000729	0	901	749.23	199.864	243.844	614.5	7.9012	26.0488	5952	4940	1803759	71536	1788620	1803492	4895660
chr13	66364780	66365317	0	774	155.389	1045.3	102.456	255.9	13.6429	43.2708	2048	19931	1439171	6987	1438926	1438904	5260640
chr13	67881465	67882675	0	808	536.127	412.348	159.837	1102.2	15.3136	8.20321	7056	805	76829	76041	75753	75844	5406062
chr13	70676245	70676961	0	813	0	0	0	508	11.2207	44.8059	0	0	153821	4855	813557	2870624	2611776
chr13	70691853	70692640	0	2246	863.716	1225.72	721.273	754.3	20.8364	46.5328	4995	768	169429	9889	829165	2886232	2596097
chr13	71390307	71392309	0	506	1052.83	95.9972	25.3043	4691.6	14.2266	3.11818	49318	7744	473180	23703	472708	3584686	1896428
chr13	72926063	72926524	0	643	105.738	84.6725	192.046	596.5	39.8343	49.8909	6615	1506	254838	130339	373604	2661445	362213
chr13	73792779	73794343	0	873	188.299	1045.63	343.44	7.5	23.2221	35.4034	0	4413	3371	3093	158148	1793626	294345
chr13	73919544	73920569	0	1284	317.215	861.039	67.3358	155.4	16.3715	47.972	78406	0	121682	120314	284913	1667400	348224
chr13	75596008	75596607	0	2062	275.165	727.649	488.805	542.1	65.4859	99.9737	7223	13344	90804	32915	277572	7859	503095
chr13	76307509	76308924	0	695	374.891	767.529	219.486	0	0	0	45936	13534	27772	17276	26342	719360	0
chr13	76533608	76534557	0	543	68.8272	288.495	10.0841	394.5	18.407	15.2551	0	7729	239	199	88684	945459	101905
chr13	77408615	77410848	0	531	531.54	67.0699	212.209	450.1	6.24509	6.71608	26685	181	11470	5771	47338	1083543	159018
chr13	78233594	78234693	0	980	294.879	801.35	226.132	0	1.16731	0	98893	4326	36923	35563	36430	259698	47227
chr13	81127194	81128235	0	1583	564.848	863.449	434.232	894.7	25.3233	15.351	8048	16410	209970	63490	210092	1717899	1018213
chr13	81980608	81981309	0	935	149.983	301.335	101.055	163.2	7.51454	2.3986	17543	15150	10801	43838	1063506	2571313	1871627
chr13	82084023	82084894	0	3501	1458.38	198.064	390.579	1982.3	7.52912	15.351	0	2945	91765	147253	1166921	2674728	1975042
chr13	84568517	84569814	0	501	277.677	237.81	0	329.8	1.02139	0	0	12545	876875	1145	1480	5159222	4459536
chr13	84594671	84595506	0	945	382.922	867.075	100.939	193.9	16.3788	21.1077	12787	6842	903029	27	27634	5185376	4485690
chr13	85074808	85076021	0	1180	444.322	167.405	317.672	253.3	10.2139	27.5359	5840	0	1207603	24718	507771	5665513	4965827
chr13	86447008	86447569	0	868	384.212	223.962	110.951	0	11.746	6.71608	4242	5956	5962	18447	122142	5603747	5559699
chr13	89609335	89610532	0	914	441.196	1423.01	735.783	387.8	3.35601	6.71608	0	33463	974584	36864	2354993	2440784	2396736
chr13	91061163	91062175	0	937	190.794	168.872	114.556	579.4	9.90022	23.0266	25819	8195	475899	80902	903350	989141	945093
chr13	92001895	92002725	0	1053	214.832	1055.42	161.293	589.8	11.8992	14.3916	9605	301	491	491	0	48591	4543
chr13	93345646	93346264	0	606	233.955	154.555	55.9532	508.6	4.713	8.63496	0	28382	850146	34684	112162	1294192	1335625
chr13	94198830	94200124	0	3122	459.062	411.252	430.088	1978.9	39.9073	99.7818	44007	6375	2272	1785	740171	818968	1021737
chr13	94445295	94446539	0	819	211.476	356.682	99.1189	197.1	11.0238	13.624	13421	594	248737	0	518072	572553	775322
chr13	94935671	94936131	0	2132	536.094	428.04	397.321	646.2	34.9098	19.0449	17495	5274	29065	8567	28480	82961	285730
chr13	95925286	95926360	0	796	301.444	331.712	87.9393	993	24.9585	14.3916	0	403	12699	6896	25468	277509	0
chr13	99674885	99675405	0	581	1028.67	178.599	632.855	750	20.8802	22.1151	13187	5721	18811	5887	62710	28005	188676
chr13	99924941	99926698	0	4787	1114.3	2185.69	231.855	3024.6	69.1629	78.0505	6656	2830	2737	2697	7446	80995	4637
chr13	100124364	100125028	0	919	819.066	210.335	150.677	862.2	13.2635	13.4322	8690	3460	25848	22734	22461	280418	35928
chr13	104086627	104087335	0	1036	291.903	519.648	98.2264	440	24.1195	35.4993	43	45090	156923	1440	156690	961397	557750
chr13	104591918	104592735	0	883	0	0	60.9559	603.3	11.7168	14.3916	0	11651	55211	55219	661981	1466688	1063041
chr13	108910001	108911335	0	855	79.4039	327.439	0	456.2	8.37542	26.2887	0	9279	10922	11061	10692	1223838	47751
chr13	113033407	113033941	0	679	140.126	350.012	53.1552	105.3	2.3638	15.351	0	2652	64455	64455	206897	242646	116724
chr13	114218281	114218943	0	594	183.195	88.8275	43.6385	731.9	3.42896	10.314	91022	0	19873	1308	19468	243694	12257
chr13	114914450	114916976	0	1381	496.472	270.652	36.9257	0	0	0	787191	2062	16286	206	8447	10788	26160
chr14	237825	238593	0	1425	920.153	0	806.268	1466.8	20.8291	46.3889	17879474	18798299	20107628	18871143	20534674	20778100	20518961
chr14	1173914	1176765	0	1169	492.22	703.336	299.185	0	0	0	16941302	17860127	19169456	17932971	19596502	19839928	19580789
chr14	2357217	2357948	0	909	433.506	980.123	129.478	259.8	14.0442	21.9712	15760119	16678944	17988273	16751788	18415319	18658745	18399606
chr14	3646123	3646755	0	1365	437.612	482.167	110.951	1611.3	19.8004	13.4322	14471312	15390137	16699466	15462981	17126512	17369938	17110799
chr14	3827319	3830043	0	600	397.883	233.925	0	248.7	12.7091	12.4727	14288024	15206849	16516178	15279693	16943224	17186650	16927511
chr14	4860341	4861325	0	2668	1081.76	176.22	115.853	2306.6	47.5531	35.4993	13256742	14175567	15484896	14248411	15911942	16155368	15896229
chr14	5365439	5366143	0	1426	705.33	452.429	443.693	837	13.1541	30.1744	12751924	13670749	14980078	13743593	15407124	15650550	15391411
chr14	5547389	5548821	0	670	211.52	169.194	32.3153	186.5	1.02139	13.4322	12569246	13488071	14797400	13560915	15224446	15467872	15208733
chr14	6551963	6552678	0	647	1495.7	3288.51	318.98	192.1	14.0369	57.0867	11565389	12484214	13793543	12557058	14220589	14464015	14204876
chr14	8009242	8010022	0	1238	357.389	244.739	206.429	267.6	19.3335	59.1015	10108045	11026870	12336199	11099714	12763245	13006671	12747532
chr14	9813805	9814368	0	856	111.567	172.086	0	628.9	16.0286	6.71608	8303699	9222524	10531853	9295368	10958899	11202325	10943186
chr14	10343824	10345921	0	779	616.556	1949.35	218.106	384.8	11.1551	6.71608	7772146	8690971	10000300	8763815	10427346	10670772	10411633
chr14	13074371	13076332	0	1423	262.758	542.045	334.648	970.5	17.2178	30.7021	5041735	5960560	7269889	6033404	7696935	7940361	7681222
chr14	14685558	14687576	0	979	120.228	482.9	0	1208.2	19.8515	14.9673	3430491	4349316	5658645	4422160	6085691	6329117	6069978
chr14	14867250	14867973	0	1650	3388.65	667.05	9.69262	1308.6	94.6905	114.605	3250094	4168919	5478248	4241763	5905294	6148720	5889581
chr14	16181912	16182664	0	563	0	73.5779	110.951	215.9	4.61815	7.67552	1935403	2854228	4163557	2927072	4590603	4834029	4574890
chr14	17512704	17514676	0	2394	914.647	1645.04	237.621	1020.3	21.0991	29.7427	603391	1522216	2831545	1595060	3258591	3502017	3242878
chr14	18236317	18237298	0	1307	563.714	2596.9	125.266	0	0	0	45197	799594	2108923	872438	2535969	2779395	2520256
chr14	19244595	19245225	0	758	0	155.96	182.765	54.3	15.6857	33.0047	21888	136162	1100996	134711	1528042	1771468	1512329
chr14	19634909	19636014	0	3721	945.184	2221.19	754.715	2309.6	67.0544	66.2014	17058	157252	710207	525025	1137253	1380679	1121540
chr14	19943112	19943970	0	523	199.715	247.543	112.809	0	6.02621	0	0	149552	402251	425539	829297	1072723	813584
chr14	20353385	20354531	0	1617	522.419	84.7582	86.4683	1357	39.4112	57.5664	33120	0	7016	14978	418736	662162	403023
chr14	20374279	20374833	0	419	11.8184	56.4411	73.3002	89.1	3.58217	9.88223	54014	129	27910	4622	398434	641860	382721
chr14	22241341	22242499	0	888	296.123	77.7438	147.864	332.2	14.3798	17.6537	15427	4633	94187	4698	215511	102548	269290
chr14	22380874	22381600	0	1712	254.019	286.461	294.707	1750.2	31.1817	26.7684	0	450	44040	476	355044	112850	408823
chr14	25532738	25534032	0	2154	1226.01	2932.99	447.6	1833.9	24.8345	14.5835	10460	20255	86206	13374	13100	14239	622456
chr14	26002227	26002676	0	477	60.4773	154.187	0	2.9	7.79177	14.3916	0	4433	125996	53024	482589	483728	1091945
chr14	26525736	26527352	0	533	312.245	303.955	0	38.1	4.23148	15.351	3531	0	42884	34503	1006098	1007237	1615454
chr14	27502704	27503590	0	1192	178.879	412.596	307.672	1292.3	20.2965	30.2224	6198	20188	932320	48553	1720337	1984205	2592422
chr14	29232636	29233959	0	679	216.757	438.841	280.963	123.1	10.2577	8.82686	10078	431	66537	1157	7819	2109134	1822792
chr14	29472495	29473713	0	667	226.784	221.721	0	484.7	8.76209	31.3257	0	11892	171851	11903	227664	1869380	1583038
chr14	31589853	31590287	0	588	141.405	249.102	7236.37	0	8.99555	7.67552	21412	1243	36010	6749	84041	246642	157
chr14	31591853	31592648	0	1072	160.4	960.206	134.959	1008.4	19.3408	36.3148	19051	3243	38010	4388	81680	248642	0
chr14	31829545	31830318	0	747	132.363	331.18	190.004	3492.1	6712.28	3588.93	4643	4105	4031	2676	58235	486334	156951
chr14	32055146	32055918	0	1020	269.211	98.0629	145.153	895.6	7.69693	17.0301	0	10056	24462	24462	23436	711935	382552
chr14	33275032	33276163	0	1558	733.88	568.066	416.415	192.1	5.83653	23.3624	15368	3334	245286	103008	132228	675638	1602438
chr14	34437569	34438566	0	779	0	0	0	462.5	14.2995	23.7941	7437	3562	17145	3270	16885	272316	483923
chr14	34944995	34945690	0	957	441.473	412.892	128.003	563.5	17.1959	15.3031	0	13813	12951	13351	12698	233923	22254
chr14	35999855	36001595	0	1094	3683.58	82.6579	202.96	6585	35.9968	13.4322	0	0	1541	1561	784	739946	69052
chr14	36556191	36558084	0	906	252.808	702.925	102.327	192.1	17.9911	6.23636	6025	2432	17203	16287	230403	183457	207581
chr14	39860185	39860974	0	1198	146.131	259.794	69.7025	1446.3	6.66824	4.60532	57336	1190	7412	4062	37882	2737699	6809
chr14	40687785	40688824	0	751	226.975	1521.18	134.65	1131.7	241.187	80.3531	0	12674	95281	13789	784664	3565299	819846
chr14	41205513	41206336	0	1517	376.894	1343.74	287.983	124.4	15.817	29.7427	0	7732	613009	96733	869445	4083027	1337574
chr14	41403659	41404332	0	1348	475.811	929.435	562.325	0	0	0	8700	7579	415141	2964	671449	4281173	1535720
chr14	43959812	43960856	0	663	277.244	493.248	69.9244	771.4	3.28304	21.1077	8620	15806	1061324	145548	1405449	6004967	1447378
chr14	46053225	46054422	0	1325	105.47	244.043	220.39	993.1	12.0305	18.2773	2146	4935	330701	56999	282826	3911401	350506
chr14	46985199	46985858	0	1637	105.738	212.492	110.951	0	0	0	803	18773	175819	135138	25452	2979965	1282480
chr14	47228805	47229552	0	860	196.387	54.9259	222.244	522.8	12.0597	28.4474	0	15382	9064	9084	269058	2736271	1526086
chr14	47666265	47666849	0	1839	3812.08	649.984	393.597	27383	79.5155	120.841	0	3793	427501	9318	706518	2298974	1963546
chr14	54601130	54603361	0	2684	792.079	872.54	568.654	1480.9	49.5959	52.4814	3497	8070	130675	25922	177234	171079	271671
chr14	54750057	54750716	0	737	98.6174	290.545	60.15	243.6	30.8972	62.9873	2572	3550	15873	15893	112285	320006	124316
chr14	57314641	57315334	0	1730	219.427	1073.05	180.908	0	0	0	0	6036	212022	48994	266450	33229	209660
chr14	57552466	57553531	0	759	0	452.806	0	485	2.80883	6.71608	33364	0	24962	18602	180142	271054	124649
chr14	57577153	57578258	0	1176	371.28	107.251	103.504	843.9	21.172	22.5948	58051	18252	49649	43289	155415	295741	99922
chr14	57594080	57594654	0	779	439.728	775.953	172.724	328	121.962	81.2166	74978	7546	66576	60216	139019	312668	83526
chr14	58827062	58827991	0	1637	524.308	1069.27	353.759	840.5	10.7903	7.67552	14827	497	1685	1498	34289	731682	0
chr14	59903072	59905431	0	1628	2447.66	962.331	231.564	453.8	11.6731	20.1483	18567	0	45685	5645	25290	343185	35486
chr14	60140898	60141557	0	592	68.9479	36.3757	88.5906	254.4	5.25288	21.1077	32977	11849	97314	13639	43231	581011	177403
chr14	60730428	60731057	0	512	168.854	1115.46	0	936	15.9264	31.2298	84282	360	13804	13844	11427	220973	18398
chr14	61940273	61941756	0	1338	2135.44	93.246	66.745	486.2	16.78	42.2154	0	0	28220	220	854	192677	12071
chr14	62589079	62589719	0	672	2229.57	142.659	96.085	345.8	3.73537	0.767552	10947	3968	4855	1157	4371	21612	331556
chr14	63819222	63820249	0	592	151.835	280.622	62.7638	76.2	4.80784	4.70126	32596	857	117827	8219	56623	83417	27358
chr14	65731130	65731925	0	810	445.132	0	305.209	806	12.3297	17.7017	14648	8208	22171	8340	16848	121597	23576
chr14	66471833	66472479	0	823	156.466	107.99	7449	0	7.46346	14.3916	22650	568	45563	43889	501109	45106	262405
chr14	67465345	67466217	0	785	520.909	524.042	0	69	10.6881	0	1734	420	138359	18969	240699	414521	51401
chr14	67830659	67832980	0	1723	71.224	194.638	619.164	744.4	16.8311	34.348	8100	3684	3535	3535	1999	47758	1252
chr14	69041699	69042016	0	516	72.2524	142.321	0	553	2.32002	7.67552	22383	9469	53021	18516	52912	415479	210960
chr14	73135218	73135979	0	2692	846.031	2259.43	215.314	782.3	22.9011	31.9494	2315	853	32874	2894	149355	567764	54196
chr14	73458805	73459384	0	425	2728.57	145.122	77.1156	309.9	5.14345	0	218	10683	21632	21632	33139	244359	124
chr14	77389922	77390474	0	1914	1235.93	414.921	11.9424	1124.8	20.282	45.0937	0	2702	18359	517	31796	52100	101468
chr14	80101784	80102367	0	1329	317.214	356.677	304.542	576.6	18.2464	48.5957	31984	1211	798382	4003	1229197	1231629	1199008
chr14	80724394	80725436	0	800	289.581	767.877	99.9168	77.6	5.53011	7.67552	1085	12984	328260	27823	671768	1177642	575939
chr14	83822701	83823512	0	754	0	0	0	0	12.9498	10.7937	1343	5960	231284	231324	1821991	1910493	1832952
chr14	84530639	84531809	0	1253	317.214	539.268	148.785	699.5	30.0508	0	0	3709	475695	7495	1869037	2618431	2540890
chr14	85436383	85437314	0	1257	436.327	656.071	121.382	572.9	16.7727	0	0	5387	1381439	149591	963532	3181256	3446634
chr14	86271783	86272642	0	595	0	141.833	8.31222	215.2	35.778	47.7801	7868	10202	547654	128009	128204	2345928	2761785
chr14	86504912	86505653	0	953	744.519	356.245	123.664	836.1	10.8559	0	0	0	314643	103963	102844	2112917	2528774
chr14	87678826	87679576	0	767	429.582	922.855	187.446	364.1	5.17262	14.3916	21160	2471	558040	272924	244604	938994	1354851
chr14	88423557	88426511	0	767	1928.82	179.162	252.805	76.1	9.77619	23.0266	0	5573	16493	4173	31775	192059	607916
chr14	88798901	88800994	0	1571	415.097	1395.79	110.984	1421.9	2.33461	0	15437	0	8697	8737	8279	5441	233433
chr14	88875511	88878669	0	2976	938.49	1070.78	379.956	1502.9	25.4327	14.3916	0	0	23467	22587	22633	82051	155758
chr14	88898132	88899200	0	1267	358.546	691.587	110.951	700.6	12.8404	0	0	4830	46088	45208	45254	104672	135227
chr14	89353371	89355770	0	1478	224.697	221.915	215.829	653.6	22.1205	32.525	18372	7516	62347	18168	61655	75928	273149
chr14	94610242	94611253	0	667	320.055	184.524	382.996	471.4	13.4386	7.67552	11375	293	6938	6938	13705	9010	16481
chr14	97789018	97790795	0	1622	281.345	1260.32	367.001	575	7.65315	36.7466	0	3984	8081	7661	87470	533867	427442
chr14	98991543	98993509	0	1059	317.214	475.597	110.951	7.3	5.58118	9.35454	35935	2360	297699	12019	92360	735895	869889
chr14	100827131	100828270	0	817	422.953	319.043	110.951	544.6	11.6439	7.67552	0	14406	13546	13646	10727	185113	0
chr14	102274108	102274806	0	1010	2215.59	51.598	1292.64	724.2	8.38272	22.9786	0	0	1330	1430	712	26803	3749
chr14	103479268	103480129	0	1357	599.124	961.949	256.079	729.1	19.3116	26.2887	0	5554	43727	26964	31370	88124	38854
chr14	103765382	103766363	0	803	0	0	110.951	93.4	3.68431	24.5617	15122	0	5958	5978	18782	65299	35763
chr14	106443796	106444293	0	1883	551.953	547.439	304.191	719.3	26.7605	13.4322	106072	2459	108681	21143	32923	39770	112682
chr15	150702	152916	0	1006	754.361	854.459	633.924	358.1	20.7781	15.351	18134336	19855172	22680440	20026160	20558681	28186134	22684293
chr15	428007	429184	0	1124	370.975	233.023	0	833.7	11.8482	22.0671	17858068	19578904	22404172	19749892	20282413	27909866	22408025
chr15	591948	593141	0	868	0	0	0	101.7	7.98875	28.7832	17694111	19414947	22240215	19585935	20118456	27745909	22244068
chr15	766740	767652	0	936	338.186	332.937	0	428.1	5.12155	10.8417	17519600	19240436	22065704	19411424	19943945	27571398	22069557
chr15	889377	890562	0	1623	432.531	542.123	400.556	0	0	0	17396690	19117526	21942794	19288514	19821035	27448488	21946647
chr15	1376181	1376886	0	1386	706.611	627.993	169.515	901.6	9.65216	31.8054	16910366	18631202	21456470	18802190	19334711	26962164	21460323
chr15	1791308	1791603	0	854	3129	177.6	137.617	752.8	46.0065	16.9821	16495649	18216485	21041753	18387473	18919994	26547447	21045606
chr15	4617410	4618458	0	580	305.978	118.892	206.929	272.5	7.52913	20.1483	13668794	15389630	18214898	15560618	16093139	23720592	18218751
chr15	6295511	6296389	0	799	566.673	682.401	0	407.9	14.0441	14.3916	11990863	13711699	16536967	13882687	14415208	22042661	16540820
chr15	6942903	6943727	0	665	3795.07	459.583	110.951	844.3	7.01843	6.71608	11343525	13064361	15889629	13235349	13767870	21395323	15893482
chr15	8368019	8368926	0	4809	1742.03	4475.87	600.683	2384.5	128.032	80.593	9918326	11639162	14464430	11810150	12342671	19970124	14468283
chr15	8473949	8474805	0	1401	447.621	1291.32	233.95	1528.7	20.603	38.4256	9812447	11533283	14358551	11704271	12236792	19864245	14362404
chr15	9132756	9133942	0	2050	223.343	2167.32	281.663	1010.3	24.0757	30.2224	9153310	10874146	13699414	11045134	11577655	19205108	13703267
chr15	9168449	9169238	0	1389	146.054	1392.54	259.891	1081.6	99.5275	119.402	9118014	10838850	13664118	11009838	11542359	19169812	13667971
chr15	9236876	9237405	0	2579	738.276	999.102	511.923	691.1	27.4536	66.3933	9049847	10770683	13595951	10941671	11474192	19101645	13599804
chr15	9247489	9248217	0	5598	1837.13	2702.76	700.081	4193.6	221.139	221.007	9039035	10759871	13585139	10930859	11463380	19090833	13588992
chr15	10003616	10005243	0	1458	257.21	916.913	68.4765	139	26.7021	15.351	8282009	10002845	12828113	10173833	10706354	18333807	12831966
chr15	10252860	10253752	0	992	390.981	970.791	202.616	0	10.7173	21.9232	8033500	9754336	12579604	9925324	10457845	18085298	12583457
chr15	10370721	10371557	0	3657	2929.63	577.297	4198.15	1640.7	65.785	76.7552	7915695	9636531	12461799	9807519	10340040	17967493	12465652
chr15	10464670	10466415	0	2395	1080.41	844.127	348.162	1428.9	39.134	45.8133	7820837	9541673	12366941	9712661	10245182	17872635	12370794
chr15	11193358	11196178	0	4103	1227.95	7073.61	4799.41	1890.5	36.7702	28.7832	7091074	8811910	11637178	8982898	9515419	17142872	11641031
chr15	13208646	13210339	0	579	269.516	459.458	175.496	206	57.4096	64.1866	5076913	6797749	9623017	6968737	7501258	15128711	9626870
chr15	13244846	13245705	0	443	148.876	96.0792	0	0	9.36034	23.1705	5041547	6762383	9587651	6933371	7465892	15093345	9591504
chr15	13994668	13995365	0	1071	476.526	714.294	171.469	1059.4	12.8987	7.5316	4291887	6012723	8837991	6183711	6716232	14343685	8841844
chr15	14332338	14333941	0	1574	585.967	1456.77	251.572	1291.1	22.4123	21.7793	3953311	5674147	8499415	5845135	6377656	14005109	8503268
chr15	14769460	14770387	0	1056	462.164	1616.64	286.674	737.1	32.6335	30.2703	3516865	5237701	8062969	5408689	5941210	13568663	8066822
chr15	14924286	14932107	0	1167	0	363.864	74.4599	886.8	23.9444	49.2193	3355145	5075981	7901249	5246969	5779490	13406943	7905102
chr15	16734291	16736252	0	608	3.52056	365.383	0	403	9.11229	14.3916	1551000	3271836	6097104	3442824	3975345	11602798	6100957
chr15	17379097	17381592	0	2158	471.556	902.054	614.709	2177.9	12.9936	50.9463	905660	2626496	5451764	2797484	3330005	10957458	5455617
chr15	17701038	17702299	0	1067	256.792	309.535	65.5741	1178.2	7.66774	50.6585	584953	2305789	5131057	2476777	3009298	10636751	5134910
chr15	18610109	18610760	0	486	8.3619	236.368	103.504	291	5.98974	10.6018	41446	1397328	4222596	1568316	2100837	9728290	4226449
chr15	20317247	20317716	0	1159	416.048	645.91	208.912	251.9	9.35304	11.5613	31786	124309	2515640	106774	393881	8021334	2519493
chr15	20577635	20579314	0	805	470.841	925.591	0	0	8.27328	1.1993	8109	2448	2254042	31891	132283	7759736	2257895
chr15	21323472	21324265	0	788	311.426	523.104	106.55	0	23.8058	35.8831	13991	122839	1509091	603072	611639	7014785	1512944
chr15	22876536	22877648	0	745	0	356.686	0	207.3	9.08311	22.0671	0	5272	15988	14828	14154	5461402	879
chr15	23190707	23193366	0	3144	1047.58	2144.84	554.971	2050.7	23.5358	66.3453	4884	23583	98083	13955	103475	5145684	131327
chr15	23537840	23538712	0	875	220.626	285.907	180.377	153.6	16.8895	47.5403	0	82564	445216	55446	55554	4800338	478460
chr15	23936673	23938376	0	651	189.818	1203.85	304.6	114.4	0	0	1501	18487	844049	4664	454387	4400674	877293
chr15	24287662	24288736	0	821	376.135	0	79698.4	521.3	15.2771	11.7052	0	2389	911300	35100	805376	4050314	938996
chr15	27292195	27293158	0	651	253.861	0	0	1012.5	10.389	26.0008	3729	2024	157365	40158	964034	1045892	1064317
chr15	27344458	27345180	0	825	14.5405	470.991	219.475	0	0	0	0	3605	209628	10994	994914	993870	1012295
chr15	27559156	27560924	0	414	77.5114	0	0	789	12.461	10.5538	0	0	424326	42556	779170	778126	796551
chr15	27875728	27876493	0	2290	603.979	367.202	6217.42	1704.4	73.3069	36.1709	4988	1176	464783	55884	463601	462557	480982
chr15	28508485	28510113	0	1966	3229.51	967.087	173.554	2495.5	25.17	14.3916	191499	3712	167061	24819	10271	165844	0
chr15	30570961	30571780	0	1203	101.428	1082.1	0	473.9	16.211	0	119230	203121	346116	105473	345289	358522	467997
chr15	31042306	31043407	0	687	1200.07	251.28	0	0	14.6424	43.5106	4763	5107	72349	52576	72390	786871	2395
chr15	31814765	31816021	0	1106	1683.17	175.046	128.364	104.9	11.3083	12.8565	2324	0	10582	10561	49110	14257	140933
chr15	32895463	32900519	0	1547	605.33	589.381	266.616	368.6	17.05	20.1482	14564	7081	6757	6757	5529	100253	33238
chr15	36424951	36425656	0	1294	456.412	1067.95	218.234	1445.7	21.1136	27.8238	12864	3817	446080	23836	445527	728629	758827
chr15	38113780	38114867	0	1486	0	237.785	207.406	1373.4	18.7061	27.8238	0	1125	225609	16192	249690	903488	528732
chr15	38540943	38541914	0	1627	717.459	496.493	262.17	3331.3	90.6851	104.771	3084	1821	2162	2202	1565	476441	101685
chr15	38541787	38544222	0	813	310.373	1441.4	45.2364	787	13.7231	25.3292	776	0	0	0	0	474133	99377
chr15	39209980	39211562	0	561	1293.69	140.705	110.951	237.6	21.7557	53.3449	0	1126	21299	63876	245368	23658	360289
chr15	40288714	40289267	0	2160	1369.95	670.665	238.473	951.2	21.566	59.3894	0	799	42129	19850	40669	76147	964
chr15	41363676	41364325	0	1134	184.85	2064.3	217.401	1296.3	20.5081	27.0562	0	18093	43511	43491	42524	141129	376
chr15	41948335	41949497	0	773	105.738	400.28	110.951	290.5	108.983	309.947	0	3216	3079	2095	2735	84941	11751
chr15	45887582	45888374	0	859	389.021	179.165	170.638	1414.7	25.1555	7.67552	6743	2837	7698	7738	5814	186099	0
chr15	46104110	46105219	0	1771	405.25	1000.72	183.749	304.7	44.6787	74.7404	1746	2076	105949	16639	106038	26730	120727
chr15	46667924	46669194	0	570	170.251	263.96	0	1215.6	7.26648	7.67552	0	31524	669763	87666	669852	590544	684541
chr15	47825503	47826184	0	1604	242.021	397.392	481.562	1156.8	29.5693	21.1077	9849	6032	611014	13179	427231	1748123	614920
chr15	48378429	48379283	0	601	307.51	1447.58	160.46	822.3	24.0246	29.7426	27165	104	57915	34029	89837	2050283	61821
chr15	50435692	50436113	0	848	491.301	237.785	110.951	590.1	26.3155	73.0134	1558	1513	35648	8571	38077	5923	143556
chr15	54811553	54813660	0	1713	112.039	294.749	179.954	1899.3	24.4915	52.8652	667	0	62373	0	62386	1123341	75195
chr15	54894065	54895946	0	1201	1055	90.1882	109.024	713.8	24.2216	21.1077	6496	7386	17884	13186	15214	1137885	4459
chr15	55020339	55023917	0	2203	1589.78	3260.64	238.005	901.5	18.9104	36.4587	7697	3997	144158	19975	107084	1009914	102785
chr15	55358344	55361110	0	569	555.953	174.172	0	79.8	4.78596	6.71608	6473	3150	99580	5762	125763	672721	109797
chr15	55940779	55942037	0	980	483.909	713.627	73.0273	214.7	3.99802	14.3916	24473	0	35615	11739	60145	91794	274505
chr15	55944271	55944728	0	420	94.6955	583.284	1195.5	46.7	3.15173	7.67552	21782	0	32924	9048	63637	89103	271814
chr15	58832381	58832951	0	993	656.726	508.261	343.903	980.6	5.98244	15.351	0	3859	21838	7692	66203	309149	52728
chr15	59336245	59338820	0	623	169.57	358.369	101.973	388.2	2.67751	8.34713	6853	317	55871	4561	54235	683015	751
chr15	59571787	59573136	0	710	62.5955	0	0	12.8	10.1702	35.4993	24751	6813	17440	10066	9028	448699	7512
chr15	59999187	60001527	0	546	10.8154	186.797	0	450.3	12.2129	14.3916	3828	11414	17443	15443	16570	20308	25656
chr15	60733759	60736645	0	619	413.316	848.584	147.352	769.5	2.61914	0	27067	0	30930	30975	32138	113045	0
chr15	60853099	60853482	0	707	0	0	0	0	0.787932	1.63105	12496	4408	3532	3535	2468	151270	5674
chr15	62814640	62815479	0	543	0	48.9989	27.4747	56.3	10.1847	14.2957	6712	1966	39436	2485	101481	10365	489302
chr15	63368440	63369292	0	383	985.261	27.2252	257.208	80.1	11.3083	7.67552	0	6657	27856	16604	26873	26961	57487
chr15	63393245	63397351	0	1633	403.643	771.815	332.827	1569.1	64.4645	53.3928	987	0	16605	7201	16339	51766	29428
chr15	63653425	63654438	0	760	210.017	204.668	73.5463	602.6	10.7319	16.8382	7006	0	40686	17941	82715	478	55291
chr15	66405450	66407818	0	1519	1551.88	195.856	16702.1	828.8	27.0086	21.1077	0	0	38418	34567	130589	0	192258
chr15	66700663	66702134	0	2178	105.738	237.785	0	1216.2	19.4721	56.511	13903	2071	21479	3539	6386	152728	22849
chr15	66907859	66909549	0	757	447.894	334.933	143.007	733.8	10.7611	47.6842	0	673	11635	467	83204	31039	66860
chr15	67038680	67039662	0	3847	9293.73	909.588	259.054	3371.2	70.5564	64.2825	1589	1372	45176	26983	43065	11047	197681
