Chr	Start	End	DSBType	Size	Sum_H3K36me3	Sum_H3K27me3	Sum_H3K4me3	Sum_CTCF	Sum_DNaseIHSS1	Sum_DNaseIHSS2	Distance_to_Origin	Distance_to_CTCF	Distance_to_DNaseIHSS1	Distance_to_DNaseIHSS2	Distance_to_H3K4me3	Distance_to_H3K27me3	Distance_to_H3K36me3
chr11	27297568	27299803	0	637	223.167	0	206.17	473.9	7.82825	2.30266	5992	779	40873	3653	84015	87387	221866
chr11	27316057	27319009	0	1001	190.252	1116.6	236.133	108.1	16.2401	0	405	0	21667	12303	64809	105876	202660
chr11	28044219	28044800	0	889	513.223	846.465	277.887	128.8	12.3953	44.1343	10219	3793	84996	3416	83120	322716	47648
chr11	28694711	28695520	0	433	0	52.9466	32.7871	255.1	4.34092	21.1077	0	407	33284	55516	561909	973208	602055
chr11	28784859	28785457	0	1051	2584.34	69.7992	147.548	150.4	18.9249	52.3854	2401	2377	55907	29153	652057	1063356	692203
chr11	30951240	30951783	0	639	164.978	485.186	92.4443	340.1	4.23149	0	24884	2694	176765	15316	343054	519111	484641
chr11	30956629	30958352	0	701	161.221	217.389	4182.53	766.8	885.417	861.386	18315	8083	170196	20705	348443	524500	478072
chr11	31765038	31765692	0	527	31.3716	64.1947	0	123.1	4.10017	0	15142	2871	46114	20518	54139	52660	200904
chr11	32656486	32657673	0	1702	397.784	607.536	93.2101	1737.1	21.9818	16.2145	9326	19178	51122	14150	49145	198873	29557
chr11	32828837	32829797	0	1418	113.494	546.171	191.906	261.2	9.2436	10.9856	9219	0	1059	1039	13521	371224	123412
chr11	33330904	33331682	0	1609	1134.1	655.203	132457	2149.5	4841.04	3292.85	3875	1913	11487	11454	17560	492578	22538
chr11	33460791	33461277	0	943	493.954	329.902	72.1491	770	94.0192	127.318	24458	9516	38361	3773	49501	362983	85738
chr11	33641305	33642101	0	637	440.278	33.6475	291.612	776.3	14.4016	15.2071	1708	10903	2467	2475	34110	182159	42437
chr11	34885537	34886743	0	922	289.199	329.124	113.016	508.1	12.3005	14.3916	708	4342	22949	22933	49892	51471	68314
chr11	34928196	34929996	0	993	322.508	306.095	12363	1313.2	1731.48	1218.39	6110	0	7520	2440	6639	94130	25061
chr11	35114830	35116536	0	484	200.363	731.988	53.7026	192.2	6.99654	20.1003	0	3399	15310	3226	2946	280764	52298
chr11	35789562	35790097	0	708	134.494	440.603	0	542	8.87153	14.9673	12356	1495	16301	16239	104082	119430	24672
chr11	35812048	35812624	0	376	52.7861	128.066	0	137.3	1.8531	0	1026	2673	5502	4464	126568	96903	15362
chr11	36369474	36370469	0	753	663.899	1165.54	604.049	551.9	21.3471	10.9856	0	584	5567	5547	27431	2646	73048
chr11	36408665	36409205	0	601	208.724	0	0	1138.1	3.13713	1.43916	0	3673	9453	9381	9084	9005	96158
chr11	37300660	37301676	0	476	265.334	314.757	0	0	6.68283	14.3916	14261	9552	170727	112204	684081	527436	778721
chr11	37384790	37386843	0	905	0	0	0	0	0	0	1315	2578	85560	27037	768211	611566	862851
chr11	37529707	37533281	0	947	546.139	1635.71	39.7369	215.6	22.0402	20.1483	16100	1090	3329	3843	913128	756483	1007768
chr11	37584054	37584759	0	677	64.9284	910.363	81.5223	500	20.1433	30.7021	3415	8634	57676	9890	967475	810830	1062115
chr11	38153397	38154120	0	845	427.545	192.654	260.331	657.1	12.4902	3.54993	813	1287	627019	44557	1536818	1380173	1631458
chr11	38703518	38703900	0	1072	413.371	473.646	156.96	1212	24.1195	14.3916	0	12510	1030804	173909	2086939	1930294	2181579
chr11	40479082	40480183	0	923	505.597	618.007	164.543	1650.2	33.4433	22.211	3958	0	215834	150283	2687339	3099080	2860742
chr11	40615584	40616240	0	875	304.65	533.762	143.33	316.1	21.9818	15.351	3546	20271	352336	137943	2551282	2963023	2724685
chr11	41832511	41832985	0	564	171.02	289.308	27.5465	280	4.28985	42.839	2138	13580	395745	150085	1334537	1746278	1507940
chr11	42211745	42213041	0	680	0	209.193	117.446	13.2	4.82973	8.73091	3295	4162	774979	87678	954481	1366222	1127884
chr11	42727722	42728655	0	606	391.18	199.087	81.9841	37.5	7.27377	7.67552	29111	5942	604781	166777	438867	850608	612270
chr11	42956783	42957804	0	1442	698.685	1836.76	575.819	853	11.8482	0	0	13876	375632	51406	209718	621459	383121
chr11	43063637	43063978	0	1687	611.812	648.983	183.82	42.3	32.4292	20.0523	24047	5458	269458	54279	103544	515285	276947
chr11	43603967	43604547	0	516	195.799	161.67	0	449.6	10.6298	19.2368	0	0	3114	911	645	0	88088
chr11	43835893	43836652	0	864	1409.73	716.356	77.2832	442.1	77.5091	54.4962	8899	3151	37064	4884	65178	56849	423
chr11	44320642	44324281	0	640	262.967	101.039	0	1053.6	5.39879	26.0008	0	0	48455	3148	2787	727	168111
chr11	45948586	45948847	0	1543	0	0	0	0	3.21009	0	0	2536	2889	0	8113	25461	4623
chr11	46010057	46010530	0	1334	0	0	0	0	0	0	34766	3016	17546	17546	69584	86932	8577
chr11	46155059	46155428	0	527	603.022	1111.91	108.928	293.6	7.01843	26.2887	0	6064	11995	11615	10729	10981	153579
chr11	47136787	47137876	0	927	390.47	231.611	0	1283.7	8.90071	27.8238	0	5297	3523	3583	59127	197617	39289
chr11	47154431	47155654	0	714	504.998	279.6	93.604	384.8	11.0456	7.67552	0	2138	21167	1524	41349	215261	21511
chr11	47415207	47415879	0	1241	2210.37	261.593	127.858	1043.6	23.6088	6.71608	0	1134	13917	537	5256	199002	17824
chr11	48229532	48230557	0	868	1766.22	313.438	109.384	145	13.9566	55.7435	0	1093	54308	37490	98015	614356	62645
chr11	48645826	48646625	0	1073	704.404	445.432	610.123	69	15.7295	44.7579	4294	40377	470602	343611	514309	1030650	478939
chr11	49145231	49145796	0	460	161.622	457.13	0	0	6.93818	10.6498	0	9986	970007	17159	1013714	1530055	978344
chr11	51680892	51681484	0	1210	425.76	103.022	333.745	598.6	21.0261	38.7614	257250	102076	3505668	1423248	3549375	4065716	3514005
chr11	51785502	51786415	0	781	80.2952	1401.2	61.4744	1497.2	12.5048	8.68293	361860	206686	3610278	1527858	3653985	4170326	3618615
chr11	52083274	52084215	0	2029	955.685	2716.64	235.877	885.7	37.3684	20.3881	659632	504458	3908050	1825630	3951757	4468098	3916387
chr11	52627840	52628689	0	1117	197.216	531.833	176.693	822.4	16.2912	15.6389	1204198	1049024	3922306	2370196	4449969	4266056	4438704
chr11	53668575	53669421	0	895	105.738	339.815	96.4127	214.1	6.98925	19.9564	930292	1132585	2881574	1756175	3409237	3225324	3397972
chr11	54561613	54562490	0	792	1974.48	105.865	318.202	453.7	26.3665	34.0601	37223	239516	1988505	863106	2516168	2332255	2504903
chr11	54723694	54724586	0	801	138.331	252.22	208.679	261.8	13.9201	9.21063	24979	77420	1826409	701010	2354072	2170159	2342807
chr11	54962262	54963589	0	637	493.553	291.76	3273.9	13984.9	389.676	277.566	25365	29381	1587406	462007	2115069	1931156	2103804
chr11	55693296	55694047	0	2190	0	0	0	0	0	0	0	2956	856948	5012	1384611	1200698	1373346
chr11	56153673	56155215	0	1357	239.98	494.805	154.892	96.6	2.60455	0	6047	6597	395780	14406	923443	739530	912178
chr11	56546383	56547038	0	426	44.1784	219.856	44.2998	172.9	12.5267	6.71608	4464	2343	3957	2721	531620	347707	520355
chr11	56798427	56801358	0	419	1363.2	405.09	162.673	907.1	11.4177	5.22895	7518	133	82806	61571	277300	93387	266035
chr11	57507474	57507931	0	1694	0	0	0	0	0.437739	0	1933	601	825	845	419	93041	711
chr11	57745453	57746073	0	574	308.976	221.574	429.527	59	4.96105	20.4361	0	23921	177089	73929	214019	331020	169966
chr11	57753801	57754885	0	722	137.127	380.919	66.0386	0	12.8914	11.8491	7272	15109	185437	82277	222367	339368	178314
chr11	58155890	58156161	0	1311	1754.76	216.747	65.132	1272.8	22.7917	25.4731	0	8874	45075	1849	183629	567873	138590
chr11	58220572	58221899	0	518	140.392	154.702	220.173	46.7	6.29616	0	6885	7898	19188	19188	117891	502135	72852
chr11	58341097	58342193	0	1418	589.426	224.897	207.549	1369.6	23.7328	13.768	45395	0	0	0	0	381841	2827
chr11	58500752	58501459	0	482	194.409	537.267	84.8043	206.4	8.94448	2.83035	15137	535	116899	41347	150557	222575	104504
chr11	58628106	58628649	0	810	177.845	617.521	49.1214	789.3	11.9649	2.15874	0	9821	9600	6487	196877	95385	231858
chr11	58646484	58647071	0	2053	1528.58	532.833	429.983	1018.3	42.4097	47.8281	7334	9159	21305	11200	178455	76963	235685
chr11	59456460	59457193	0	7428	6649.83	2149.93	1557.85	7616.7	140.981	267.684	23136	8152	19736	8216	18746	294540	22169
chr11	59772218	59773125	0	1534	648.202	593.947	172.056	623.2	19.0563	16.7422	16769	9182	85454	14771	193416	20367	197416
chr11	59806546	59807687	0	704	334.754	688.528	21.4484	385.3	6.91628	0	3371	2880	78162	18502	227744	54695	231744
chr11	59998651	60000664	0	878	483.24	1128.44	297.994	839.3	27.3004	6.71608	15883	332	18412	9872	130545	246800	227031
chr11	60036455	60037097	0	961	752.077	414.122	26.2439	930.2	18.0859	44.1343	10156	792	3231	3271	94112	284604	190598
chr11	60247245	60248445	0	2133	536.796	377.402	239.511	919.9	32.6846	65.242	10749	1381	2499	1471	18883	495394	10611
chr11	60478860	60479358	0	603	481.002	265.767	92.5053	0	8.9226	7.67552	0	579	6071	6258	26937	463596	133664
chr11	60923089	60923589	0	797	154.912	380.369	0	695.1	10.9873	7.24377	159	1659	5367	5307	4133	19365	4599
chr11	60986782	60987613	0	769	56.0871	96.5751	107.641	1064.8	6.06269	0	6061	18408	34286	34323	51631	43710	38742
chr11	61107116	61107823	0	871	262.324	729.085	66.0839	477.5	12.6945	7.38769	0	163	3172	3192	5529	164044	216
chr11	61144982	61145683	0	3610	1108.15	5714.96	705.876	2573.3	51.5512	70.9986	7351	0	12991	6716	13632	129761	7782
chr11	61555081	61555692	0	1734	5887.68	766.813	68.1668	1846.3	84.8632	54.0165	15742	0	4444	4444	3284	35492	0
chr11	61842767	61843506	0	1504	401.033	829.137	134.865	1179.7	13.1979	6.71608	33244	5514	6110	5603	36270	113076	52175
chr11	62327983	62328787	0	1004	510.462	276.421	117.114	67.4	7.63126	21.1077	0	0	4798	3759	4110	154289	0
chr11	63525810	63526538	0	1128	1139.98	936.974	65.0008	1028.3	22.3977	23.6982	0	1248	54258	2238	8214	162420	5611
chr11	63752619	63753878	0	1669	441.868	840.455	221.547	384.3	27.1107	48.9315	0	5323	0	0	0	21022	1990
chr11	64014694	64015169	0	374	13.8631	213.992	54.3955	242.2	5.2091	11.5613	5526	0	5650	0	0	47289	2906
chr11	65822222	65823007	0	1723	487.211	1327.93	18.7344	1452.7	39.8781	81.6963	0	1909	2478	2478	945	18387	0
chr11	69380161	69380771	0	657	212.094	355.518	392.8	177.8	17.0354	11.8011	0	1791	77385	18177	72395	7252	97354
chr11	69622805	69623648	0	501	120.13	271.908	86.4934	31.5	3.91777	0	0	6220	89537	6261	100769	7852	135653
chr11	70004921	70006405	0	1155	463.221	146.964	287.056	192.2	7.69692	23.7462	4118	0	17111	17111	42563	22880	44583
chr11	70373440	70375027	0	2503	776.593	2837.17	360.146	2245.6	35.5007	28.7832	5538	0	57016	4336	82915	18935	142020
chr11	70379694	70380172	0	1461	405.24	1044.88	353.251	279.1	16.8238	33.3406	393	1469	63270	10590	89169	25189	148274
chr11	73313021	73313412	0	2516	988.769	609.106	240.183	2528.7	34.5231	43.1748	0	3773	3697	3697	2633	667199	75423
chr11	73754118	73755418	0	1590	552.573	2409.74	192.654	1211	41.2351	35.0196	6671	1054	28013	22271	59108	225193	1396
chr11	74159955	74161161	0	444	174.242	121.478	0	258.6	5.92408	14.3916	0	0	0	0	42733	16781	150993
chr11	74236935	74237646	0	1063	555.917	2640.35	102.028	503.3	58.5259	38.7614	1691	3740	32091	17370	31505	58664	74508
chr11	75476922	75478587	0	541	445.742	559.681	289.023	433.4	18.21	8.29916	11848	0	1089	0	709	19919	17865
chr11	75604332	75605544	0	1457	73.3748	942.298	334.513	1027.2	25.3743	52.7692	0	615	1067	443	19270	147329	0
chr11	76114634	76115185	0	377	173.511	248.915	63.4456	328.6	5.08507	13.5761	0	6379	22250	20251	21472	75683	48042
chr11	76176587	76177038	0	595	40.122	105.079	57.7207	69	5.27477	13.0484	2217	4666	20503	19803	19209	114309	1624
chr11	76214597	76215142	0	773	322.129	155.198	185.505	0	17.3783	15.3511	0	767	9174	57813	57219	76205	10460
chr11	76442799	76443363	0	621	90.1071	1511.05	0	362	6.31804	1.10336	0	1225	1725	1713	50636	21	185560
chr11	76897531	76897994	0	504	186.737	326.423	130.678	922.9	7.96687	11.5133	9804	644	5162	5202	118907	38590	134286
chr11	77039222	77040827	0	555	438.69	182.404	39.2509	57.5	5.39878	9.97818	0	1509	82109	14572	80205	180281	2216
chr11	77457625	77458804	0	1757	8132.97	512.025	2848.36	1102.9	53.0905	24.9455	0	114	20881	19661	71110	598684	15950
chr11	77639757	77640714	0	1089	170.212	207.998	53.4171	748.4	1.16731	3.54993	0	35540	42038	19129	64115	733548	37516
chr11	77839942	77840978	0	1001	189.642	624.078	184.499	1497.3	12.3443	7.81944	10997	6553	9678	2762	8543	533284	5498
chr11	78265263	78265797	0	972	426.828	1831.11	110.186	1154.7	24.9658	19.3327	0	901	9759	5579	11672	108465	10201
chr11	79182582	79183028	0	1337	462.836	3077.8	639.671	1907.7	18.2683	18.5172	7579	881	9818	6028	30480	32569	906405
chr11	79592817	79593233	0	3012	1631.02	4683.44	372.806	1418.3	107.224	53.7766	817	20305	172091	43523	440715	45082	1316640
chr11	79853203	79853686	0	710	320.951	531.641	200.523	577.1	13.4459	41.5917	5473	5455	12841	12843	701101	9671	1577026
chr11	80062412	80064885	0	704	87.3832	2000.81	63.265	699.5	82.0617	59.0056	0	4103	11642	1984	910310	198928	1786235
chr11	80342170	80343029	0	707	238.713	574.251	58.2587	382.2	19.4211	13.4322	15310	1313	95487	94321	1190068	478686	2065993
chr11	80376716	80376987	0	1157	121.141	1595.36	573.114	837	20.5884	15.3511	261	15545	61529	60363	1203497	513232	2100539
chr11	80406385	80407005	0	440	190.415	143.571	110.363	779.3	6.71202	0	14228	11779	31511	30345	1173479	542901	2130208
chr11	80489646	80490269	0	1130	284.27	280.029	19.4711	198	5.46445	7.67552	3562	1720	36707	0	1090215	626162	2202970
chr11	80515468	80516014	0	591	397.81	214.311	86.4679	99.9	4.81514	7.77146	12675	1503	10962	10962	1064470	651984	2177225
chr11	81543079	81543464	0	589	555.94	257.607	0	745.2	12.7893	21.1557	10461	6306	37512	36832	37020	183963	1149775
chr11	81717961	81718578	0	722	1374.35	71.2822	181.049	0	20.6395	7.67552	6857	1226	136837	15576	136471	358845	974661
chr11	82314360	82314795	0	1061	201.334	282.433	203.35	669.3	17.7504	21.4915	10696	1205	263874	28021	129659	76589	378444
chr11	82473691	82474980	0	714	257.224	590.207	98.8717	1091.6	17.3199	0	3106	3696	103689	27204	4827	28383	218259
chr11	82865246	82867086	0	1013	360.006	1669.32	117.483	1401.1	13.2197	23.6982	4903	2171	910	0	0	280967	8659
chr11	83583499	83584024	0	2728	4674.37	1249.71	633.996	1947.2	174.717	140.462	0	2818	97212	52235	146633	56919	607062
chr11	84242679	84243728	0	1556	105.738	0	0	314.2	1.16731	6.71608	2547	0	25493	16768	577455	716099	1101807
chr11	84425884	84426721	0	384	55.3453	322.497	32.6535	463	2.33461	4.12559	8022	0	156515	4675	394462	792529	918814
chr11	84511282	84512307	0	1089	250.768	435.481	253.675	1022.9	8.62348	11.2734	9651	0	241913	5598	308876	706943	833228
chr11	84657096	84663950	0	1129	168.813	674.104	78.4884	453.6	17.3491	15.7348	9534	0	109721	0	157233	555300	681585
chr11	85454736	85455708	0	1180	101.079	713.408	110.951	0	3.80104	0	723	1897	66429	6932	60682	4794	108983
chr11	85570361	85571004	0	1219	476.636	954.577	96.2027	463.8	17.8525	12.3768	0	3942	4137	1510	3902	46437	95638
chr11	85678348	85679171	0	732	188.721	188.576	0	476.2	10.3307	27.8238	0	2807	53380	6288	72105	154424	419
chr11	86015860	86016359	0	854	389.16	641.009	195.083	665.3	9.0831	15.495	67409	785	2596	2476	1079	400169	19605
chr11	86216904	86221172	0	2165	7155.75	509.393	186.982	2116.5	25.7099	61.692	4745	5176	41347	1084	161598	195356	167662
chr11	86500425	86501110	0	1348	1560.75	364.823	1646.57	1315.3	192.431	267.348	5075	5359	28454	10369	116896	10740	451183
chr11	86860524	86862499	0	439	158.887	655.58	105.793	780.9	2.88908	0	7743	5390	51690	51680	67617	194609	811282
chr11	87250627	87251844	0	1088	628.267	635.012	82.7171	2152.7	35.3402	43.8464	51196	4382	186543	21708	178596	114593	745920
chr11	87380180	87381115	0	1105	245.496	0	110.951	441.3	9.22903	7.67552	2203	41572	301996	106480	49325	108231	616649
chr11	87500679	87501734	0	1098	748.682	649.433	191.397	332.7	11.2353	15.351	0	0	181377	87766	69874	11166	496030
chr11	87994122	87994728	0	332	0	190.712	107.118	395.6	7.38322	0	73938	1627	40074	5488	39913	201114	3036
chr11	88069001	88069917	0	712	1771.79	551.345	254.509	363.5	11.5344	15.3511	14845	839	939	0	0	275993	2778
chr11	88090591	88091460	0	480	0	0	0	284.9	3.58217	0	5012	1179	0	0	0	297583	24368
chr11	88350118	88351083	0	570	22.778	775.997	61.7164	0	7.82095	11.6092	4740	0	22174	22174	257226	98469	283895
chr11	89111842	89113436	0	491	546.218	108.874	0	123.1	7.98146	13.2882	57292	25340	430138	111160	754431	662172	829365
chr11	90221200	90223006	0	622	208.981	345.002	216.375	0	5.39879	14.3916	3185	7348	11357	11336	264106	231322	274284
chr11	90623021	90623535	0	969	956.88	702.527	324.456	40223.2	154.595	137.296	2844	3972	358079	149936	665927	633143	676105
chr11	91006310	91007026	0	2504	211.476	118.892	221.902	1464.3	12.1984	43.1748	6058	621	24548	132199	1049216	1016432	1059394
chr11	91384291	91384828	0	843	105.738	118.892	110.951	0	0	0	10743	1561	402529	147001	1377548	1082623	1437375
chr11	91663831	91664603	0	1552	207.709	1232.58	229.122	464.9	40.3304	53.3449	7074	5677	682069	131854	1097773	802848	1556792
chr11	91821972	91822628	0	878	661.711	996.513	119.593	350	17.1083	35.8351	0	10009	763676	17574	939748	644823	1398767
chr11	92350366	92351280	0	1595	343.436	288.915	44.6551	69	14.7518	15.351	0	8787	235024	120365	411096	116171	870115
chr11	93022451	93023660	0	1107	434.756	583.432	0	631	16.3934	21.8273	10168	5847	9107	927	40227	205405	197735
chr11	94700414	94700750	0	1352	255.628	364.114	110.951	255.5	13.0009	61.5961	25039	807	6046	6026	4819	113068	455
chr11	94835130	94836131	0	1969	590.437	942.615	295.84	1546.9	21.0407	60.0609	35790	2736	5526	5526	11125	39171	132835
chr11	94904333	94904944	0	368	77.935	86.6752	0	32.6	6.29616	13.8639	0	5967	16449	12149	17598	28474	202038
chr11	95384344	95385821	0	1457	573.745	475.598	110.951	538.6	20.2017	56.607	26240	5361	9289	9400	47558	81543	115905
chr11	96526188	96527545	0	1137	543.561	522.462	68.1834	438.9	12.8112	13.2882	14030	3861	403004	19220	401941	4047	434375
chr11	96628046	96628829	0	1035	607.216	112.902	110.951	1073.9	21.8797	45.0937	4158	4374	504862	36731	503799	96295	536233
chr11	96706211	96708141	0	464	131.051	1210.75	146.547	321	10.8487	0	0	18800	583027	8628	581964	174460	614398
chr11	98081941	98083323	0	455	0	124.633	40.3394	146	2.47323	0	7675	15719	167011	25737	857453	603632	1990128
chr11	98213465	98215165	0	386	97.6847	0	0	1.6	7.31025	16.9821	0	22569	35169	70937	725611	471790	2121652
chr11	98307879	98309779	0	3559	1355.28	3893.24	515.322	3318.3	39.0026	59.7732	523	11106	57397	16852	630997	377176	2216066
chr11	98343245	98344020	0	1472	1069	2729.74	182.598	762	49.917	44.7099	7826	0	92763	16466	596756	342935	2251432
chr11	98520871	98521472	0	586	1151.84	343.759	545.404	331.2	37.4852	18.1334	51	4272	270389	82867	419304	165483	2429058
chr11	98528543	98531444	0	480	82.7514	0	0	0	1.40806	0	0	2505	278061	90539	409332	155511	2436730
chr11	99789191	99791158	0	519	453.37	127.302	70.0034	409.6	5.2164	6.71608	9225	1111	656138	178679	766399	911732	2404236
chr11	100397013	100397461	0	1089	159.508	360.297	134.976	167.2	5.54471	0	7489	298	49835	49795	160096	305429	1797933
chr11	101434850	101435282	0	1624	392.59	2593.99	110.951	395.7	66.1863	61.8359	12570	3971	9806	9826	350053	50753	760112
chr11	101607551	101619873	0	934	1008.51	368.147	321.149	749.3	20.8218	7.67552	0	0	165763	7342	165462	0	575521
chr11	102257316	102257898	0	444	1181.64	313.78	0	364	11.1186	9.01874	0	1585	39332	3818	37610	117908	681
chr11	102504659	102505575	0	1047	326.823	1630.65	347.568	631.2	25.367	37.3222	49449	492	34113	19221	79949	9659	223257
chr11	102684371	102685260	0	1342	398.199	587.766	91.6184	1722.4	19.3481	21.2996	13155	2342	119212	5387	259661	16566	245631
chr11	102745690	102747365	0	763	422.728	963.507	0	638.8	22.799	25.5211	0	1325	57107	5831	213623	45897	183526
chr11	102821394	102822481	0	569	0	0	0	158.6	2.02819	7.14783	32468	1225	16774	9413	138507	18963	108410
chr11	102965036	102965711	0	488	915.78	392.365	111.509	65.9	15.496	12.6646	25900	1911	2012	2012	1442	14862	7155
chr11	103797411	103798210	0	586	433.23	483.536	108.679	111.6	25.7756	0	5334	94	2166	2146	1527	77133	839530
chr11	103835201	103836030	0	812	451.645	1211.33	228.023	673	14.3141	48.068	8089	0	4957	4977	35001	114923	877320
chr11	104458098	104459305	0	755	328.997	282.274	0	697.9	21.69	59.1015	27141	3226	117371	22194	117010	424226	359950
chr11	104644418	104645074	0	1636	544.321	237.785	144.619	763.3	16.7946	35.6432	6603	13472	24554	9052	67696	610546	174181
chr11	105076819	105077861	0	485	153.979	1024.98	0	331.8	13.5043	0	23094	12202	160617	160678	160485	1042947	174770
chr11	105158087	105158942	0	3610	2495.86	750.078	221.902	3926.7	64.1581	62.3636	9023	19991	170784	87232	241753	1124215	256038
chr11	105390975	105391499	0	2163	1478.34	3207.75	589.533	795.6	73.9562	50.5145	2221	6323	61101	4626	474641	1357103	475007
chr11	107153083	107155105	0	670	473.777	870.636	40.4101	192.1	8.97367	8.0593	31939	12048	173431	17905	172443	262838	36504
chr11	108027664	108028275	0	1165	498.463	2486.97	132.267	1274.7	17.9838	29.7427	0	3532	35380	3521	34134	444810	4236
chr11	108830897	108831900	0	579	134.356	18.9679	0	584.3	24.6521	44.3741	0	9491	105413	15407	105096	461851	119097
chr11	109034895	109037602	0	736	349.574	207.517	26.7886	0	11.3229	20.1483	12769	0	309411	8391	309094	256149	323095
chr11	109240996	109242147	0	4705	1188.17	1067.43	538.746	3629.9	35.4934	63.3231	0	0	412489	49420	515195	51604	529196
chr11	109824878	109827897	0	399	16.5503	0	110.344	0	0	7.67552	10259	2026	0	0	0	61750	144233
chr11	110128567	110129343	0	804	23.7648	779.437	0	279.3	13.1322	0	10904	2547	37193	37193	34770	278785	3116
chr11	110568373	110569510	0	436	402.546	603.896	134.966	28.1	6.30345	7.67552	26700	12940	13606	12346	12659	14496	250870
chr11	110645600	110646613	0	999	0	118.892	0	478.4	0	0	19207	1723	62336	1716	61763	56501	328097
chr11	111288970	111289593	0	872	114.932	237.804	133.141	261.2	11.0602	28.5913	0	238	27783	246	539	39018	45133
chr11	112162789	112163717	0	608	281.262	480.001	106.704	69	9.9294	12.9524	19402	1878	11905	1785	1529	83252	54272
chr11	112383601	112384325	0	890	207.593	1905.54	47.5114	16557.8	86.9207	114.701	18703	0	69771	6271	222341	16215	275084
chr11	112528907	112529551	0	764	0	0	0	0	0	0	15587	2481	13118	0	302387	68929	420390
chr11	112654354	112654920	0	1682	1033.41	1046.86	712.57	563	27.3806	21.2036	2466	126	125294	11127	177018	65	543725
chr11	112832145	112832520	0	900	211.476	1155.28	110.951	381.1	17.3418	15.2071	3643	3626	51783	0	0	577	366125
chr11	113555133	113555590	0	751	34.8301	184.278	0	600.3	7.09138	0	0	6254	88846	9149	87542	13796	47384
chr11	113865224	113867118	0	606	141.119	477.504	309.902	364.7	5.09237	0	4629	0	118740	16500	64626	6133	143003
chr11	113959905	113961209	0	1268	2361.33	205.659	302.435	1067.9	70.053	48.8355	0	4607	170671	28481	28018	8273	237684
chr11	114297412	114298304	0	1462	768.101	107.566	219.788	480.8	49.1582	5.27692	4248	0	11752	11772	11773	56224	20476
chr11	114759086	114759860	0	684	508.378	1310.05	168.537	200.7	12.6361	19.1408	25437	3616	23726	14236	237613	30580	325461
chr11	115178753	115179556	0	1345	505.643	1260.32	0	658.2	19.1876	6.71608	0	0	26200	15880	84683	139764	20944
chr11	115417692	115418425	0	1434	3451.11	466.442	168.681	1666.4	51.0478	40.0566	28929	0	77368	15958	41759	10974	217078
chr11	115668227	115669079	0	1005	2306.88	564.8	172.37	292.5	27.3733	39.481	0	1855	71557	71557	176960	38619	467613
chr11	115745112	115746036	0	354	11.5662	236.264	69.403	58.1	3.61865	15.351	2865	161	0	0	100003	115504	544498
chr11	116013278	116014090	0	703	0	0	0	0	0	0	1897	1853	68414	55877	68042	21497	605023
chr11	116080920	116081814	0	827	0	0	127.933	192.2	5.69062	27.8238	8444	1284	65462	10805	135684	23485	537299
chr11	118381611	118382725	0	1234	109.682	949.654	77.804	2076.9	27.3296	22.6428	4919	10819	9893	9911	18199	96656	0
chr11	118590674	118591268	0	850	27.2122	1058.62	95.2991	1054.3	9.84914	8.97076	7087	3929	24070	24070	3966	85355	28900
chr11	119517010	119520042	0	379	0	0	0	0	1.23297	0	9812	4009	24634	17174	77801	1742	111138
chr11	119525561	119526432	0	777	413.127	885.529	165.484	851.7	10.192	4.7972	4947	1178	18244	10784	71411	2896	104748
chr11	120535240	120535935	0	2344	477.573	556.943	500.917	775.1	37.6748	18.2294	3506	517	38661	4136	49830	115509	40846
chr11	120950239	120951763	0	424	93.5261	146.409	0	509.2	2.67021	0	520	272	19635	19635	43045	37280	10438
chr11	121932709	121933665	0	4960	609.501	1591.73	110.951	2047.2	39.0537	21.1077	19161	3436	152511	0	131581	13570	429340
chr11	122046797	122048472	0	1481	1036.09	621.154	203.031	507.7	18.7061	28.7832	5547	7437	37704	14924	245669	15860	543428
chr11	122796007	122797393	0	510	1453	56.4739	0	571.1	8.42649	17.5098	7646	1800	49984	41903	41656	50363	129022
chr11	123563312	123563879	0	547	415.764	141.164	28.1676	316	21.0991	45.0457	68966	8735	48437	9097	37519	8635	31228
chr11	125210651	125212006	0	1490	843.755	346.736	145.668	1572.1	22.478	26.3846	7286	0	62858	3761	151803	18839	103313
chr11	125255149	125256665	0	777	209.653	1027.87	0	838.3	7.45616	21.3955	19850	5467	18199	8874	107144	10944	58654
chr11	125747877	125748792	0	638	153.753	184.749	0	260.4	7.5583	20.0523	3154	42	8684	8244	8525	37967	14939
chr11	125957085	125957647	0	765	487.574	1220.2	137.922	133.8	16.5174	15.351	0	2308	24101	23469	23515	9776	103455
chr11	126768043	126768851	0	625	49.4532	342.812	62.4217	1031.1	4.66923	13.4322	0	1786	18868	7332	477635	2452	548861
chr11	127468760	127469329	0	687	0	237.811	0	610.9	1.69989	3.50196	6112	13732	432230	27161	455118	136381	856942
chr11	127791248	127791903	0	1659	0	0	0	0	0	0	3877	583	109656	4822	132544	458869	534368
chr11	127896741	127897369	0	603	295.011	881.313	389.66	389.4	10.6152	16.2145	0	3199	4190	4167	27078	564362	428902
chr11	129008506	129009311	0	651	333.785	635.824	104.277	0	6.25967	1.87091	7954	958	140232	20874	140337	65481	324524
chr11	129586650	129588102	0	1092	562.957	1606.7	267.128	22006	68.5209	36.5547	0	7695	20747	20445	176398	3595	140459
