Chr	Start	End	DSBType	Size	Sum_H3K36me3	Sum_H3K27me3	Sum_H3K4me3	Sum_CTCF	Sum_DNaseIHSS1	Sum_DNaseIHSS2	Distance_to_Origin	Distance_to_CTCF	Distance_to_DNaseIHSS1	Distance_to_DNaseIHSS2	Distance_to_H3K4me3	Distance_to_H3K27me3	Distance_to_H3K36me3
chr1	89708275	89709411	0	1136	605.419	678.485	377.655	249.7	22.1642	50.2747	1881	6802	201111	13385	42939	242546	187953
chr1	92711122	92713960	0	2838	5685.17	901.916	615.927	1465.7	47.5531	43.1748	6034	0	50516	27498	49624	215774	0
chr1	94257037	94258005	0	968	0	0	0	495	21.0845	0	0	1720	41293	21714	53249	9103	78279
chr1	95074079	95075215	0	1136	598.849	1683.69	331.384	221.6	8.57241	0	16623	1925	126789	55052	65733	7738	103693
chr1	97736353	97737204	0	851	271.594	809.349	49.3267	456.9	31.7216	39.8168	7263	6921	111189	0	131877	1992838	443523
chr1	98839829	98841491	0	1662	328.564	542.505	61.0813	41.8	10.389	0	0	10701	50322	6934	286005	888551	1334071
chr1	99219916	99220963	0	1047	282.408	292.226	319.804	316.9	73.8249	46.9646	59549	4852	4963	4942	91985	509079	954599
chr1	102735479	102736596	0	1117	211.476	571.976	110.951	943.3	8.75479	33.5804	18972	5736	702128	272835	831435	835734	868325
chr1	103675580	103677038	0	1458	149.445	347.597	164.466	1471.8	22.5874	34.0601	106665	7153	180972	47356	383256	103070	395346
chr1	104379162	104386720	0	7558	1548.74	2276.67	1377.81	34231.9	141.872	248.399	5071	0	47924	1722	308721	806652	284304
chr1	106072795	106073500	0	705	31.9625	142.486	0	472.3	13.9712	2.7344	12976	6989	491548	0	1485678	1608768	1977937
chr1	108395667	108396282	0	615	109.879	395.166	5.54112	0	0	0	8524	7041	23287	12123	80775	193184	842356
chr1	108997068	108997413	0	345	0	0	0	632.7	6.20131	1.1993	11398	17924	96783	49803	104307	97526	241225
chr1	109896286	109896690	0	404	52.1784	340.549	96.0772	45284.7	244.113	219.52	0	4117	37746	11926	37413	46336	48052
chr1	110110273	110111359	0	1086	813.988	177.664	343.846	0	0	0	0	0	19029	19049	17707	169261	10859
chr1	110267305	110269048	0	1743	483.76	1153.74	11.0822	873.7	39.9219	43.1748	0	3752	50548	4961	56010	11572	92429
chr1	110694624	110696566	0	1942	791.698	3814.99	236.514	1124.5	14.9999	23.1225	7458	1316	2091	680	55649	0	91697
chr1	111427817	111428702	0	885	773.955	98.5589	485.784	123.1	14.7737	40.8242	1655	22	55033	4091	1495	149076	2206
chr1	113397766	113399314	0	1548	605.394	2254.42	532.376	1048.5	27.833	13.4322	0	8537	80522	5242	96929	5428	58953
chr1	117218547	117218958	0	411	75.8782	273.011	146.098	142.5	0.393966	8.34713	0	430	48558	3143	7884	9047	110809
chr1	118757325	118757643	0	318	0	87.664	28.6455	0	1.89687	0	11830	1155	33277	12961	282827	102950	251532
chr1	120058102	120058836	0	734	382.145	1902.33	110.951	926.2	6.97466	15.3511	5552	0	49098	39398	130909	231	106554
chr1	121436034	121436865	0	831	0	0	0	498.1	3.21009	27.0082	378497	174438	235290	174530	297265	1071175	942608
chr1	122301141	122301631	0	490	0	0	0	154.2	6.53692	10.6498	1243604	1039545	1100397	1039637	1162372	1936282	1807715
chr1	122301518	122302588	0	1070	0	0	0	1802	11.0383	14.3916	1243981	1039922	1100774	1040014	1162749	1936659	1808092
chr1	123185794	123186227	0	433	0	0	0	88.9	3.21009	16.3105	2128257	1924198	1985050	1924290	2047025	2820935	2692368
chr1	128469571	128470030	0	459	0	0	0	0	0	0	7412034	7207975	7268827	7208067	7330802	8104712	7976145
chr1	129236756	129237494	0	738	0	0	0	191.9	23.0251	6.71608	8179219	7975160	8036012	7975252	8097987	8871897	8743330
chr1	131128615	131129110	0	495	0	0	0	317.3	11.0821	26.5285	10071078	9867019	9927871	9867111	9989846	10763756	10635189
chr1	134162212	134163705	0	1493	0	0	0	397.4	14.8978	5.42084	7317892	8373065	9579787	8440276	9579560	10875250	9850254
chr1	135967550	135968373	0	823	0	0	0	891.9	15.0437	28.7832	5513224	6568397	7775119	6635608	7774892	9070582	8045586
chr1	137468411	137469488	0	1077	0	0	0	647.3	19.2387	13.4322	4012109	5067282	6274004	5134493	6273777	7569467	6544471
chr1	137719851	137720781	0	930	0	0	0	1198.2	21.9745	30.0305	3760816	4815989	6022711	4883200	6022484	7318174	6293178
chr1	143316863	143317883	0	1020	0	0	0	577	7.79906	19.3327	14201	182154	425609	46459	425382	1721072	696076
chr1	144248321	144249357	0	1036	0	0	0	231.2	10.1702	6.04447	789	229050	270783	180977	270654	789598	232405
chr1	147476665	147477383	0	718	0	0	0	229.5	5.7198	11.8971	0	91661	76101	76101	75725	134943	350336
chr1	148395709	148396553	0	844	0	0	0	0	0	0	0	153973	153845	147254	147513	154364	1269380
chr1	151662401	151668287	0	5886	10905.6	1542.76	564.996	3866.4	77.4508	111.151	0	0	25633	9257	25037	128667	0
chr1	160782074	160783175	0	1101	1054.66	114.283	113.193	747.3	90.1015	50.1787	3410	3562	14570	14610	11134	402073	1397
chr1	161658784	161659196	0	412	317.941	79.6979	42.437	215	4.90268	0	50103	5795	17617	16260	17417	291726	11529
chr1	161759451	161761044	0	1593	4627.45	235.718	243.239	849.4	19.2606	21.7313	5000	1433	1572	1592	21925	189878	0
chr1	162197215	162198162	0	947	355.453	2061.16	449.568	753.7	12.0306	13.8639	13211	0	157711	74771	157105	6995	260460
chr1	164140966	164142005	0	1039	0	213.016	110.951	798.9	13.7742	0	0	4914	491341	110001	385810	363401	836310
chr1	167714087	167715207	0	1120	1219.94	455.512	279.58	882.3	32.9764	26.8643	27057	435	7389	7289	6925	349653	22158
chr1	167872731	167873518	0	787	140.473	245.036	67.9482	1140.3	0.0145913	15.6868	14935	1632	31838	3927	29755	191342	9732
chr1	172041453	172041881	0	428	60.0054	50.7199	0	244.8	6.03351	0	14466	9632	17595	17595	107206	221225	270777
chr1	172961219	172962278	0	1059	355.835	1378.02	110.951	0	15.0728	31.8534	11842	1054	24545	24615	172179	31977	381354
chr1	173156402	173158495	0	2093	2837.3	1374.71	667.267	0	0	0	10869	0	6541	6501	14471	52088	271327
chr1	174823322	174824527	0	1205	1211.82	76.4564	14.3155	677.6	19.2678	22.0671	33154	10179	38358	12218	18776	476602	31656
chr1	176052836	176053278	0	442	342.04	266.493	210.98	350.4	8.34624	6.71608	194	0	38518	12158	120818	280573	48816
chr1	177648374	177649671	0	1297	558.386	896.249	414.163	81.7	14.9634	38.1378	64008	18940	117530	33545	412696	226960	1383875
chr1	181873001	181873659	0	658	340.363	1822.71	0	647.2	8.01064	7.67552	0	6437	32317	32017	32633	82252	109079
chr1	182343359	182343861	0	502	122.708	322.212	126.792	478.8	16.6779	0	0	1961	16595	15775	5169	59345	8617
chr1	183898305	183898708	0	403	878.804	85.0022	209.079	793.8	9.2801	12.6166	0	6580	16697	12921	16851	15617	342
chr1	184109641	184110089	0	448	0	349.555	81.508	4840.5	2744.77	965.437	133340	2509	88717	18167	87474	2657	210233
chr1	193356764	193357278	0	514	422.952	262.579	110.951	45.9	2.87449	0	15156	936	49160	18869	60990	755213	124543
chr1	198102188	198103045	0	857	75.5382	0	187.923	757.5	24.5426	18.7091	19576	17431	22838	324	22338	210268	78337
chr1	201550723	201552193	0	1470	802.814	3123.93	557.066	1739.8	37.8572	38.8573	363	0	21639	14787	41709	157	65246
chr1	203218992	203219593	0	601	200.24	938.849	0	123.1	7.15704	14.7754	0	4742	16897	17103	16982	21259	19257
chr1	203254105	203255582	0	1477	507.863	243.501	1230.71	1600	38.6087	62.3156	6671	0	954	914	0	54966	15094
chr1	203885329	203885857	0	528	0	79.8309	0	487.3	3.035	11.7052	5873	1621	54565	3755	53299	156973	38304
chr1	209165335	209166021	0	686	64.0336	150.076	65.0403	95.8	8.03982	8.15524	6150	5286	2871	2871	2787	60603	766374
chr1	212395625	212396196	0	571	46.9641	0	0	879	5.43527	0	33211	5344	3044	3101	34969	294524	121150
chr1	215209570	215210604	0	1034	329.477	309.497	240.374	528.4	10.1701	37.1303	0	2979	34286	34286	431331	26091	369409
chr1	217823888	217824504	0	616	0	224.91	130.846	79.7	14.8832	8.7309	29932	9688	16269	16252	18875	287955	30130
chr1	220779278	220779905	0	627	0	0	0	0	0	0	42224	2177	26356	8061	76256	78574	149494
chr1	221793433	221794291	0	858	166.419	140.234	0	250.6	4.3774	0	8186	16812	22641	22605	105204	246856	77236
chr1	228391575	228392947	0	1372	256.125	1697.24	319.208	785.8	20.2965	15.351	356	8350	8309	7769	7913	69967	28262
chr1	228465130	228466077	0	947	100.959	466.312	122.475	0	0	0	0	3300	1306	1306	1414	2098	101817
chr1	230565649	230566456	0	807	332.876	1413.44	208.185	337	9.71783	32.0453	6878	5944	3205	3165	3100	4687	149213
chr1	230705505	230707567	0	2062	738.604	2147.41	91.2984	735.3	9.73972	13.4322	1715	1459	70529	1381	70100	5901	89551
chr1	237695489	237696209	0	720	97.7953	118.892	104.58	54.5	8.7548	13.4322	0	17820	24905	24905	529598	477082	630152
chr1	244251029	244252714	0	1685	675.416	2681.94	204.143	505.3	26.1696	22.307	5593	3168	39225	10045	12059	3948	30805
chr1	246331536	246332619	0	1083	432.797	737.233	425.427	261.2	11.9649	27.8238	652	1241	50375	1694	195109	630040	373045
chr1	246387109	246388201	0	1092	601.643	435.836	200.792	133.7	24.2946	7.67552	8271	2160	3967	3925	139527	685613	317463
chr1	247708042	247709011	0	969	261.099	508.253	101.576	0	0	0	560743	12440	96438	13678	211751	2006546	214753
chr1	248147144	248150118	0	2974	392.139	356.677	221.902	1229.7	2834.47	1263.01	999845	12815	17020	16780	46364	2445648	626304
chr10	244245	245762	0	1517	1039.67	614.963	61.1868	363.7	29.562	60.6366	19599	1186	15226	9504	61111	70187	46865
chr10	342708	352932	0	10224	7224.29	7133.18	5508.21	38487.8	310.657	437.697	0	0	12484	0	0	26641	46526
chr10	2053377	2061901	0	8524	1996.48	9412.65	847.579	3984.3	70.3156	79.6335	40146	0	62115	17971	271245	13482	284508
chr10	3230113	3231275	0	1162	579.111	2657.74	278.793	839.9	9.51354	22.0671	456	3840	15009	8441	13842	5934	17759
chr10	5187249	5187957	0	708	0	0	0	0	0	0	77178	2242	148214	50130	266109	179361	308949
chr10	5878006	5878968	0	962	273.99	298.988	103.67	260.5	15.4814	21.1077	911	3791	3368	3388	3292	168168	30073
chr10	6154455	6156885	0	2430	8220.27	732.691	1096.35	2790.9	31.4662	41.7836	0	0	23471	15170	21296	28528	0
chr10	9087524	9088742	0	1218	490.342	592.464	187.369	1558.2	16.1964	19.7645	0	2464	156954	101279	567047	221556	971327
chr10	9162330	9164108	0	1778	379.651	906.948	87.2867	13429.9	57.913	141.038	26055	4559	81588	87088	491681	146190	1046133
chr10	9473446	9479845	0	6399	2108.24	2724.07	833.862	3520.4	167.479	257.178	51411	4115	97991	24609	175944	131244	1357249
chr10	9533053	9552695	0	19642	4315.23	8171.16	2502.88	16522.2	590.964	754.888	0	0	25141	25161	103094	190851	1416856
chr10	10514674	10516665	0	1991	537.879	1210.25	338.682	1065.4	33.6695	61.9798	714	0	46201	4831	542645	404071	703132
chr10	10706096	10707520	0	1424	455.257	584.493	311.828	566.9	18.0641	13.4322	29399	4363	6139	12053	351790	213216	512277
chr10	11274360	11274821	0	461	2145.16	229.185	404.965	553	9.20713	0	0	9534	9505	0	8986	165453	0
chr10	11510869	11511509	0	640	646.383	422.55	221.895	156.9	7.04031	17.9895	3810	2737	2717	2765	19445	70477	2035
chr10	12242832	12243417	0	585	1826.06	137.46	63.3299	80.5	6.09188	30.4622	0	4827	4568	4588	2357	287924	0
chr10	12568208	12569142	0	934	853.467	830.455	149.568	69	5.42797	3.45398	0	653	77164	32565	40516	473656	139744
chr10	12847381	12848454	0	1073	1974.66	470.075	110.951	1150.6	9.9221	28.4474	373	1357	41212	22681	169672	194344	9137
chr10	14969091	14970421	0	1330	3567.76	126.315	6748.34	829.1	18.8666	29.7427	0	3501	167	167	0	211196	1339
chr10	15311800	15315553	0	3753	626.152	855.046	331.323	3056.6	60.5467	44.614	39900	1927	52223	23996	60428	17076	134299
chr10	16533750	16534665	0	915	1438.31	208.668	257.104	0	0	0	0	823	8087	8146	26557	594788	32916
chr10	18418431	18425945	0	7514	1082.28	4007.12	1034.37	3665.3	85.6803	142.957	5646	0	78067	3511	490255	930851	402260
chr10	21894870	21895664	0	794	1041.65	118.892	221.88	114.3	3.356	7.67552	3015	2597	23966	24026	24523	431035	5996
chr10	22641511	22642485	0	974	211.476	237.798	194.9	0	14.0004	32.573	0	236	12107	7227	10775	15338	23155
chr10	24746628	24748059	0	1431	1234.27	1082.5	69.3773	984.2	20.654	28.7832	6149	4234	8064	4777	7552	763340	27166
chr10	25007763	25008518	0	755	402.296	81.6664	392.945	576.9	7.49994	32.8129	12458	2850	3318	2118	1984	979957	1960
chr10	25125349	25133426	0	8077	1770.67	3659.71	855.579	15960	373.451	273.153	0	6204	13565	6470	107651	855049	114730
chr10	27061141	27067627	0	6486	6103.78	1184.19	823.5	3976.2	92.9687	97.623	89	2397	16462	2729	16513	497764	7129
chr10	27465536	27466223	0	687	1146.68	156.346	0	69.8	11.0165	9.83426	0	20302	20392	19812	18856	441952	1769
chr10	31928154	31929803	0	1649	169.292	318.49	0	671.5	39.6082	21.1077	0	7250	35490	7990	35268	3943	112356
chr10	32137378	32138583	0	1205	851.694	295.048	93.5154	616.4	19.5889	22.0671	25708	124	12790	12813	11515	203500	52092
chr10	32970346	32970969	0	623	105.463	561.847	108.258	322.3	11.5928	20.1482	7959	1579	234722	30870	233901	442806	228930
chr10	34362157	34363024	0	867	0	310.066	105.332	1147.5	21.4566	21.1077	3501	523	25186	25152	463669	735321	934019
chr10	35732999	35733558	0	559	377.817	105.403	161.775	325.8	35.2819	34.8277	609	148	6798	6938	7024	162860	85526
chr10	38079707	38082762	0	3055	1094.47	1726.32	443.869	1731.3	41.7677	72.9175	0	8288	63774	10003	61663	2183167	37768
chr10	40875984	40878841	0	2857	0	0	0	0	0	0	837408	1491051	2168895	1765655	1983956	2680120	2208365
chr10	41670431	41677343	0	6912	0	0	0	3277	104.284	131.443	38906	692549	1370393	967153	1185454	1881618	1409863
chr10	42403145	42403808	0	663	115.334	70.9814	183.451	298.1	7.32485	3.07021	0	2809	643928	240688	458989	1155153	683398
chr10	43594891	43625087	0	30196	17085.5	39264.6	15950.7	67400.4	1849.66	1457.39	23550	0	0	0	0	3546	32416
chr10	48482633	48485118	0	2485	1193.4	5772.21	212.708	2414.3	78.9683	52.2895	198324	3702	1069	1049	127340	12801	958716
chr10	48634483	48638452	0	3969	1993.34	5400.34	675.972	1936.7	64.6907	127.078	350174	0	152919	48124	279190	12123	805382
chr10	50038725	50039256	0	531	3002.43	667.566	0	0	0	0	0	6771	25548	25581	142511	236127	0
chr10	50113531	50115181	0	1650	4360.18	765.443	118.472	1328.3	36.9161	25.1853	19917	2982	100354	7736	217317	310933	0
chr10	51657066	51658144	0	1078	0	0	0	123.1	27.6871	18.7571	19189	67133	84682	81162	33881	350454	61768
chr10	51995690	51996350	0	660	0	0	0	585.5	15.5981	26.8643	8546	13290	24266	24286	24468	12248	72829
chr10	52093158	52094296	0	1138	1371.1	338.019	348.531	920.1	41.7239	56.607	6462	6316	28200	7754	28619	84442	8429
chr10	53403601	53404697	0	1096	65.2451	678.698	118.703	319.9	23.5066	29.7426	14740	11806	54739	53559	53408	400404	52827
chr10	55203353	55204629	0	1276	233.187	654.862	0	476.8	19.3481	22.8347	0	899	156568	19282	1134664	371415	1745330
chr10	57216365	57217173	0	808	105.738	208.085	234.91	473.3	20.7999	27.7278	20656	0	903943	136509	902348	2384427	900605
chr10	57245584	57246785	0	1201	69.7539	459.625	301.601	774.5	24.6958	12.5687	0	2385	874331	113511	872736	2413646	870993
chr10	58661905	58663683	0	1778	784.916	401.675	625.618	576.7	100.381	96.5677	10024	0	239071	78161	279279	1527991	542479
chr10	59275861	59278716	0	2855	724.425	544.782	252.745	2609.6	40.936	62.3636	9770	0	658502	138280	746215	912958	690160
chr10	60009614	60011981	0	2367	861.702	675.559	416.92	665	32.5314	10.218	9638	0	15755	12693	12950	179693	12581
chr10	60608321	60609003	0	682	545.37	339.232	85.625	784.8	10.9143	13.2403	340	3575	103518	46253	335069	4594	611288
chr10	61312467	61312777	0	310	37.6979	109.975	0	15515.6	54.7904	51.474	4199	14919	73195	69519	155739	189362	239626
chr10	71481341	71482461	0	1120	1008.95	3979.95	212.25	70.4	11.943	35.4993	0	4360	23102	4475	213541	13044	318530
chr10	72706425	72708482	0	2057	715.61	2862.16	546.102	2228.6	45.9773	100.981	8292	0	20721	20741	57536	6162	61406
chr10	73176529	73177734	0	1205	452.887	751.869	251.813	516.9	16.7654	14.3916	0	12061	32286	20305	39256	4150	87672
chr10	74017095	74018807	0	1712	650.43	605.937	188.987	813.8	13.9639	25.5211	2683	0	1809	0	1339	168802	15556
chr10	74316245	74316830	0	585	425.439	237.811	110.951	952.1	10.3817	17.222	11495	10884	4906	4926	67657	467952	188226
chr10	75861243	75868404	0	7161	12315.7	2288.04	1275.92	3543.8	177.708	150.152	13565	0	4399	3309	40935	176699	0
chr10	76711596	76724120	0	12524	9311.4	2624.85	1911.8	87970.7	811.482	890.456	3909	0	13756	0	12947	322694	1621
chr10	77241582	77242313	0	731	400.448	1049.85	97.1004	640.7	9.96588	23.2184	15367	456	123721	23403	72179	3542	248542
chr10	80400605	80401723	0	1118	454.565	2234.89	26.7821	1706.9	95.617	176.633	0	7564	331651	9544	331366	40752	597896
chr10	82629017	82629621	0	604	140.84	155.525	64.8106	355.9	1.02139	0	0	753	57643	515	172607	131756	348622
chr10	84682394	84684774	0	2380	1145.05	1015.2	304.873	987.3	26.7021	21.1077	0	673	614914	685	615015	1268753	1218987
chr10	84723192	84725986	0	2794	807.913	1444.9	391.115	2263.9	95.0188	140.942	0	380	573702	37435	573803	1227541	1177775
chr10	85363292	85364056	0	764	200.333	51.5627	507.587	245.4	5.69062	0	691	0	48008	0	56830	589471	539705
chr10	86694916	86695739	0	823	138.16	765.44	62.6842	802.8	6.68283	13.4322	0	2841	394391	7232	394173	288346	421468
chr10	89011717	89012847	0	1130	0	0	0	606.7	52.0911	59.7731	56252	36947	48233	37053	47540	551192	145940
chr10	91147802	91148998	0	1196	384.092	69.7943	104.723	1026	6.01892	20.1483	0	70	3250	2838	2660	105546	31958
chr10	91601658	91603837	0	2179	602.266	1037.66	515.914	0	0	0	8004	4106	3784	4074	4098	323106	60584
chr10	94701304	94702552	0	1248	751.784	508.772	96.3884	809.6	155.427	198.22	0	19052	39373	22097	91895	122340	288337
chr10	99370775	99371699	0	924	805.749	876.585	110.423	473.5	13.1322	14.3916	0	588	21537	0	20695	92707	32521
chr10	99446038	99446924	0	886	427.924	999.165	18121.3	270.9	97.7473	83.1835	0	0	132	132	0	91405	10227
chr10	100276851	100278119	0	1268	671.7	2220.92	205.857	349.1	17.3491	14.5835	30262	9474	49367	41967	48713	1025	71792
chr10	101957770	101958824	0	1054	1316.21	217.233	229.492	644.7	20.1725	24.8015	47930	0	11886	10846	10528	106691	71
chr10	106491665	106492577	0	912	153.627	1349.08	229.762	474.2	15.9483	7.67552	14950	12538	30407	30239	377696	89025	405443
chr10	106617446	106617883	0	437	301.886	47.0901	0	698.3	7.01113	27.7278	7216	5290	48182	33002	503477	214806	531224
chr10	108828682	108833628	0	4946	1839.35	4887.88	936.637	3935.2	62.6406	113.214	14963	3992	87578	9680	352150	286894	2742460
chr10	108891393	108892168	0	775	91.3689	612.532	67.8901	247.3	15.6127	42.2154	0	7257	150289	3872	293610	349605	2733073
chr10	109907069	109907756	0	687	259.289	0	110.951	139.2	3.96155	7.67552	11584	120	132371	50040	161867	1365281	1717485
chr10	110151314	110151858	0	544	277.481	314.7	55.7507	35.3	11.2791	0	0	1212	239358	74101	206681	1609526	1473383
chr10	110480217	110481062	0	845	166.054	226.988	106.173	162.5	36.0041	21.1077	25320	29017	23093	23033	117871	1431924	1144179
chr10	111225619	111226483	0	864	38.6014	527.928	96.206	434.6	119.992	100.453	21116	13635	456693	8499	455384	686503	398758
chr10	111307135	111307996	0	861	0	951.217	0	884.6	7.18623	17.3179	10455	37391	375180	90015	373871	604990	317245
chr10	112065506	112066282	0	776	249.363	230.117	1580.23	314	9.55732	2.78238	1549	0	0	0	63	135859	3298
chr10	113010072	113010590	0	518	96.6327	177.842	0	161.7	17.1886	0	3500	11204	88106	42452	173324	22652	227044
chr10	113263715	113264833	0	1118	745.812	907.873	273.843	529.8	8.67454	21.1077	47	530	164871	93483	426967	230340	480687
chr10	114137067	114144029	0	6962	19358.6	3153.19	4427.32	3652.8	53.3824	93.3056	2320	1152	1063	1043	0	144159	0
chr10	114537248	114563348	0	26100	23875.1	8236.64	4137.23	13639.9	263.782	393.371	0	0	39560	34027	146202	52666	38362
chr10	115109570	115128365	0	18795	6938.35	27289.8	3098.21	13398.3	715.15	1002.23	0	0	48926	13591	310148	0	323461
chr10	115540829	115541631	0	802	99.2394	283.665	21.1624	0	9.79807	26.1447	2131	87	17805	6885	69263	11379	48082
chr10	115579189	115580615	0	1426	670.548	1435.32	69.2939	0	0	0	16801	0	19605	11005	30279	49739	19548
chr10	116368377	116387433	0	19056	7596.73	27149.5	2588.24	13676.2	208.299	301.504	0	0	64013	0	3730	0	118668
chr10	117225979	117227185	0	1206	0	700.393	170.83	315.8	19.9318	32.3331	83461	0	110943	48615	372039	410320	490942
chr10	117937766	117938948	0	1182	540.116	1557.83	191.048	268.3	16.6633	28.7832	0	3421	163084	18378	92836	94318	1104976
chr10	119131913	119132648	0	735	372.09	184.951	6090.23	742.8	10.4109	20.1482	0	132	2328	1228	0	78000	32517
chr10	119683118	119684416	0	1298	1161.25	2492.27	238.223	732.4	7.87932	26.2887	7506	4191	62534	62501	119880	22177	109915
chr10	120803038	120803696	0	658	3510.48	26.8856	76.3348	315.4	6.01162	12.8565	0	0	12684	12159	12026	36812	0
chr10	122977605	122978414	0	809	374.392	966.522	138.024	992.6	28.2999	10.362	8867	5067	148741	13782	268631	39307	308106
chr10	123010817	123011955	0	1138	499.826	1627.02	61.0606	510.6	14.7227	6.71608	0	5018	116261	8160	301843	72519	341318
chr10	123730975	123732088	0	1113	3451.84	462.037	231.036	388.4	23.3607	23.2664	0	2586	1988	2188	993	72378	3470
chr10	124741519	124742915	0	1396	1064.74	777.267	644.438	330.8	16.8968	48.9794	8299	0	1495	1475	808	211788	0
chr10	125067487	125067777	0	290	94.2936	78.5436	0	61.1	7.26648	0	125	6007	19339	6623	83359	270284	116855
chr10	125410196	125411237	0	1041	257.156	973.684	153.027	643.3	67.3244	43.8464	39144	4791	68272	6992	248063	9787	158037
chr10	126883051	126895509	0	12458	5554.82	18533	3897.82	5716.4	300.888	477.801	0	0	0	0	33406	0	203170
chr10	129696393	129697106	0	713	421.337	676.844	171.394	1368.5	13.6137	15.351	6887	3862	43969	8070	148615	9316	153814
chr10	130822602	130825361	0	2759	1288.15	2309.2	385.636	3654.9	347.478	364.491	0	0	440035	4535	439479	984047	908771
chr10	132704815	132705970	0	1155	338.763	439.46	153.485	0	47.0571	14.3916	4238	17739	135714	135666	715842	1414311	718654
chr10	132815839	132817442	0	1603	907.18	616.035	144.226	744.8	20.7926	7.67552	0	1983	24242	24194	826866	1302839	829678
chr10	134224077	134225645	0	1568	905.192	2821.72	357.756	1186.5	35.9531	61.788	0	2303	10344	9431	12698	14710	175096
chr11	1134451	1135223	0	772	342.399	1140.76	146.654	390	7.82095	15.1592	7393	8655	83107	11113	148078	80347	122318
chr11	3180166	3181207	0	1041	502.995	2782.29	239.691	251.2	1.16731	0	42419	2984	57310	9049	100912	6267	106881
chr11	5194618	5195384	0	766	0	469.055	190.283	5.2	9.6011	14.3916	8096	16177	106527	49014	422404	353110	460502
chr11	5710191	5710890	0	699	288.827	0	4908.18	502.6	9.67404	15.3031	4090	2507	0	0	0	93665	6195
chr11	11090440	11091215	0	775	181.328	701.159	66.2717	69	7.80636	0	194	327	3590	20299	134617	84689	214630
chr11	14335429	14336378	0	949	265.692	89.3068	2008.77	271.5	52.879	57.5664	923	1215	36134	4605	4810	83584	23785
chr11	16347604	16348702	0	1098	614.385	1248.87	46.0062	0	0	0	6772	0	84063	45420	286442	279503	414364
chr11	17192675	17194167	0	1492	2400.81	502.601	221.902	2202.7	39.5717	36.4587	0	323	35329	9051	33932	155896	21320
chr11	17830304	17831363	0	1059	811.32	575.854	193.659	885.6	17.2397	2.44657	12756	379	46220	46160	73432	59456	36470
chr11	18892110	18893078	0	968	202.267	1273.04	76.5997	544.1	14.0077	1.43916	4418	4421	100416	7621	148342	15361	254948
chr11	19677535	19678300	0	765	292.972	495.763	146.916	429.4	51.8211	47.2524	0	0	3456	3476	55108	24875	418096
chr11	24654922	24656073	0	1151	83.8246	109.26	221.902	810.9	12.4172	6.71608	24405	1940	1149699	39353	1650271	2038193	1807846
chr11	26538998	26539595	0	597	105.738	910.511	0	342.3	5.13615	11.8491	1544	422	114721	90181	90211	154671	982074
chr11	27196361	27197836	0	1475	232.846	156.117	0	87.8	13.9128	23.0266	10339	603	57839	7840	185982	11438	323833
chr11	29420699	29421135	0	436	0	0	0	656.5	10.9435	16.1186	13028	5210	691747	55055	922972	1010866	934488
chr11	31173444	31174486	0	1042	341.601	1040.15	134.117	508.4	13.8034	28.7832	5144	6656	44598	19952	216389	643866	261938
chr11	32232389	32233174	0	785	55.9999	598.923	12.6191	436.9	16.9478	22.0671	34175	3541	104625	34345	103078	224291	108574
chr11	32322968	32323683	0	715	419.415	743.72	62.761	332.7	9.11958	0	11418	2817	21453	31413	94181	133782	199153
chr11	33829617	33830289	0	672	109.134	243.588	28.1695	0	0	0	45296	0	26847	0	32846	5032	64345
chr11	35133425	35134199	0	774	484.274	308.75	231.238	976.9	10.0826	11.1295	0	526	33905	2357	13687	299359	34635
chr11	36463973	36465057	0	1084	567.695	455.028	86.0078	1342.7	17.3345	21.9712	9174	10240	295	329	64392	64313	40306
chr11	42416915	42417866	0	951	342.04	258.076	205.178	0	0	0	9996	7773	915570	128405	749656	1161397	923059
chr11	44393805	44394648	0	843	327.956	1442.67	32.0932	0	0	0	2735	296	20921	20921	65941	5409	197386
chr11	46411049	46412637	0	1588	832.694	6825.93	15477.4	686.6	15.2333	36.2669	0	0	0	0	0	0	4860
chr11	46910161	46912061	0	1900	774.85	1938.52	564.682	138.6	13.424	13.4322	0	0	42217	0	26425	15272	71331
chr11	47674950	47675881	0	931	3.67784	349.182	0	1463.9	14.8904	0	2929	3919	9035	9015	10275	59774	14569
chr11	48674639	48675348	0	709	0	118.892	31.3724	983.6	9.36764	26.2407	0	11654	499415	314888	543122	1059463	507752
chr11	50896383	50897394	0	1011	0	0	0	1911.7	20237.8	10828.2	158736	180186	2721159	638739	2764866	3281207	2729496
chr11	52358678	52359291	0	613	0	0	0	447.2	6.54421	20.7239	935036	779862	4183454	2101034	4227161	4535454	4191791
chr11	53014418	53015592	0	1174	0	0	0	397.1	3.356	6.71608	1584121	1435602	3535403	2410004	4063066	3879153	4051801
chr11	56194584	56195415	0	831	33.535	112.661	110.515	524.4	6.32534	0	6230	0	355580	5075	883243	699330	871978
chr11	58130023	58130518	0	495	0	268.875	0	386.6	9.06122	30.4143	2919	12095	70718	1117	209272	593516	164233
chr11	58217689	58219318	0	1629	581.606	745.561	214.422	522.3	52.3975	73.5411	4002	5015	16305	16305	120472	504716	75433
chr11	58709079	58709797	0	718	525.714	1092.95	218.342	2.5	15.4668	27.8238	0	2756	16309	16285	115729	14237	172959
