Chr	Start	End	Distance_to_Origin	Distance_to_CTCF	Distance_to_DNaseIHSS1	Distance_to_DNaseIHSS2	Distance_to_H3K4me3	Distance_to_H3K27me3	Distance_to_H3K36me3
chr2	44094986	44096477	17783	28762	58274	8579	8599	8605	10451
chr2	45228891	45230225	414742	0	28268	45887	45887	0	18787
chr2	47815373	47816813	112593	18839	16808	65363	9572	5994	0
chr2	47912231	47912911	105583	115697	96565	3332	2905	1577	2129
chr2	49255808	49256313	506506	70010	498348	145275	0	1648	54749
chr2	50015182	50018381	1265880	829384	352773	96245	15349	0	5290
chr2	56429135	56430187	516602	11973	16668	17301	17271	814	2809
chr2	56876385	56877899	963852	459223	276458	232181	21877	4009	17977
chr2	57223520	57224879	1092742	806358	623593	518837	182297	67	14014
chr2	57817504	57819822	497799	1400342	167372	24859	19184	5421	14356
chr2	58195017	58198878	118743	1172953	51888	18518	18478	14460	43440
chr2	58778379	58779257	323416	592574	122212	19259	17759	1876	41866
chr2	58792962	58795785	337999	576046	136795	2731	1231	2032	25338
chr2	59217407	59220525	762444	151306	561240	195934	5161	3438	16488
chr2	60642140	60645653	348890	150428	21205	21003	996	5083	68379
chr2	61363745	61364237	6622	446006	7192	7839	7839	798	0
chr2	66516651	66517219	1014157	169298	143787	144897	51960	7782	1039
chr2	66973224	66977929	1379897	162189	310431	189905	0	8844	0
chr2	68715280	68715920	91118	146405	19683	20656	131	70	50277
chr2	71074868	71076997	136419	11764	37638	1889	1899	6031	0
chr2	71083247	71086016	127400	2745	28619	4213	3040	0	0
chr2	71467371	71468403	89548	224374	12429	12767	12767	698	8975
chr2	71955656	71957810	294442	29437	80048	396752	100673	0	0
chr2	75255087	75256183	58149	169750	27097	26873	24533	1300	12591
chr2	77307897	77308501	1376269	1454094	1072247	480813	320393	1803	19675
chr2	78699061	78710387	2767433	2845258	2463411	798312	70430	0	0
chr2	80450910	80451378	4197637	4583440	4215260	240130	115866	848	6286
chr2	82225752	82226181	2422834	2808637	2458976	331940	13031	9649	4896
chr2	82684295	82685054	1963961	2349764	2000103	360562	49977	16760	5539
chr2	83821236	83822488	826527	1212330	862669	719589	75832	1058	0
chr2	83889405	83890070	758945	1144748	795087	652007	32177	14493	0
chr2	85690076	85691175	61162	157841	24440	25152	24472	8210	714
chr2	87289668	87291209	287493	272169	11005	12287	11427	165239	236654
chr2	87557755	87558215	555580	540256	253451	65596	10728	101013	16706
chr2	87918535	87919965	413595	830846	396055	294576	14684	147519	162038
chr2	89146991	89147757	97317	386786	8929	32097	15507	14592	229889
chr2	89194531	89195818	144857	434326	28513	9467	1498	7484	181828
chr2	93897642	93898473	1852770	2081048	1792301	1637723	1502898	1520759	917587
chr2	95864152	95865101	14485	146003	7507	8075	8015	5280	5808
chr2	96435757	96436772	238147	47416	220391	220564	34354	21936	682
chr2	97234699	97235191	16044	101834	28392	31635	11855	2941	4994
chr2	98913215	98914764	153791	11987	145917	27284	16069	0	24086
chr2	99690415	99692882	49393	158674	63948	32751	6911	2077	788
chr2	100529553	100530142	430861	29414	191288	14977	14914	3598	9527
chr2	100549025	100549923	450333	9633	171507	3758	581	528	0
chr2	101081579	101089036	50569	142628	46986	10698	0	0	4495
chr2	102519985	102526357	453723	155962	203973	110819	2699	0	47420
chr2	102758091	102758655	221425	75555	213149	58407	36936	1705	2848
chr2	104533234	104534143	1143886	585443	461244	378719	2436	0	0
chr2	105236878	105237849	440180	114928	172044	317004	36034	1809	0
chr2	105750132	105750972	36300	13583	9084	3688	3708	623	0
chr2	107232849	107235675	455052	34107	33642	258065	33681	10492	0
chr2	107986495	107987220	1086031	716588	342252	1011711	21508	10203	8117
chr2	108827523	108828376	244875	806464	236417	237180	3960	3794	0
chr2	109258049	109258699	121015	376141	28774	29185	4105	1030	0
chr2	109348864	109350071	29643	284769	12324	12900	12182	7290	0
chr2	110026559	110028171	560083	1322	77553	155415	13395	0	169367
chr2	111361347	111362286	34742	126898	69920	70590	70148	42703	6055
chr2	112472015	112472958	342172	19287	167459	8391	7623	1460	8614
chr2	112739861	112740832	74298	33256	17788	38142	0	2763	4136
chr2	113203436	113219710	24111	174926	12363	12092	11111	0	0
chr2	114369202	114370419	104970	338938	7981	7278	7278	7200	0
chr2	115108598	115109255	363059	304347	454948	371134	197451	1839	7492
chr2	119751928	119765612	239601	4164	111126	118733	3504	0	0
chr2	120648078	120649938	10637	259623	120027	27764	27794	0	109
chr2	124391995	124393224	1866061	1844917	490574	57741	58857	2324	0
chr2	125709962	125710321	1707385	1623741	139710	377528	76438	1550	25123
chr2	126025727	126026744	1390962	1307318	175549	61105	8463	13491	27493
chr2	127648442	127648893	192538	96631	4381	4338	4318	476	26307
chr2	133050519	133051601	602522	96736	6805	19785	14435	14342	4399
chr2	137102298	137104360	364581	9501	43332	16088	16076	8157	10760
chr2	139782664	139783283	428320	245337	501390	6453	30742	4486	15766
chr2	140793801	140795111	1439457	1256474	1512527	179845	128818	7677	5167
chr2	142165381	142167063	1445776	720558	720888	502318	104473	3675	38149
chr2	144357104	144357860	23705	337863	129907	98784	34900	9232	3122
chr2	144893982	144895268	432191	198076	111610	46148	15251	3874	0
chr2	145395601	145396721	933810	9216	119560	7357	7317	12724	0
chr2	146788955	146794920	1924918	772487	1512914	111424	98984	978	0
chr2	148194679	148195513	524325	1161993	405430	62023	45035	13378	38316
chr2	149291559	149292642	44272	64864	17689	24295	22954	0	4747
chr2	152484320	152485506	152640	34595	197343	142610	8470	332	72702
chr2	152976814	152977901	0	215136	20419	45375	13735	17626	3784
chr2	153146130	153147181	157872	45856	43998	44395	44395	8454	10633
chr2	154113456	154121850	494487	211986	149745	213522	21092	8499	18956
chr2	156006958	156008989	2259384	1167416	3811	4454	4454	0	8612
chr2	156181288	156182324	2086049	994081	178141	61164	13844	402	18533
chr2	158684008	158684619	393108	91412	47281	229904	37163	7439	8339
chr2	160147867	160148817	50715	495850	3875	4443	683	428	5158
chr2	161395553	161397010	606552	180678	44927	22183	22209	1089	9352
chr2	162409138	162409807	144051	71293	51315	155501	17484	3255	7283
chr2	162732352	162733004	389871	232421	196944	29372	5295	9504	30608
chr2	163060435	163061171	61704	39908	110285	16465	16505	0	33040
chr2	165841927	165843032	934672	143630	143075	6484	6464	6339	13540
chr2	169511312	169513276	29361	299715	163117	52828	20668	2779	0
chr2	169785173	169785553	230643	247348	37838	32763	7809	432	73699
chr2	174097355	174098911	32359	199338	72907	5585	4230	0	29793
chr2	175694654	175701842	199397	159718	99411	77240	0	0	37152
chr2	175974597	175974926	4464	112901	26491	58090	1000	1037	57257
chr2	176147712	176149604	103231	8182	100775	343	368	276	0
chr2	176764954	176765588	29023	36945	100013	2775	30871	9521	5749
chr2	177190859	177192501	11007	81718	55022	33795	653	6099	48687
chr2	178273073	178273561	20811	366245	14175	15569	10649	7378	12931
chr2	179506146	179507216	28925	273542	110046	110442	58600	3346	10720
chr2	180225339	180226112	576384	405686	95352	10535	10475	2563	82577
chr2	181762740	181764467	573559	781231	80232	80689	37869	1645	3442
chr2	182343766	182344362	2820	201336	11381	20822	20882	3169	10843
chr2	185908279	185909446	1453276	1967385	105614	599035	88114	10355	8713
chr2	187505252	187507030	22188	2939389	48687	0	0	0	3550
chr2	190656884	190657208	614	178828	6221	7660	6341	963	0
chr2	192267926	192268912	278156	105637	157388	68813	68882	0	8080
chr2	195803395	195804288	1196641	1654149	593363	82667	13844	665	17342
chr2	197044644	197045238	31567	413199	2878	3520	2016	0	0
chr2	197203790	197204602	2839	253835	65291	6153	2074	1383	13656
chr2	198208115	198209826	41128	749535	10235	15710	15710	146	15985
chr2	199193281	199194177	616632	15496	322800	13729	13722	0	7478
chr2	200542162	200542821	242081	68573	172150	13920	26264	4011	9960
chr2	201089722	201094079	160630	28074	76577	77169	73677	0	0
chr2	202840599	202841100	212544	370432	56435	4116	4156	2222	6265
chr2	202853661	202854262	225606	383494	43273	8297	8257	3416	1999
chr2	203490777	203494087	69872	904484	4825	5429	5429	4680	2141
chr2	205258989	205259884	657818	159018	149901	216068	58672	0	14733
chr2	208916611	208917443	184580	53771	25699	26227	12073	782	29035
chr2	212288936	212289956	952137	1451138	789420	56272	992	1573	13602
chr2	214869482	214870539	722875	1447097	237954	69942	28657	13562	6783
chr2	217809476	217810065	437918	20396	251225	140951	4411	464	20147
chr2	220153804	220155378	2117	8383	3952	4278	4278	1838	0
chr2	221661355	221663014	1179849	700786	773114	250039	4673	1481	1306
chr2	222760375	222761035	579158	120276	321371	321891	33111	5497	23362
chr2	222828736	222831243	508950	70076	328771	351753	34442	0	0
chr2	223765571	223766690	7893	221320	10670	10286	10306	1793	8444
chr2	225321453	225321911	17472	71981	13717	62965	13969	765	5343
chr2	226321852	226323233	462021	850498	413948	19468	19488	11436	12302
chr2	228237142	228238360	15713	526899	45343	12016	11457	547	10260
chr2	231797339	231798975	18160	69218	6562	9348	6315	3067	0
chr2	233277055	233279124	76432	3964	135210	26252	6332	18278	1096
chr2	235379377	235381315	619688	61671	20552	24113	2721	4137	0
chr2	235461100	235461987	701411	15934	54856	7254	0	1645	0
chr2	236756086	236758309	723736	2686	351953	59267	59267	0	0
chr2	237170075	237171915	310130	8583	273817	80359	46521	0	1932
chr2	237296826	237299372	182673	18246	146360	11452	11504	5811	0
chr2	238029888	238031119	22658	79446	34265	0	0	0	9839
chr2	238038266	238040724	31036	87824	42643	7109	7082	775	14516
chr2	239472801	239474896	111874	4172	69622	137137	7262	0	6524
chr2	241735514	241736588	193873	20227	170364	35308	6044	8840	0
chr2	242031992	242033628	0	109947	4312	8088	2972	3884	0
chr20	2146563	2147168	18928	76244	40536	6010	6088	6111	5488
chr20	3827624	3828503	7381	68194	0	0	120	0	0
chr20	4747145	4749684	14050	130210	5103	5621	5661	0	0
chr20	6132893	6134435	110559	28775	28990	9565	9581	512	3912
chr20	8285016	8285951	321858	764127	90046	245	165	0	10358
chr20	10123484	10124016	262029	10725	107259	76200	29100	36243	26280
chr20	10683298	10684288	61987	9847	27714	28334	2982	5778	16325
chr20	16204348	16205462	225655	1003520	236401	10657	4050	0	6931
chr20	17281615	17282534	311488	14025	203153	74623	13775	5241	47411
chr20	18725460	18726360	0	463689	48301	48276	5119	7245	3992
chr20	23104150	23104813	231509	122213	37198	23705	5146	1425	2215
chr20	26578990	26579520	906662	1519482	587626	388466	375545	312596	358643
chr20	27161527	27162075	1489199	2102019	1170163	971003	958082	895133	878937
chr20	28095915	28097411	2009315	1966471	1513945	1514185	1418922	1485713	0
chr20	30333015	30336856	5438	120333	3994	5951	4731	1608	0
chr20	30697978	30698523	3982	85907	0	354	374	86	0
chr20	31952853	31953587	0	41460	34482	26916	18209	1466	0
chr20	32121273	32122336	16336	209880	42227	20560	20560	5314	4477
chr20	32154197	32154843	15412	242804	75151	1513	1493	9487	0
chr20	32691991	32697204	0	70703	828	2872	1292	0	13113
chr20	34188835	34189340	24725	571	0	236	196	0	0
chr20	35017888	35018710	75397	0	45832	46046	46046	3858	0
chr20	36235160	36235914	83655	22398	77952	8432	9584	1953	742
chr20	39434970	39436232	253686	61	116161	116086	91866	561	0
chr20	39691344	39692605	1099	203889	14019	33940	531	0	0
chr20	40771652	40772235	609804	239890	448223	408221	6945	2967	9799
chr20	42118414	42120302	20000	235107	15832	454	434	1128	0
chr20	43262595	43263215	0	111839	8196	11741	8181	8338	21892
chr20	43302904	43303204	23910	71850	20882	27240	2440	9094	4437
chr20	43404897	43406496	120084	11594	30103	107680	25533	1825	0
chr20	44466290	44467337	2285	192283	3044	18679	3486	4392	0
chr20	44786920	44787376	28868	1570	36098	15880	15900	5001	26117
chr20	45366233	45372874	50999	26142	47411	8542	8582	0	0
chr20	46612854	46613500	301404	23620	197555	8510	910	0	4679
chr20	47623996	47639058	0	296274	22698	23678	23698	0	0
chr20	48009740	48011338	102189	0	89546	8510	8476	1539	0
chr20	52353288	52354015	153942	292497	0	6938	0	110	0
chr20	52451687	52452330	112140	336985	5024	3769	0	57	10269
chr20	53799642	53801008	1142883	1009011	973784	82145	65118	11175	0
chr20	53976272	53976948	966943	944383	956636	92971	71388	5362	33147
chr20	54881145	54881829	62062	39502	51755	51987	37207	2412	6805
chr20	60250112	60251229	296470	692981	388079	345635	82534	15822	2181
chr20	62289538	62290064	2288	171325	0	0	0	0	122
chr21	92585	93815	15652241	32091722	9873894	15305761	9395734	9496526	9635148
chr21	1526942	1527426	14218630	30658111	8440283	13872150	7962123	8062915	8201537
chr21	1607398	1609845	14136211	30575692	8357864	13789731	7879704	7980496	8119118
chr21	2498096	2499856	13246200	29685681	7467853	12899720	6989693	7090485	7229107
chr21	4105494	4105984	11640072	28079553	5861725	11293592	5383565	5484357	5622979
chr21	5764898	5765660	9980396	26419877	4202049	9633916	3723889	3824681	3963303
chr21	5994431	5995143	9750913	26190394	3972566	9404433	3494406	3595198	3733820
chr21	6642984	6643620	9102436	25541917	3324089	8755956	2845929	2946721	3085343
chr21	8828881	8829826	6916230	23355711	1137883	6569750	659723	760515	899137
chr21	10651404	10652046	5094010	21533491	683444	4747530	197567	50161	446824
chr21	11636044	11636532	4109524	20549005	1668084	3763044	492080	449104	1431464
chr21	16492596	16493470	597287	15692067	53783	55132	38426	7379	4033
chr21	16540164	16540969	598425	15644568	101351	14247	8120	0	597
chr21	16582832	16584227	555167	15601310	144019	27468	3648	2103	28872
chr21	16675417	16676530	462864	15509007	236604	104066	12313	1642	0
chr21	17062144	17067529	71865	15118008	34200	34547	18365	0	0
chr21	17725191	17727738	570306	14457799	88293	44327	22267	2052	5744
chr21	18821652	18822620	150878	13362917	62197	4436	4376	7991	6637
chr21	19250618	19252295	67438	12933242	57168	23181	21721	3384	5682
chr21	20541306	20542917	1358126	11642620	1347856	170327	75579	11760	0
chr21	21074257	21074908	1891077	11110629	1880807	703278	150646	24686	0
chr21	22534596	22535762	3351416	9649775	3265211	2163617	660	0	0
chr21	22780958	22783600	3597778	9401937	3017373	2409979	11869	6632	827
chr21	23354439	23355055	3387661	8830482	2445918	2972981	23156	2506	5731
chr21	23642380	23643212	3099504	8542325	2157761	2684824	45536	19496	6466
chr21	23648712	23649443	3093273	8536094	2151530	2678593	51868	25828	12798
chr21	23663648	23664343	3078373	8521194	2136630	2663693	66804	13514	5409
chr21	23816504	23818009	2924707	8367528	1982964	2510027	152385	19758	10312
chr21	25420608	25421629	1321087	6763908	379344	906407	79304	2261	46634
chr21	25891025	25891714	851002	6293823	88734	436322	89886	4273	0
chr21	26667194	26667772	74944	5517765	100542	3444	3264	10152	6358
chr21	27415105	27416196	282280	4769341	252246	74961	24140	3023	0
chr21	27996371	27997173	863546	4188364	833512	487107	1601	11049	0
chr21	28055993	28056629	923168	4128908	893134	546729	2050	12799	0
chr21	29585446	29642080	604607	2543457	475540	247354	0	0	0
chr21	30246081	30250611	0	1934926	6102	6985	5952	3416	10627
chr21	31359618	31360503	613700	825034	644649	137306	47596	7273	6887
chr21	33157488	33159548	83233	85069	52037	12304	0	0	7274
chr21	33164241	33165536	89986	79081	58790	19057	5770	0	5699
chr21	34654774	34656091	0	100450	13054	12465	12465	2114	4512
chr21	36417470	36420759	186789	28103	0	717	0	467	0
chr21	39085889	39087643	195258	6421	81303	12645	12625	297	0
chr21	39877370	39878594	311057	7959	236269	149166	66246	0	0
chr21	40398976	40399919	143440	22460	153913	9861	9844	3556	2007
chr21	41437050	41438547	669157	913521	618628	99559	118766	9577	0
chr21	42748484	42749444	0	93638	5439	6808	6460	1450	3113
chr21	43028400	43029031	189483	82226	157781	85316	39805	1618	565
chr21	43156657	43157692	60822	24825	29120	15184	3736	0	751
chr21	45314292	45344723	0	68914	0	14313	0	0	0
chr21	46135398	46137281	51074	6330	83123	84415	57316	1170	2384
chr22	472213	472914	17052878	17375029	17044128	17045342	16575822	16600871	13958668
chr22	1975646	1980000	15545792	15867943	15537042	15538256	15068736	15093785	12451582
chr22	2037519	2038358	15487434	15809585	15478684	15479898	15010378	15035427	12393224
chr22	2337571	2338106	15187686	15509837	15178936	15180150	14710630	14735679	12093476
chr22	2605016	2605617	14920175	15242326	14911425	14912639	14443119	14468168	11825965
chr22	3994594	3996313	13529479	13851630	13520729	13521943	13052423	13077472	10435269
chr22	5532043	5532398	11993394	12315545	11984644	11985858	11516338	11541387	8899184
chr22	7075745	7078096	10447696	10769847	10438946	10440160	9970640	9995689	7353486
chr22	7553481	7554123	9971669	10293820	9962919	9964133	9494613	9519662	6877459
chr22	7592760	7596905	9928887	10251038	9920137	9921351	9451831	9476880	6834677
chr22	8315245	8316076	9209716	9531867	9200966	9202180	8732660	8757709	6115506
chr22	10973870	10974686	6551106	6873257	6542356	6543570	6074050	6099099	3456896
chr22	12882453	12884072	4641720	4963871	4632970	4634184	4164664	4189713	1547510
chr22	14277468	14280036	3245756	3567907	3237006	3238220	2768700	2793749	151546
chr22	16449425	16449930	1075862	1398013	1067112	1068326	598806	623855	0
chr22	17531204	17531922	320	316021	11427	12800	6874	7246	18738
chr22	20347052	20348463	219072	146828	38487	39388	4941	41670	262
chr22	20819265	20820051	5290	33993	28867	30105	0	8428	19151
chr22	22008385	22009705	0	581125	623	1941	1122	341	14023
chr22	23899746	23901391	133596	6445	35324	35482	17782	6103	0
chr22	24480484	24481966	0	559032	69429	20830	20463	2815	3863
chr22	24606727	24610622	32277	492367	53038	28154	2034	12385	0
chr22	29290094	29290564	96968	1836	10020	10650	4682	2238	0
chr22	35627587	35629883	28905	244660	672	0	0	0	185
chr22	36396898	36398258	139090	72345	26178	63758	15438	9448	0
chr22	37722168	37723046	13817	291	14939	18424	3570	232	0
chr22	38116334	38117996	27366	81272	23237	23330	23370	4015	17784
chr22	38434417	38435411	19997	12950	17461	12965	3653	3902	0
chr22	42743927	42744768	132591	4622	19784	20588	7876	858	0
chr22	43728997	43733449	150090	4394	68692	9106	5873	0	0
chr22	43973719	43975759	384199	695	231605	189155	56787	3033	0
chr22	44196960	44199397	160561	21305	7967	8799	2376	4127	0
chr22	46186316	46188527	901	86213	4574	14632	14472	4552	0
chr22	48016504	48017997	445553	870894	619303	374408	9689	10750	0
chr22	48878677	48880895	1034380	7996	1167922	38273	7501	7397	30043
chr22	49283812	49286996	628279	394796	761821	414160	305906	0	0
chr3	1053685	1054481	2116150	575446	519096	379167	63891	1202	411
chr3	6289554	6290860	1027361	1156529	601	608	596	2168	0
chr3	8545563	8546201	35850	60720	0	2059	0	0	9541
chr3	11656061	11656709	13284	361093	12219	12557	9027	0	0
chr3	13381263	13382060	0	58833	73731	7339	7339	410	0
chr3	16598531	16599566	54271	18286	40155	5886	6067	6003	12454
chr3	19087122	19089679	903729	601405	54733	98777	26554	0	849
chr3	24164249	24167627	146064	64052	172009	28269	28169	2603	19405
chr3	25037325	25038504	606851	344717	474129	441730	11232	2543	2467
chr3	28898078	28899094	532117	20279	188454	15254	15254	1740	38365
chr3	32629947	32631120	98115	157922	10674	10523	3545	0	10284
chr3	33875364	33876233	4861	614225	33496	35200	0	0	0
chr3	34112404	34114710	202274	851265	14009	13640	4740	0	11195
chr3	35297424	35298529	1387294	382543	382587	893680	39527	4275	3563
chr3	39019741	39020810	87751	13455	72022	72586	20726	4845	73833
chr3	39928323	39929257	426896	75893	76624	77178	8559	17093	1554
chr3	40207549	40209148	147005	0	2230	2888	2908	0	0
chr3	41053840	41055266	196682	14313	184798	40476	40456	7585	11374
chr3	44638596	44639181	27695	287802	11455	12199	11832	8920	0
chr3	46257470	46258132	231141	19089	7587	7646	7366	988	6276
chr3	47743724	47744385	0	129353	38926	39171	18677	3751	22747
chr3	48550806	48551189	5565	3226	8511	30035	5502	5467	0
chr3	50988840	50989517	343858	91264	549	77376	19519	939	2777
chr3	51598661	51599270	14414	151760	24662	25897	25117	20170	0
chr3	52640579	52641599	382	712922	68155	63457	63457	1599	25173
chr3	55614121	55614822	988237	88795	27506	27234	23654	376	5608
chr3	56641983	56642571	9249	59062	49225	50159	36847	17811	0
chr3	58112622	58114535	1112	96047	14823	10418	10418	1449	6569
chr3	59350940	59352153	933715	34625	85317	8443	8463	0	7480
chr3	59407258	59408957	990033	90943	28513	28279	2859	433	0
chr3	59427634	59428364	1010409	111319	9106	8872	1401	0	2508
chr3	59483653	59485259	1066428	110112	46032	17029	16999	5073	0
chr3	64176067	64176619	171717	50771	33566	34362	13387	1482	2926
chr3	67587371	67589795	7931	270238	15403	19766	6685	65	42254
chr3	68180994	68183876	483370	269976	474560	340210	123802	8610	0
chr3	68428691	68429786	598497	287362	632025	278410	26127	4394	14737
chr3	73421049	73421713	308840	21856	76591	76383	11043	5532	6958
chr3	73608350	73609017	496141	146479	109814	64589	20619	0	4694
chr3	73842070	73843193	729861	380199	343534	112263	65957	12016	6372
chr3	79748946	79749963	982924	6287075	679464	1376702	38969	557	0
chr3	79886918	79887899	1120896	6425047	817436	1514674	13377	4122	0
chr3	81458910	81460295	119735	6151288	348413	74321	7989	0	880
chr3	81974910	81975409	175516	5636174	48541	15264	15254	12967	1859
chr3	84952576	84953517	3151087	2658066	54132	914561	54499	11901	0
chr3	88536795	88538250	369158	693420	334403	46691	46711	3882	41951
chr3	90176263	90176944	2008626	2332888	1019170	41352	54732	4133	0
chr3	92701488	92702323	1076620	4858113	858109	996533	858093	856892	2136395
chr3	94704683	94705223	861201	4652284	921551	922859	47579	815	294686
chr3	96828946	96829796	829225	2527711	295860	244302	244114	2196	1657
chr3	99446367	99447188	423375	88733	88487	25156	25088	6616	13410
chr3	106289441	106290711	310254	1276490	312439	4057	4057	0	44419
chr3	109456984	109458667	1083788	1330372	656040	6011	5980	5349	17245
chr3	111073797	111075139	765150	164819	186228	150706	27942	2035	0
chr3	111905413	111906154	56138	152306	514	133	122	10888	3407
chr3	114088472	114089472	17756	1120147	13334	48148	13264	0	11275
chr3	114311993	114313051	241277	896568	137699	26540	9909	26	0
chr3	114676208	114677070	605492	532549	141811	134054	16146	1570	7065
chr3	118194967	118196942	159911	403936	327662	0	0	1597	26637
chr3	119242211	119242933	0	274977	22370	24807	23507	894	0
chr3	122503761	122505735	44150	133840	6049	6861	6861	0	21214
chr3	124042812	124043866	370475	14380	259359	115828	24648	4897	17202
chr3	136729791	136730956	64972	751032	1933	1875	1900	0	829
chr3	138386999	138387433	3845	199167	58326	18203	18203	17	15977
chr3	142986550	142987556	139805	302914	102246	8000	7980	0	6557
chr3	144201954	144202839	482724	1518318	279998	15399	50	3654	5662
chr3	145623024	145623632	607791	570708	254443	4840	4840	371	5250
chr3	147474290	147475169	1223913	337379	188588	327687	133222	3670	1231
chr3	148765629	148766742	4296	77351	36218	4605	4605	4824	24995
chr3	151565869	151566381	451629	385663	345112	31149	23095	8812	10666
chr3	153291071	153292160	680454	1504479	407667	47696	22148	18728	32384
chr3	155583261	155584126	35607	178843	3441	4130	4110	1809	1635
chr3	156636946	156638238	107327	515010	91553	37398	37378	6575	595
chr3	157593345	157594007	248619	375857	218032	9939	5109	2125	42221
chr3	158820554	158822812	278783	52163	299434	9776	73210	2294	9855
chr3	159959087	159960560	31394	14246	14825	15483	14583	15298	4649
chr3	163535072	163535823	2564035	1375904	1132886	683206	7588	4037	5810
chr3	164641927	164642602	2782971	269125	26107	282034	50449	7299	0
chr3	165773094	165774374	1651199	861196	217835	105242	44100	2482	2139
chr3	166980122	166981123	444450	1884182	116633	87038	15036	8740	8903
chr3	168681408	168682153	813708	183152	32370	113275	84871	9607	15871
chr3	169092415	169093385	402476	12351	227218	225051	55442	5152	57268
chr3	174102422	174103078	882345	986457	55406	55658	7239	12580	0
chr3	174232335	174232918	752505	1116370	72776	73451	46443	0	6305
chr3	175602604	175603295	615194	1841658	191951	160399	15170	10472	128
chr3	177181228	177183784	286331	261169	20785	13644	132	953	139
chr3	178689312	178689728	16932	1244206	4456	1888	1868	0	8686
chr3	181460440	181461126	774178	13284	14803	30756	6376	15789	3480
chr3	181587996	181589263	901734	140840	30268	30132	24733	0	3926
chr3	186282501	186282863	7605	52607	1242	2233	2233	1961	6521
chr3	187259198	187259947	170095	57033	171805	172360	16910	5663	10009
chr3	187699321	187700754	610218	14085	170675	45577	6252	5252	2806
chr3	188988498	188988941	45366	118586	17227	17515	174	181	4998
chr3	192037038	192038355	478351	357597	88777	79950	80900	3214	23326
chr3	192791242	192792259	273913	322840	154586	155378	3516	245	4449
chr3	192818800	192819869	301471	295230	182144	138939	31074	6566	19689
chr3	195656688	195657671	41102	125225	19623	19924	14584	0	2270
chr4	1557749	1558460	133921	213224	22640	22816	6908	0	0
chr4	2348921	2352976	86717	34273	13406	60960	13597	1985	0
chr4	5308094	5309153	282742	113100	399981	13876	15883	14392	0
chr4	5753034	5753827	1269	92569	37825	6549	1546	5160	0
chr4	6508329	6509904	68852	17530	66487	66912	4088	0	0
chr4	7187391	7189394	120759	1599	82233	82187	0	0	0
chr4	8093366	8093871	109956	17990	66057	25282	25265	5139	8299
chr4	8494311	8495179	13341	100413	40275	23453	23527	2098	1081
chr4	9342440	9399742	667393	641774	186968	134134	0	0	0
chr4	9943874	9944703	122432	96813	44871	27653	1910	2040	7996
chr4	11964111	11964760	1421076	1559083	525632	491967	3210	3498	121
chr4	13290132	13290834	95002	233009	193893	40831	9838	5665	11887
chr4	14147095	14148075	526269	598271	488471	19181	10941	1248	24308
chr4	14937169	14938081	73316	290707	64301	26535	25887	3373	11893
chr4	18008345	18009726	160863	255762	11627	12690	11416	8390	2585
chr4	18767162	18767985	919680	1014579	707446	75960	67099	5164	0
chr4	18802289	18803182	954807	1049706	742573	111087	39454	1543	0
chr4	19173391	19174068	1325909	1420808	1079603	184360	19247	0	0
chr4	20112555	20113024	604364	2359972	140647	307612	67595	2734	14591
chr4	20237962	20239599	477789	2485379	14072	181037	13777	3549	19359
chr4	20346524	20347692	369696	2593941	72693	72944	30980	8938	208
chr4	21298413	21299770	568835	3173880	595458	82584	6176	6354	13609
chr4	21544147	21546485	814569	2927165	841192	223671	72759	37	7428
chr4	25796387	25797097	6253	694784	48222	26621	26623	2236	22048
chr4	27050189	27050870	618454	12075	55174	41665	129	3	2292
chr4	27367175	27368047	935440	303829	372160	358651	180203	6201	5920
chr4	28893749	28894218	2462014	1830403	1824122	164376	63882	7	0
chr4	29134698	29135747	2702963	2071352	1582593	75956	85184	301	20573
chr4	29964539	29966453	3532804	2901193	751887	415803	53595	1527	3339
chr4	30000945	30001531	3569210	2937599	716809	380725	26138	6738	24075
chr4	31379113	31383663	4683253	4315767	200797	996709	6383	6289	4429
chr4	34511549	34511993	1554923	2749774	762824	619803	26312	2495	0
chr4	35101895	35106681	960235	2155086	1136704	25115	21241	6975	14012
chr4	35167363	35167820	899096	2093947	1075565	35419	23527	7837	27776
chr4	36727272	36728278	522528	533489	391662	74188	35114	2259	18328
chr4	40319503	40320433	71287	17120	230	399	119	0	7206
chr4	40594552	40595534	837	256846	15092	15188	15208	12857	7761
chr4	41024299	41026129	195106	334568	29483	29095	26115	8315	9045
chr4	41746764	41747797	283241	11704	188928	5983	5437	5329	73084
chr4	43634400	43636841	1011136	614149	128384	54110	24794	5328	0
chr4	45442425	45443483	719614	904096	89694	713721	314757	1073	0
chr4	46452125	46454718	1059834	104420	522742	523278	59588	3475	17312
chr4	48222157	48222637	3101	263354	7178	7511	7513	0	0
chr4	48982583	48983521	75999	21625	73322	73659	4730	93	12493
chr4	49083433	49111272	176849	78165	174172	174509	48707	0	80641
chr4	49779906	49781848	873322	774638	870645	870982	745180	556800	451771
chr4	50263641	50264598	1357057	1258373	1354380	1354717	1228915	1040535	935506
chr4	50919234	50919946	1810771	1913966	1788337	1789110	1789110	1696128	1457879
chr4	51332607	51334764	1395953	2327339	1373519	1374292	1374292	1362667	1043061
chr4	54734710	54736402	406776	50385	35873	38535	6486	17833	22631
chr4	55717496	55718473	553735	511818	192067	493883	66812	333	21194
